Monetisation_id,Date_id,Produit_id,Client_id,Campagne_id,CA_total,Marge_nette,Cout_acquisition_client,Taux_reconduction_contrats,Taux_conversion,Panier_moyen
2797,7,24,179,9,2003.17,638.43,206.27,38.41,46.35,454.57
2798,72,48,21,3,1936.52,51.15,215.72,87.2,1.56,492.97
2799,36,46,63,6,1276.22,923.22,129.71,48.73,98.1,414.65
2800,7,40,178,6,3445.78,894.23,78.84,33.47,35.73,295.93
2801,28,18,109,8,936.54,233.25,251.17,74.38,99.26,484.62
2802,59,2,23,2,296.18,704.74,127.36,21.26,77.03,95.77
2803,68,10,160,7,3454.81,530.66,103.86,41.15,49.64,356.15
2804,17,40,13,10,3888.03,820.72,138.56,35.43,4.78,389.23
2805,50,4,128,7,2800.09,335.83,187.55,70.67,75.39,331.66
2806,36,3,192,5,1551.1,594.18,267.94,79.14,50.68,180.35
2807,50,5,195,1,429.6,583.18,147.93,39.11,75.93,424.71
2808,51,11,138,7,4086.66,496.41,178.89,66.25,1.15,332.14
2809,52,6,24,7,2403.84,326.34,275.86,71.74,38.22,134.26
2810,64,44,55,5,2088.88,670.41,266.6,28.5,93.62,477.34
2811,38,28,105,1,621.25,802.68,106.47,46.39,98.98,310.21
2812,50,14,114,7,3049.63,670.39,159.94,45.67,3.18,295.78
2813,65,3,14,9,1596.62,929.26,62.45,85.05,26.7,290.16
2814,66,38,51,3,4236.18,555.5,113.32,15.92,12.99,102.84
2815,42,5,158,8,1600.53,396.16,67.05,41.42,90.56,279.16
2816,74,3,123,10,3371.45,433.53,114.38,86.44,16.0,190.09
2817,17,23,179,6,1603.45,98.15,161.13,67.35,74.03,317.43
2818,43,12,159,4,4079.42,773.35,77.21,3.07,87.34,301.28
2819,34,34,183,5,4707.18,769.54,239.61,30.4,57.06,415.46
2820,88,7,67,8,2502.44,103.87,228.59,69.0,95.3,351.47
2821,97,11,103,2,1320.47,480.44,296.22,65.91,4.66,445.82
2822,100,43,142,7,4615.56,352.18,151.9,30.81,52.95,31.73
2823,29,16,49,7,2309.35,674.3,91.03,86.18,22.61,417.21
2824,17,50,99,7,623.75,337.33,135.97,83.88,53.45,95.66
2825,62,45,122,5,3016.18,391.54,131.58,90.37,57.11,61.99
2826,92,14,133,7,810.11,799.95,229.32,9.93,82.06,39.43
2827,64,41,47,8,4948.35,795.18,228.81,15.59,90.92,391.71
2828,96,44,164,9,1888.35,397.21,238.62,70.97,95.56,203.55
2829,15,42,112,4,2348.98,757.74,165.24,69.61,30.6,467.31
2830,84,37,72,10,2805.87,347.4,253.79,11.83,13.75,359.42
2831,47,50,200,10,3508.27,245.87,270.32,83.56,38.93,196.37
2832,51,4,142,2,4825.53,740.78,34.68,14.35,1.49,133.64
2833,82,24,2,10,438.14,512.84,83.97,40.3,30.3,149.32
2834,7,4,9,8,3369.83,877.25,204.46,39.25,91.13,196.66
2835,36,38,41,1,1690.6,162.48,54.48,55.96,59.65,125.34
2836,70,5,137,3,896.79,122.73,112.24,89.66,12.69,82.71
2837,73,44,182,10,487.54,136.02,49.03,90.32,83.34,343.12
2838,73,44,102,4,2667.59,149.17,184.2,38.27,26.45,69.07
2839,36,5,113,3,4904.1,314.44,236.28,86.26,53.75,358.93
2840,97,14,26,7,448.19,439.93,271.63,80.01,44.7,216.73
2841,16,18,172,6,3841.06,876.61,229.82,41.29,55.94,319.42
2842,10,42,11,8,1321.35,851.4,69.75,51.63,28.63,357.32
2843,31,20,86,5,1173.91,250.91,136.73,58.03,51.92,58.96
2844,51,31,43,9,2124.08,301.78,177.0,21.38,7.07,396.81
2845,9,14,91,4,4025.89,353.32,54.87,78.99,40.18,148.72
2846,62,30,109,9,4949.48,816.82,252.44,79.74,63.68,221.25
2847,67,42,61,7,4713.04,133.51,99.01,76.44,1.37,394.89
2848,72,21,47,8,2001.19,407.48,280.91,76.08,49.96,290.6
2849,43,7,37,3,2449.08,559.31,224.98,5.22,95.79,382.07
2850,76,45,55,3,3640.9,495.18,177.98,28.53,28.09,34.8
2851,82,7,15,2,2591.22,533.63,266.92,36.76,51.14,185.81
2852,51,46,48,2,3056.58,829.14,297.75,51.78,2.61,119.83
2853,41,11,12,9,1918.22,377.49,284.71,69.73,94.99,218.37
2854,77,16,161,5,1143.2,728.72,92.31,15.29,48.51,363.88
2855,11,14,156,8,2441.14,660.69,294.76,63.87,3.26,172.78
2856,28,22,178,8,327.77,878.05,79.39,19.13,68.42,475.91
2857,24,9,104,4,1929.3,768.6,289.09,58.56,12.56,38.66
2858,4,11,21,10,4684.87,274.29,69.94,68.79,65.63,256.71
2859,34,14,63,10,4842.45,667.03,28.87,45.32,33.4,339.98
2860,26,49,17,10,2830.25,659.84,134.96,38.83,11.45,413.27
2861,42,5,6,10,158.41,781.11,110.24,37.66,65.25,99.38
2862,42,23,172,10,1108.99,144.51,246.29,86.44,71.16,112.32
2863,86,49,137,1,1296.56,181.73,87.97,98.09,8.08,21.75
2864,58,50,43,9,2996.04,775.94,124.44,99.17,38.49,417.15
2865,55,23,67,6,1832.62,348.47,55.25,75.44,2.17,209.91
2866,51,17,82,9,4224.5,214.58,268.58,64.7,35.4,384.72
2867,70,48,92,6,3911.46,771.95,283.99,18.47,75.48,169.59
2868,89,26,144,5,2003.8,996.76,145.78,48.63,95.07,89.21
2869,2,48,179,9,190.65,638.85,264.81,73.86,52.13,496.92
2870,32,36,111,10,2306.07,91.3,70.7,33.99,17.41,112.49
2871,59,39,168,10,3565.41,959.57,61.4,65.71,50.53,298.24
2872,41,34,44,9,688.9,532.05,99.19,15.92,53.22,469.98
2873,95,21,15,10,3934.91,190.52,50.5,35.14,76.75,168.38
2874,40,25,31,5,2819.6,770.07,197.53,48.63,98.77,466.19
2875,35,43,14,4,1709.89,94.43,202.33,0.26,86.96,479.29
2876,75,7,11,5,1496.09,534.32,172.82,24.73,12.12,422.0
2877,47,23,177,7,3922.75,928.16,294.01,62.58,71.62,55.61
2878,97,23,91,6,1450.5,174.22,149.93,73.58,84.67,442.9
2879,49,46,47,3,4595.64,633.78,46.8,66.51,31.62,399.61
2880,64,15,155,9,4629.57,666.3,266.35,96.99,8.17,135.51
2881,33,24,154,4,1725.29,420.96,151.57,31.58,90.99,458.13
2882,17,50,188,1,2380.73,395.24,126.12,80.67,98.87,370.82
2883,99,41,18,7,3586.22,442.72,129.1,66.09,93.36,448.37
2884,34,47,134,1,1659.85,220.07,229.35,48.84,67.71,437.61
2885,32,26,28,6,566.36,828.61,101.66,41.42,92.01,97.07
2886,86,25,172,9,1170.58,745.35,266.95,39.34,75.47,363.14
2887,83,6,101,1,4889.37,895.05,88.55,22.4,26.27,313.35
2888,19,32,153,5,3577.66,496.49,225.84,17.81,86.89,213.47
2889,71,22,197,4,3056.73,284.84,123.8,16.97,83.15,64.12
2890,89,44,146,6,3671.34,565.36,260.87,24.73,70.78,230.26
2891,50,1,128,7,4360.37,867.95,119.45,6.36,85.78,377.59
2892,75,10,4,4,997.81,913.99,27.07,39.08,44.49,401.72
2893,43,4,190,6,372.28,822.55,59.77,17.56,14.66,72.67
2894,90,26,19,10,1637.67,870.69,78.43,26.29,16.32,416.74
2895,58,35,24,3,1525.49,372.03,264.72,18.35,81.21,175.93
2896,5,3,170,5,1017.23,124.2,239.54,25.32,96.77,456.55
2897,23,45,37,2,1756.07,599.42,96.42,4.96,74.73,317.17
2898,27,28,145,5,2307.68,552.67,280.08,40.82,63.95,197.08
2899,74,15,121,4,2196.51,756.69,296.34,25.81,7.1,173.62
2900,75,20,6,8,4770.19,69.14,246.29,61.06,52.7,350.31
2901,92,32,42,1,3772.92,571.79,81.68,62.53,48.37,200.87
2902,12,22,49,2,3920.49,833.32,30.86,6.01,19.69,117.31
2903,54,3,40,1,1968.06,114.84,14.63,21.95,84.71,249.0
2904,1,24,65,9,4381.8,683.45,182.17,96.48,77.04,487.81
2905,48,48,19,4,4318.24,660.82,54.34,29.58,48.33,227.36
2906,32,40,112,2,2453.78,652.35,207.91,50.77,47.98,210.04
2907,66,41,120,1,3384.67,208.51,65.88,19.59,55.08,390.51
2908,83,38,35,8,4240.76,63.02,76.27,25.05,58.98,284.33
2909,62,38,135,4,4868.31,928.46,267.93,59.04,79.37,380.45
2910,35,41,34,4,2632.1,484.29,279.15,17.25,79.37,174.3
2911,56,31,157,3,313.7,599.04,149.49,2.93,0.18,364.09
2912,79,34,101,3,3634.97,837.65,156.21,50.53,87.27,461.61
2913,32,19,46,2,3270.06,288.52,139.71,53.27,91.47,284.23
2914,11,36,153,8,924.88,234.4,11.98,32.98,96.5,384.47
2915,86,33,117,5,3839.11,236.01,99.06,21.07,39.77,55.84
2916,19,17,25,4,4073.87,64.99,228.62,44.25,31.77,408.38
2917,32,29,18,5,3269.31,947.22,104.84,57.49,48.0,485.78
2918,26,3,84,3,4425.18,113.32,218.48,16.5,56.12,20.39
2919,86,46,83,5,3827.5,207.59,82.28,8.86,9.1,363.95
2920,63,25,4,6,1765.75,906.39,162.72,49.38,9.11,385.13
2921,38,20,186,9,3149.26,907.65,23.9,89.73,79.17,256.98
2922,76,9,41,7,474.33,970.4,149.5,97.08,93.22,35.04
2923,37,44,172,3,595.54,647.48,49.63,48.03,98.95,422.04
2924,29,20,77,5,260.06,427.38,93.41,47.06,95.26,217.21
2925,72,4,139,5,1023.57,450.66,159.52,0.83,87.03,398.48
2926,75,14,17,8,4810.86,992.69,167.02,27.48,95.99,61.43
2927,59,45,122,10,2360.46,392.05,113.9,83.45,81.25,92.75
2928,29,26,144,8,377.98,170.89,141.58,6.11,61.28,158.47
2929,98,29,98,3,2176.31,288.77,197.7,86.78,44.47,153.77
2930,35,38,115,7,1143.23,714.1,95.09,31.8,97.36,316.82
2931,88,34,42,8,348.78,180.83,296.84,82.3,12.67,173.05
2932,36,37,48,6,3880.82,892.45,116.45,11.4,63.38,480.88
2933,48,41,63,7,576.84,107.32,192.88,19.95,93.3,253.35
2934,77,7,45,3,874.56,425.57,119.96,58.48,35.04,141.75
2935,44,28,13,5,4384.09,639.75,27.19,7.02,31.65,307.13
2936,19,20,178,2,4400.44,801.05,37.85,50.37,44.3,384.95
2937,56,34,39,2,2673.7,445.42,244.6,58.52,95.13,123.94
2938,67,5,140,7,3152.42,324.85,143.09,40.54,24.27,469.4
2939,14,7,83,5,4156.22,257.13,179.02,75.15,25.6,241.26
2940,8,3,140,4,3223.79,269.64,85.33,15.12,62.93,254.56
2941,80,12,112,1,2281.85,791.36,247.96,33.92,70.63,204.6
2942,22,4,100,5,4466.69,434.29,143.51,67.33,12.59,83.38
2943,39,48,163,7,2793.95,686.77,138.67,74.02,51.45,129.16
2944,34,10,116,4,796.87,480.1,29.37,79.22,29.07,41.61
2945,18,37,41,5,3478.81,595.06,89.98,58.64,25.46,266.9
2946,63,12,103,2,2163.97,147.8,271.79,25.74,71.14,224.01
2947,15,39,85,9,1678.27,933.38,201.66,82.41,67.22,106.11
2948,81,4,104,7,3732.64,609.41,44.67,13.01,80.07,49.2
2949,47,47,98,4,3283.14,905.32,27.96,67.83,21.47,246.66
2950,78,19,101,2,4337.66,390.68,255.23,61.36,14.13,434.38
2951,17,8,105,7,1416.91,799.79,87.97,43.77,82.22,145.89
2952,63,3,139,5,757.74,193.01,75.18,90.51,46.53,226.12
2953,29,1,134,6,4339.01,779.12,183.45,67.45,33.05,217.1
2954,59,12,35,1,1883.84,767.22,140.99,17.1,96.72,480.01
2955,8,24,164,7,2500.84,183.16,19.71,31.81,48.95,86.04
2956,27,49,152,6,864.03,677.56,128.82,72.24,14.19,116.12
2957,25,1,103,6,3087.38,200.28,112.35,43.58,29.35,60.64
2958,60,14,15,4,2987.18,537.2,277.36,31.03,8.12,446.25
2959,1,28,88,6,757.18,282.88,252.33,45.26,88.14,434.67
2960,44,46,98,6,2657.75,367.12,145.72,90.73,6.73,329.69
2961,14,17,79,7,2832.56,657.04,297.72,8.59,95.72,244.04
2962,73,1,128,4,2636.65,624.73,83.72,25.15,34.96,413.48
2963,63,1,4,7,391.1,388.21,276.74,86.35,37.86,80.34
2964,41,16,110,7,1157.28,689.58,60.79,79.68,10.42,311.35
2965,47,1,150,4,1318.0,229.72,197.68,49.95,28.33,90.92
2966,84,18,120,2,156.47,563.44,217.88,13.57,55.13,477.6
2967,10,28,160,10,3846.4,276.81,26.16,2.68,5.72,476.79
2968,49,3,63,6,4017.53,570.29,291.54,29.96,41.18,191.3
2969,72,38,38,1,4772.3,596.64,110.62,63.2,58.7,199.25
2970,35,47,141,6,4273.35,56.35,255.94,43.17,10.41,211.66
2971,32,4,18,4,4590.32,361.77,144.3,52.73,48.17,499.0
2972,7,17,184,3,4509.33,286.56,263.85,73.31,77.66,495.94
2973,6,18,139,8,468.79,376.58,81.56,29.46,67.84,105.85
2974,11,31,70,1,2972.62,115.57,222.72,40.64,43.46,479.57
2975,17,37,110,3,1804.64,139.11,201.05,4.22,34.93,393.01
2976,44,44,60,3,3215.69,406.53,274.7,55.9,20.26,168.46
2977,51,5,113,8,4780.71,775.7,18.08,22.22,2.87,367.54
2978,52,8,19,3,694.3,826.09,167.55,72.77,79.95,236.82
2979,47,8,5,3,4509.03,472.56,181.93,62.27,97.78,93.35
2980,62,7,20,6,2378.03,906.97,150.57,94.3,53.8,171.93
2981,46,42,4,1,180.44,223.3,211.61,52.38,38.78,226.28
2982,30,39,84,3,2307.46,957.98,268.7,1.06,87.87,275.26
2983,7,50,48,3,347.96,117.47,247.0,15.07,92.61,369.93
2984,39,11,182,7,4274.84,439.71,141.25,75.73,84.64,175.31
2985,23,27,49,5,484.79,786.25,16.25,70.54,11.8,128.32
2986,72,41,120,3,2886.2,551.29,158.34,72.1,35.83,226.93
2987,72,45,108,9,152.22,254.34,193.78,5.07,98.25,218.76
2988,92,38,39,6,3268.1,446.23,104.69,91.92,34.42,427.97
2989,64,36,137,2,1062.64,617.3,238.31,47.55,79.98,198.07
2990,20,1,45,2,4772.24,661.28,199.92,25.05,59.89,324.39
2991,21,13,68,10,4480.51,76.07,226.41,86.67,44.48,370.12
2992,77,14,172,1,3026.08,300.75,167.18,44.02,7.13,329.97
2993,66,36,165,5,2388.18,971.47,20.67,71.51,87.62,402.82
2994,40,20,61,7,4705.09,480.74,123.94,59.7,51.07,37.49
2995,9,36,101,1,1330.88,317.38,16.19,69.62,12.98,432.0
2996,16,16,43,7,523.15,880.31,155.45,76.34,8.95,405.37
2997,96,23,106,8,3162.14,755.63,246.27,77.31,39.03,130.67
2998,96,7,24,3,4068.39,212.79,293.0,54.72,3.66,437.07
2999,40,46,28,4,4700.29,552.28,207.49,49.95,1.28,119.05
3000,14,29,14,2,3288.56,782.82,42.53,56.21,90.29,35.35
3001,80,18,101,7,2166.78,465.85,70.19,80.04,61.19,87.97
3002,37,11,93,9,2927.47,962.17,89.15,36.38,88.19,353.59
3003,33,4,39,9,3887.44,409.05,64.27,98.38,76.7,359.1
3004,31,33,181,3,4924.13,902.13,83.27,10.45,66.83,362.8
3005,15,29,89,8,4209.59,415.62,155.36,42.74,67.48,140.47
3006,13,46,118,3,4868.38,297.81,54.34,30.05,27.97,267.65
3007,47,10,92,8,743.74,506.51,71.83,37.48,37.28,414.95
3008,27,18,65,9,2555.93,126.49,194.54,38.24,9.67,350.63
3009,45,43,194,5,1469.75,346.21,176.66,31.64,46.42,419.94
3010,90,16,100,6,1528.41,821.33,220.57,64.68,99.58,252.74
3011,9,11,165,8,3496.01,824.98,29.98,22.73,28.77,198.19
3012,41,39,177,10,3164.61,559.84,271.49,62.27,63.9,214.64
3013,64,47,70,4,4883.2,293.12,64.63,2.71,48.05,220.44
3014,31,16,189,10,3023.65,189.67,234.47,12.31,21.79,367.03
3015,25,34,52,1,4449.55,667.62,40.81,47.25,85.26,366.59
3016,89,29,119,5,2531.74,447.55,194.96,43.86,36.35,409.91
3017,52,15,170,7,2758.95,361.09,242.91,22.76,66.17,49.21
3018,1,30,96,9,185.86,598.56,86.17,5.27,52.57,29.16
3019,32,3,72,5,3825.3,729.59,60.41,31.61,71.44,447.45
3020,19,35,77,1,2632.26,683.49,15.75,48.92,14.49,144.41
3021,45,15,179,7,2060.91,920.88,236.41,20.01,35.66,400.55
3022,17,39,124,7,4465.02,998.61,21.37,27.35,18.62,367.63
3023,87,8,42,5,1443.22,331.93,235.33,57.29,17.93,203.61
3024,54,4,82,6,404.94,293.88,28.49,47.02,97.8,300.55
3025,94,13,195,2,1489.36,600.32,254.83,65.12,19.81,450.83
3026,16,26,7,10,558.02,207.99,49.18,4.14,36.75,111.24
3027,35,16,39,2,1435.39,113.38,225.61,54.6,65.53,43.23
3028,77,20,150,3,3616.71,587.18,191.46,72.87,23.33,295.17
3029,32,5,139,9,1809.34,768.31,108.16,40.48,64.18,471.19
3030,33,45,197,9,4718.0,499.05,21.89,76.96,11.75,278.2
3031,27,16,165,1,1401.59,751.09,163.24,1.99,4.18,295.72
3032,9,21,31,5,1994.26,794.16,259.47,21.72,81.01,312.17
3033,24,22,76,6,2054.28,799.8,12.4,4.96,87.48,202.42
3034,60,22,43,10,4941.19,825.06,229.21,33.94,84.36,115.82
3035,50,18,52,10,2872.74,446.76,286.39,33.72,90.71,134.87
3036,71,8,44,10,2441.3,149.75,129.57,20.84,91.93,499.18
3037,73,46,1,2,1695.98,692.63,118.6,29.4,53.01,175.71
3038,99,6,146,8,2296.28,888.67,241.93,65.93,98.65,31.65
3039,70,26,116,2,1972.19,801.72,111.68,96.27,71.65,212.72
3040,54,35,169,3,4852.49,114.03,213.92,25.41,50.46,312.95
3041,50,50,119,3,3157.5,599.07,242.53,35.21,36.42,28.64
3042,42,50,114,6,3611.26,842.63,266.44,95.5,68.38,185.03
3043,35,33,118,3,1312.01,614.13,34.7,42.2,14.31,210.67
3044,1,9,122,6,1577.85,55.06,244.78,53.42,61.22,48.35
3045,15,33,181,4,4291.94,871.5,226.75,78.73,47.72,343.94
3046,47,34,135,7,771.46,760.26,183.7,57.4,34.66,298.66
3047,98,16,51,9,4904.97,466.13,168.9,90.46,60.34,375.38
3048,35,44,11,3,2575.76,308.33,48.08,86.45,50.59,367.94
3049,32,4,42,5,2702.63,283.66,121.1,22.73,93.78,42.61
3050,69,3,64,4,4567.34,689.43,58.37,10.71,55.11,496.52
3051,22,43,70,9,1758.13,592.58,24.04,78.48,44.33,37.28
3052,16,49,72,2,742.84,868.86,58.14,64.51,34.03,347.53
3053,10,22,120,4,1183.11,779.8,297.27,62.91,17.87,480.91
3054,37,11,42,8,2906.07,154.71,109.24,10.85,5.34,438.04
3055,93,20,41,6,1376.67,71.07,162.52,5.53,39.91,311.26
3056,32,15,153,5,3759.7,936.31,221.17,1.03,35.09,164.16
3057,6,44,60,6,1614.12,897.89,224.95,31.63,89.57,391.89
3058,15,47,115,5,3948.1,489.54,67.41,66.85,13.97,152.51
3059,46,25,97,1,2731.52,722.89,151.41,18.44,64.72,288.75
3060,45,21,87,2,3542.92,998.54,184.82,80.0,24.01,168.93
3061,11,6,43,4,1522.65,189.65,156.78,68.15,36.28,260.1
3062,3,29,125,2,3547.01,879.51,172.72,59.01,32.8,353.98
3063,6,14,179,9,4379.43,459.13,292.71,25.27,74.97,291.17
3064,24,6,53,3,564.76,932.0,278.47,85.69,65.23,147.72
3065,98,10,147,1,4625.78,153.64,185.42,36.5,76.18,480.07
3066,89,23,114,6,1376.26,398.89,93.43,4.15,16.07,86.78
3067,87,4,142,10,757.07,603.06,59.34,27.0,34.07,314.64
3068,28,5,154,3,120.3,987.61,113.84,27.68,61.46,239.49
3069,89,3,150,1,2444.3,406.65,175.8,66.63,6.45,69.46
3070,16,46,9,3,3357.47,215.23,287.79,36.84,95.76,24.3
3071,11,21,70,8,4312.87,283.96,101.79,55.16,60.45,110.81
3072,98,17,174,10,3183.11,734.72,215.93,16.75,54.01,67.9
3073,22,24,64,6,3476.45,358.25,77.37,36.71,85.41,248.99
3074,93,36,36,6,817.47,455.28,29.67,38.18,92.47,250.48
3075,50,38,192,9,2462.75,596.8,123.34,14.23,42.43,219.5
3076,51,50,127,4,763.23,997.36,42.79,58.15,50.56,338.29
3077,43,31,166,6,612.49,104.29,263.53,93.23,70.17,413.38
3078,37,14,101,10,1255.15,762.61,131.69,20.22,44.97,116.57
3079,44,22,121,6,4980.79,265.06,109.79,67.51,50.27,301.78
3080,76,5,20,5,2344.39,324.81,247.8,24.26,67.5,342.56
3081,71,43,176,4,4577.19,632.46,78.42,98.3,22.1,334.64
3082,16,39,118,9,2211.03,911.15,95.96,25.4,40.27,227.6
3083,73,29,28,2,1979.66,253.43,90.07,31.65,61.14,223.31
3084,46,47,67,1,4767.42,123.77,139.1,66.97,84.08,302.61
3085,16,21,7,10,1231.42,421.48,135.26,90.56,47.52,466.86
3086,4,35,71,7,889.34,228.45,172.98,34.9,54.23,78.56
3087,16,48,56,7,2554.99,246.49,60.9,58.77,95.34,183.71
3088,59,23,29,2,3550.58,989.4,202.67,77.64,80.64,298.58
3089,53,45,150,10,1826.96,788.34,252.88,88.16,17.61,274.13
3090,85,4,169,3,3200.2,739.48,222.97,98.98,61.99,499.2
3091,3,38,66,5,3506.52,807.47,167.45,53.14,75.51,311.33
3092,41,9,109,1,2303.68,618.29,63.14,91.8,75.36,183.71
3093,60,16,36,8,4159.09,256.15,139.24,89.91,16.51,326.89
3094,92,40,158,2,4444.75,965.97,115.06,22.27,38.55,83.44
3095,25,27,131,5,4570.48,63.09,38.0,93.12,44.05,55.93
3096,36,25,50,10,3611.72,505.11,296.23,33.69,0.04,345.48
3097,42,36,100,8,4102.1,778.65,25.15,18.46,0.09,451.46
3098,22,16,63,1,1670.21,128.47,244.29,64.03,88.99,57.32
3099,70,31,88,5,4695.17,278.44,231.3,22.17,13.75,474.82
3100,78,10,32,3,598.0,640.23,220.92,86.64,97.75,79.26
3101,82,21,156,4,3428.72,958.22,133.21,40.71,14.57,232.24
3102,4,43,137,5,4912.69,467.59,225.57,72.28,15.66,240.48
3103,6,49,158,2,899.92,751.11,121.42,89.35,73.48,151.83
3104,78,19,100,10,3071.97,833.58,133.62,71.92,57.45,161.19
3105,27,38,130,7,4433.6,327.93,247.46,6.42,2.9,206.12
3106,86,21,25,5,4769.45,250.21,278.71,91.55,75.38,208.13
3107,86,28,95,6,2896.98,320.52,268.61,67.71,7.44,481.05
3108,5,33,149,10,2841.5,821.75,194.43,9.61,39.15,348.59
3109,40,27,200,5,1974.35,288.62,212.78,3.79,14.93,454.73
3110,11,24,64,4,3897.73,708.17,258.39,89.68,55.11,346.77
3111,16,49,149,5,4289.6,293.94,88.18,30.32,5.27,184.39
3112,44,46,28,2,4021.59,287.45,104.96,16.21,56.83,384.02
3113,58,11,115,6,4259.31,141.49,290.5,0.63,27.78,373.28
3114,28,42,73,2,292.98,232.39,149.66,45.05,93.66,186.85
3115,4,25,161,8,998.63,590.18,205.01,40.74,28.29,41.46
3116,25,34,6,3,2462.82,244.97,101.38,64.85,80.45,22.18
3117,50,7,168,4,1400.93,326.57,64.87,1.29,32.43,258.57
3118,33,26,51,2,1712.08,358.95,253.06,78.73,56.22,293.06
3119,45,47,180,8,118.61,380.32,273.25,40.17,72.8,324.55
3120,48,30,34,9,4122.63,977.75,128.03,49.18,72.99,234.5
3121,84,38,136,3,678.7,512.94,64.31,11.87,24.44,136.98
3122,14,10,80,9,1534.19,168.15,54.06,63.93,97.49,393.46
3123,71,36,172,4,4380.71,62.8,34.16,48.31,89.71,314.86
3124,31,46,59,1,906.79,580.15,31.74,48.91,29.41,238.58
3125,38,22,117,5,2946.13,220.28,62.96,97.18,30.87,282.47
3126,11,20,130,2,3204.95,531.55,61.96,76.82,2.88,71.65
3127,42,25,15,6,3650.58,214.01,112.87,59.7,27.43,226.8
3128,97,3,98,3,4660.28,348.7,20.69,90.72,59.33,430.49
3129,75,49,172,1,1995.9,301.04,29.15,91.56,89.24,66.37
3130,66,23,50,5,4925.01,227.16,186.92,10.94,45.51,124.75
3131,90,36,185,2,3088.97,355.07,177.14,30.56,30.39,211.04
3132,58,27,33,8,2490.33,742.94,177.43,74.59,82.3,238.92
3133,91,27,136,4,4281.23,670.12,128.82,8.96,40.95,91.36
3134,27,38,11,6,266.22,655.36,11.8,81.57,66.35,40.92
3135,8,34,199,9,2817.03,244.07,187.89,19.37,78.74,305.58
3136,5,16,21,2,3823.04,675.97,25.51,66.89,23.57,164.59
3137,29,30,24,9,2883.89,836.41,288.89,39.72,62.5,337.65
3138,48,37,197,10,923.8,345.7,27.53,54.39,4.56,468.85
3139,91,30,17,10,4631.04,919.05,145.71,83.29,39.94,142.7
3140,97,30,47,10,1042.75,86.74,61.9,21.6,63.72,381.25
3141,54,49,158,5,2744.99,197.56,24.64,41.87,78.5,212.79
3142,50,27,171,2,4719.27,966.02,107.47,55.94,51.01,277.83
3143,49,15,18,3,4716.99,239.67,121.24,92.62,67.05,498.46
3144,86,44,51,5,4169.83,134.18,250.0,13.5,90.03,230.67
3145,27,20,151,8,2400.58,151.85,215.87,38.94,96.62,237.93
3146,63,12,141,7,4379.46,414.81,180.94,94.13,96.09,405.14
3147,22,26,180,5,1716.49,112.8,177.16,38.86,13.42,278.7
3148,3,39,154,10,399.41,124.91,211.8,48.56,80.39,456.21
3149,40,23,167,6,2388.42,208.19,48.57,76.47,84.15,323.81
3150,19,32,45,3,245.66,303.92,66.88,68.11,57.84,483.12
3151,60,38,53,10,1865.79,570.9,232.63,24.33,35.54,203.43
3152,52,9,40,9,769.74,955.22,236.96,38.63,89.12,23.5
3153,46,7,121,7,4257.01,851.18,166.28,52.41,92.99,385.9
3154,5,30,97,4,2274.06,338.71,49.68,81.22,92.28,343.83
3155,66,47,124,5,144.56,56.76,129.39,48.22,41.75,454.06
3156,64,13,29,6,2958.54,275.41,25.53,67.32,32.58,264.15
3157,85,11,37,10,3292.07,388.92,293.49,76.35,16.34,225.14
3158,93,26,81,10,145.53,407.32,127.52,43.78,53.34,88.16
3159,87,6,196,3,3713.86,463.97,269.18,88.75,40.88,347.19
3160,20,34,151,10,4223.35,794.09,135.31,67.49,57.29,414.89
3161,9,23,144,2,3790.87,628.22,288.06,38.86,2.07,451.64
3162,90,29,7,5,4589.7,744.41,42.96,58.9,65.31,171.19
3163,88,40,77,9,1459.0,586.8,157.98,6.18,18.27,373.76
3164,24,33,145,1,3071.7,401.21,208.82,58.5,28.74,398.7
3165,67,43,71,6,3898.32,261.05,266.28,98.34,39.92,110.33
3166,11,3,25,1,4139.9,830.56,65.77,44.99,92.97,281.27
3167,72,31,56,10,514.14,940.56,19.51,91.26,13.28,400.75
3168,53,49,106,1,1045.07,738.02,205.5,33.22,57.13,119.24
3169,87,25,101,8,1208.92,150.1,109.03,64.18,92.85,83.93
3170,75,36,87,1,4965.32,593.92,172.76,21.08,68.32,424.47
3171,73,46,180,7,660.39,454.05,209.84,42.3,69.09,414.84
3172,8,50,148,8,3989.52,147.54,262.52,72.12,12.23,394.19
3173,94,26,86,2,2607.05,870.47,181.76,34.99,41.95,353.33
3174,100,45,153,3,3985.67,616.73,79.31,59.16,13.4,123.74
3175,4,47,105,1,4949.96,310.05,264.89,11.93,8.3,256.86
3176,27,17,163,9,644.48,438.89,168.09,48.06,22.61,473.55
3177,65,34,194,2,1705.88,899.22,159.51,43.81,12.88,75.34
3178,34,38,185,8,4265.21,742.58,38.04,43.57,93.51,193.15
3179,19,21,95,10,484.95,53.49,82.89,32.12,80.91,39.37
3180,47,41,128,8,2877.64,770.28,142.2,52.76,83.81,202.09
3181,47,38,165,6,610.28,754.11,287.49,79.16,31.12,149.96
3182,92,43,196,4,1022.92,846.65,87.86,6.97,70.62,201.84
3183,87,19,72,4,4105.04,525.59,109.63,22.58,35.13,288.88
3184,31,44,84,2,2761.24,388.12,93.31,31.78,31.35,180.65
