Veille_id,Date_id,Source_id,Projet_id,type_veille_id,Nb_alerte,Nb_source_pertinente,Nb_verification_fact_checking,Nb_rapport_produit,NB_production_enrichie,Score_Fiabilité,Tendance_detectée,Taux_bruit
3392,33,21,11,17,42,8,8,6,2,85.37,Stable,24.25
3393,89,1,4,8,43,16,7,10,0,81.85,Incertitude,2.05
3394,100,38,84,20,11,16,2,0,6,99.3,Incertitude,6.47
3395,83,34,33,8,45,9,2,2,0,69.46,Transformation,7.97
3396,58,36,1,11,36,1,13,1,7,86.11,Incertitude,3.17
3397,8,47,68,2,5,5,2,8,7,88.4,Transformation,18.33
3398,84,42,7,19,40,20,6,4,5,71.5,Transformation,28.84
3399,89,49,11,13,38,12,6,0,3,69.92,Déclin,20.18
3400,72,27,52,20,9,19,2,8,1,90.91,Déclin,19.39
3401,96,3,95,11,15,11,11,6,0,92.05,Incertitude,1.31
3402,5,47,18,3,38,6,11,9,7,85.5,Déclin,16.56
3403,68,3,6,18,43,10,15,6,7,65.15,Déclin,5.39
3404,93,13,21,13,10,17,14,4,8,80.38,Croissance,16.1
3405,1,15,90,12,31,4,5,3,5,85.75,Transformation,12.06
3406,31,1,37,10,46,12,8,3,0,83.85,Déclin,29.33
3407,94,37,80,11,34,1,4,3,2,64.26,Croissance,4.87
3408,60,28,39,9,49,3,6,3,6,84.17,Croissance,6.14
3409,3,12,91,16,46,4,13,8,4,84.13,Croissance,17.03
3410,75,46,35,5,33,6,2,4,0,84.81,Incertitude,20.54
3411,29,11,62,6,42,18,0,9,8,85.57,Incertitude,19.79
3412,94,1,51,17,37,14,1,0,7,95.25,Transformation,15.99
3413,20,20,33,13,4,14,9,1,5,72.33,Déclin,24.4
3414,34,14,71,2,27,6,5,3,8,74.23,Incertitude,12.78
3415,53,19,5,4,20,6,12,10,3,68.54,Incertitude,19.55
3416,45,7,17,14,6,17,15,4,3,62.4,Déclin,25.18
3417,66,35,68,2,27,2,0,1,7,62.45,Stable,22.72
3418,59,44,49,7,28,13,8,4,0,99.43,Déclin,28.8
3419,96,20,26,16,2,14,0,1,0,62.64,Croissance,15.93
3420,79,9,17,16,25,7,2,3,0,83.81,Incertitude,7.43
3421,25,3,1,17,17,14,6,9,8,85.12,Incertitude,10.81
3422,45,2,79,4,40,7,4,7,5,75.88,Déclin,21.97
3423,69,9,84,7,10,11,0,3,0,75.48,Transformation,5.57
3424,92,3,86,20,21,8,8,4,4,63.84,Croissance,23.43
3425,92,13,76,7,30,9,2,4,1,71.1,Déclin,27.6
3426,6,26,50,14,1,2,15,9,5,68.15,Croissance,0.36
3427,78,43,56,6,50,19,12,0,2,68.7,Incertitude,25.43
3428,34,30,33,4,45,14,10,2,8,62.11,Déclin,20.31
3429,9,37,68,4,14,2,7,6,1,60.52,Incertitude,19.21
3430,24,2,2,18,14,16,4,5,6,88.28,Transformation,22.77
3431,26,40,100,3,20,8,1,7,1,63.95,Incertitude,4.52
3432,56,32,91,18,24,4,11,2,8,90.33,Stable,27.55
3433,17,1,96,3,26,16,8,6,1,84.18,Transformation,1.48
3434,21,19,24,2,11,5,9,1,7,74.72,Incertitude,1.36
3435,20,49,33,6,30,17,13,3,6,69.86,Déclin,7.78
3436,78,37,95,18,32,7,10,0,8,82.23,Stable,2.66
3437,11,10,98,9,9,14,13,10,1,86.08,Incertitude,5.21
3438,80,11,95,20,28,5,8,4,3,63.77,Déclin,25.66
3439,48,1,52,17,48,16,4,1,3,79.53,Incertitude,8.92
3440,46,43,59,20,3,19,1,6,8,98.07,Transformation,28.96
3441,70,24,5,18,47,2,7,9,5,88.52,Stable,19.6
3442,33,24,61,20,32,17,11,3,6,91.97,Croissance,27.97
3443,95,11,71,4,36,8,3,5,8,96.81,Incertitude,29.21
3444,7,34,67,6,25,4,12,6,8,77.72,Déclin,5.21
3445,61,35,82,17,15,5,14,6,3,73.1,Croissance,13.7
3446,54,14,26,8,29,13,12,0,6,63.07,Déclin,20.42
3447,25,49,69,9,28,10,12,0,4,96.94,Croissance,22.34
3448,96,44,7,10,2,10,1,2,1,80.19,Déclin,12.12
3449,71,13,28,8,10,1,8,6,2,92.44,Croissance,4.98
3450,98,42,11,20,8,16,7,3,2,89.19,Incertitude,28.77
3451,13,6,53,12,0,15,15,0,5,65.37,Croissance,11.55
3452,27,48,12,18,28,13,11,6,7,97.21,Incertitude,28.18
3453,8,26,82,11,36,1,3,8,7,74.34,Incertitude,10.25
3454,26,27,3,1,36,10,3,3,5,71.49,Stable,6.64
3455,85,24,83,2,49,11,12,5,3,87.08,Transformation,1.93
3456,11,27,17,2,36,20,4,0,3,71.87,Croissance,10.8
3457,94,33,40,7,2,14,1,5,1,74.49,Incertitude,20.03
3458,79,11,45,19,25,19,5,5,3,95.77,Transformation,24.14
3459,83,14,45,12,35,11,1,2,5,93.45,Incertitude,7.01
3460,2,6,89,10,0,3,6,10,3,66.51,Croissance,25.32
3461,16,22,40,16,32,19,3,10,2,87.47,Incertitude,27.16
3462,2,12,42,8,48,11,1,2,6,94.58,Croissance,27.99
3463,9,16,83,19,34,1,2,10,6,85.41,Transformation,4.3
3464,82,22,73,19,47,1,12,8,1,86.06,Transformation,16.9
3465,79,3,96,12,28,11,11,7,2,88.02,Croissance,3.7
3466,74,32,63,13,5,7,0,8,6,96.02,Croissance,14.29
3467,38,46,10,9,14,2,1,4,3,74.42,Transformation,17.81
3468,83,8,10,2,29,7,7,7,8,61.79,Stable,24.22
3469,5,31,3,13,38,6,7,0,7,95.01,Croissance,23.21
3470,40,48,78,14,43,12,7,3,0,67.01,Stable,6.28
3471,69,26,58,10,0,9,11,7,3,99.59,Transformation,23.22
3472,41,5,96,13,9,1,0,8,5,92.94,Incertitude,3.58
3473,67,28,16,2,31,18,12,7,0,81.47,Incertitude,27.2
3474,12,9,97,20,5,6,15,9,5,87.49,Croissance,19.96
3475,49,36,81,11,29,13,3,1,1,61.92,Déclin,3.77
3476,58,9,22,16,11,14,9,1,4,83.66,Transformation,9.1
3477,42,40,70,12,0,1,7,10,1,60.04,Incertitude,22.99
3478,97,42,19,10,49,19,9,0,3,71.87,Stable,11.61
3479,90,43,20,16,19,19,11,6,2,88.28,Incertitude,28.18
3480,15,25,5,2,14,15,0,1,8,75.19,Déclin,14.48
3481,45,12,99,17,20,5,14,5,4,83.58,Croissance,9.01
3482,88,24,82,5,30,9,5,5,6,84.55,Transformation,6.78
3483,43,22,54,4,10,10,12,7,6,75.89,Déclin,3.52
3484,1,26,4,9,5,15,9,1,0,67.52,Transformation,17.83
3485,23,37,92,9,0,17,8,10,6,99.67,Déclin,7.43
3486,57,46,12,15,18,20,14,8,5,86.2,Incertitude,2.31
3487,17,4,92,19,14,2,5,0,1,86.15,Déclin,13.42
3488,70,8,42,9,1,2,13,5,3,69.5,Transformation,18.2
3489,25,2,15,7,4,10,15,6,5,62.15,Transformation,26.16
3490,28,7,43,15,2,5,6,9,6,88.78,Déclin,6.08
3491,31,22,29,4,8,18,4,8,8,76.5,Déclin,13.51
3492,44,39,9,19,47,13,12,1,4,94.13,Croissance,22.69
3493,49,12,26,13,15,3,1,7,2,61.53,Stable,19.74
3494,96,1,36,16,12,10,6,8,5,90.02,Incertitude,25.38
3495,11,17,29,13,35,12,1,5,4,69.7,Croissance,21.82
3496,33,16,82,3,33,15,9,5,0,79.78,Croissance,28.45
3497,30,14,67,14,45,15,1,0,6,75.24,Déclin,15.3
3498,29,1,39,17,7,16,5,8,5,74.33,Déclin,11.22
3499,94,13,3,18,49,14,4,3,8,83.94,Stable,28.78
3500,36,47,32,5,32,3,11,5,6,93.09,Stable,10.92
3501,30,40,91,12,42,20,0,10,4,69.22,Transformation,18.5
3502,35,41,19,5,8,14,7,0,0,85.73,Transformation,9.0
3503,72,16,64,8,6,5,14,6,5,61.7,Transformation,17.61
3504,23,40,12,10,27,18,0,8,1,96.98,Stable,21.4
3505,27,45,82,14,2,9,1,6,3,72.79,Incertitude,29.98
3506,50,2,87,3,26,7,1,1,8,79.51,Stable,22.83
3507,83,13,57,8,48,6,14,5,5,91.43,Incertitude,24.14
3508,22,38,11,4,9,18,12,1,3,76.23,Transformation,3.43
3509,87,18,50,4,17,9,11,3,5,65.2,Déclin,9.38
3510,31,50,55,12,49,18,10,10,5,86.08,Incertitude,10.71
3511,96,39,18,13,4,2,12,5,1,63.49,Croissance,17.37
3512,75,20,26,14,23,3,9,1,3,96.36,Croissance,3.98
3513,35,23,37,13,25,8,3,5,4,99.58,Transformation,21.18
3514,88,36,63,3,36,8,7,8,6,85.06,Stable,26.3
3515,10,21,42,16,18,18,8,8,4,87.59,Stable,14.36
3516,18,40,9,13,12,2,11,10,3,90.49,Incertitude,21.75
3517,9,33,83,16,10,12,1,9,5,91.87,Transformation,19.88
3518,42,32,3,11,7,1,6,5,0,83.92,Déclin,26.22
3519,75,17,92,16,15,18,13,10,5,65.38,Déclin,14.05
3520,48,46,7,19,26,12,11,3,8,83.48,Croissance,27.14
3521,39,30,13,20,0,3,13,0,7,65.49,Incertitude,20.64
3522,38,34,48,6,4,9,11,8,5,88.41,Transformation,4.57
3523,31,11,32,16,14,1,8,1,2,65.5,Stable,1.02
3524,80,15,12,5,29,8,13,3,8,90.87,Incertitude,3.54
3525,76,34,35,15,1,19,3,8,8,91.62,Déclin,25.38
3526,1,25,77,13,41,9,7,9,3,84.28,Déclin,5.28
3527,76,36,59,7,42,20,15,3,8,62.61,Incertitude,16.08
3528,22,42,77,4,14,19,6,8,6,75.61,Déclin,20.09
3529,66,29,14,9,47,15,14,3,7,73.07,Incertitude,7.77
3530,47,24,29,6,25,18,8,1,2,73.93,Incertitude,16.06
3531,90,47,60,10,20,15,7,4,7,60.03,Transformation,8.96
3532,7,47,87,4,47,6,8,1,6,90.31,Croissance,15.57
3533,13,5,49,5,24,10,10,3,6,84.83,Stable,20.07
3534,34,36,39,18,25,17,14,2,2,62.33,Stable,0.28
3535,76,49,7,5,15,6,0,2,1,77.37,Transformation,24.68
3536,3,44,2,5,34,13,12,3,6,69.82,Incertitude,6.53
3537,69,45,4,7,12,19,12,5,6,67.88,Déclin,16.59
3538,1,30,31,11,18,8,13,6,0,85.0,Croissance,18.78
3539,82,1,92,3,10,10,13,0,1,77.25,Transformation,6.15
3540,3,29,91,13,0,5,1,3,4,74.04,Croissance,28.07
3541,62,47,25,8,28,18,7,8,8,66.32,Incertitude,21.53
3542,53,32,30,3,44,20,4,5,6,84.07,Incertitude,16.8
3543,81,24,75,10,6,9,14,3,2,70.17,Croissance,14.01
3544,56,26,23,14,30,2,7,2,5,73.77,Croissance,15.21
3545,76,23,32,20,25,3,3,3,2,73.5,Croissance,1.48
3546,33,10,28,15,17,19,4,1,8,83.41,Incertitude,1.26
3547,92,43,48,18,13,5,7,1,7,96.1,Incertitude,6.64
3548,71,12,17,16,43,15,8,1,2,63.85,Déclin,7.21
3549,19,30,15,15,23,1,7,9,8,88.67,Croissance,4.99
3550,88,17,99,7,17,12,2,7,4,61.96,Croissance,5.36
3551,79,20,75,8,21,15,0,4,3,96.51,Croissance,22.65
3552,69,11,84,3,28,15,14,3,7,89.52,Déclin,24.31
3553,32,15,84,18,22,14,2,6,3,70.02,Déclin,8.34
3554,74,14,46,4,50,9,14,5,7,88.14,Transformation,3.38
3555,19,37,81,20,42,12,4,4,3,65.25,Transformation,6.85
3556,69,43,33,12,23,7,0,9,5,67.39,Déclin,20.13
3557,28,46,85,13,6,18,13,4,6,72.74,Déclin,16.52
3558,62,19,84,17,0,19,0,3,8,89.2,Transformation,7.98
3559,13,39,94,2,6,4,9,3,1,88.99,Incertitude,24.4
3560,55,29,77,10,29,11,4,1,8,71.51,Déclin,26.42
3561,52,44,18,16,3,20,6,6,2,75.12,Stable,23.96
3562,65,15,93,1,19,14,5,3,1,85.01,Transformation,13.7
3563,70,5,94,5,32,15,15,9,1,70.86,Déclin,14.53
3564,26,26,26,3,17,2,6,10,2,84.08,Déclin,16.72
3565,83,16,83,4,2,5,14,8,8,83.97,Transformation,21.82
3566,24,38,39,18,4,10,9,7,2,66.34,Incertitude,29.55
3567,13,20,49,17,2,5,1,9,1,93.32,Incertitude,19.91
3568,67,33,81,3,49,9,15,10,6,87.35,Incertitude,21.07
3569,92,34,4,18,16,16,7,3,8,62.27,Déclin,25.51
3570,67,1,42,13,49,8,12,2,3,99.6,Stable,2.48
3571,49,22,18,15,44,16,5,9,0,60.77,Croissance,16.62
3572,31,34,45,14,40,9,13,1,8,86.35,Déclin,2.03
3573,35,9,60,12,44,5,15,5,3,62.68,Croissance,2.22
3574,90,33,9,5,18,17,8,6,8,63.78,Déclin,10.87
3575,4,8,37,1,45,17,10,4,3,67.22,Incertitude,15.45
3576,23,39,86,7,26,18,6,1,6,80.02,Croissance,10.17
3577,3,35,89,2,10,19,7,2,0,72.24,Stable,28.75
3578,3,48,69,16,20,1,6,10,5,65.79,Incertitude,9.33
3579,25,44,65,5,46,11,3,10,8,90.81,Stable,3.56
3580,83,32,57,16,39,12,13,8,0,70.75,Incertitude,2.77
3581,32,39,5,7,43,4,8,2,1,69.28,Incertitude,19.78
3582,4,38,11,7,19,5,11,7,0,74.4,Incertitude,3.22
3583,89,24,49,14,29,9,0,2,6,86.63,Croissance,21.15
3584,33,44,24,20,23,15,6,1,6,81.74,Transformation,14.08
3585,16,29,51,4,21,4,7,8,6,60.92,Incertitude,24.7
3586,87,12,45,4,18,19,0,0,4,98.6,Stable,25.3
3587,82,43,95,9,21,15,15,0,5,70.19,Croissance,21.45
3588,3,25,79,18,49,20,1,2,5,93.23,Stable,22.17
3589,5,50,77,5,29,1,1,1,5,91.93,Incertitude,8.81
3590,74,18,24,2,33,18,11,3,1,85.56,Croissance,24.3
3591,86,1,43,19,19,12,14,3,3,79.2,Croissance,13.9
3592,46,33,74,2,12,9,8,1,6,63.65,Stable,29.41
3593,67,7,6,7,45,11,6,3,4,99.49,Stable,16.32
3594,48,8,11,20,25,11,12,5,5,72.76,Transformation,19.39
3595,93,18,96,9,19,18,3,2,0,72.49,Incertitude,25.79
3596,55,36,79,12,16,16,6,2,7,65.41,Incertitude,21.82
3597,51,18,14,1,38,11,4,1,0,75.31,Croissance,1.7
3598,6,49,70,11,19,8,5,1,4,97.1,Croissance,20.76
3599,23,46,28,16,50,11,0,10,7,80.81,Stable,3.07
3600,23,3,9,17,10,6,5,4,5,79.8,Déclin,13.29
3601,17,33,70,16,29,16,6,3,6,81.4,Transformation,24.9
3602,69,35,25,2,1,12,11,1,5,67.93,Stable,13.44
3603,75,19,46,1,33,16,6,4,1,92.3,Stable,16.34
3604,27,26,93,6,21,6,6,10,3,96.19,Stable,17.1
3605,30,34,46,6,50,9,2,2,3,67.88,Incertitude,5.62
3606,21,8,9,13,38,16,10,2,8,94.59,Déclin,2.01
3607,44,3,22,5,29,15,7,0,1,80.62,Déclin,1.83
3608,75,29,83,2,7,10,4,0,7,91.98,Croissance,12.0
3609,12,24,9,5,20,11,10,4,6,81.81,Incertitude,21.39
3610,7,35,65,19,36,6,3,6,3,88.09,Croissance,13.68
3611,83,10,59,9,22,8,15,7,1,99.26,Incertitude,26.48
3612,7,29,7,18,39,16,1,5,4,61.0,Stable,10.44
3613,95,49,73,6,15,12,1,7,8,91.49,Croissance,6.88
3614,44,47,58,5,7,3,13,1,7,82.54,Incertitude,24.79
3615,8,37,100,4,43,15,1,6,7,66.45,Stable,23.02
3616,39,7,48,3,5,3,1,5,7,73.91,Stable,11.38
3617,44,47,25,15,18,12,9,8,4,66.04,Transformation,18.21
3618,78,3,64,10,11,14,8,8,3,97.25,Déclin,8.84
3619,31,34,69,5,24,6,2,10,5,71.33,Transformation,0.08
3620,52,39,38,13,4,3,15,3,2,64.19,Croissance,16.42
3621,40,12,90,20,39,11,3,9,7,76.42,Croissance,25.76
3622,40,35,36,14,3,8,9,2,3,95.14,Déclin,23.88
3623,68,5,30,19,3,11,7,1,5,66.44,Incertitude,26.08
3624,92,25,6,16,3,20,5,3,0,71.08,Stable,15.57
3625,90,24,46,11,23,12,0,2,2,93.25,Transformation,29.29
3626,100,11,5,20,1,3,14,9,5,87.79,Stable,14.33
3627,60,16,39,17,40,15,1,2,1,76.78,Déclin,16.64
3628,64,8,78,12,33,20,8,3,4,89.08,Déclin,9.89
3629,21,1,44,8,17,20,12,6,2,92.02,Croissance,7.16
3630,91,28,76,2,8,10,10,3,8,86.86,Déclin,17.7
3631,4,18,15,14,25,17,11,9,1,99.22,Stable,17.33
3632,97,11,81,10,2,11,0,9,2,94.6,Transformation,7.1
3633,45,21,55,6,40,5,11,4,4,85.37,Stable,24.85
3634,17,29,12,12,18,2,5,4,3,70.81,Déclin,28.93
3635,57,16,6,2,37,3,12,1,1,92.49,Stable,22.34
3636,51,30,33,11,48,8,4,5,4,88.95,Stable,26.56
3637,83,49,23,9,33,5,8,3,2,74.07,Stable,11.51
3638,67,47,70,20,35,2,9,5,0,97.59,Incertitude,17.13
3639,30,26,93,6,12,16,4,9,2,87.45,Déclin,22.81
3640,65,46,78,11,36,2,2,0,3,83.58,Transformation,8.39
3641,69,25,64,17,20,5,14,4,0,83.92,Transformation,19.48
3642,32,46,81,7,15,1,3,4,1,91.6,Stable,2.94
3643,59,16,7,9,14,9,3,8,2,63.11,Croissance,2.02
3644,43,16,83,11,6,12,15,0,4,81.11,Stable,27.05
3645,88,4,100,19,15,2,12,5,3,97.61,Incertitude,16.67
3646,95,5,82,6,15,16,9,4,8,98.55,Incertitude,10.72
3647,77,32,64,10,45,13,10,6,0,66.24,Croissance,16.02
3648,84,47,90,4,44,7,0,4,4,67.53,Incertitude,2.54
3649,31,31,16,13,20,6,9,3,6,64.64,Transformation,13.43
3650,45,26,76,4,34,8,12,4,3,78.8,Croissance,25.38
3651,76,16,56,16,24,8,6,7,7,75.27,Transformation,3.22
3652,91,16,87,10,16,19,1,2,7,86.63,Stable,24.01
3653,87,49,70,20,30,15,14,3,0,95.82,Croissance,10.31
3654,69,3,18,6,3,2,10,9,0,81.36,Incertitude,13.7
3655,59,32,18,7,0,20,1,2,4,70.36,Déclin,1.24
3656,49,49,83,1,33,18,6,0,5,84.82,Incertitude,16.43
3657,47,16,94,14,3,1,1,1,0,67.59,Stable,7.82
3658,10,15,89,4,29,9,2,2,0,96.92,Stable,13.87
3659,5,7,53,2,26,10,8,8,7,95.78,Incertitude,13.16
3660,51,29,56,9,21,10,2,8,8,87.78,Déclin,0.93
3661,86,36,76,19,24,9,7,9,4,85.22,Croissance,12.81
3662,67,47,54,12,26,10,11,10,8,94.9,Déclin,25.95
3663,64,24,24,9,34,20,13,10,8,66.69,Incertitude,6.62
3664,93,34,87,9,12,4,12,6,7,87.61,Déclin,14.43
3665,37,32,11,2,12,16,14,0,2,98.03,Déclin,11.96
3666,36,1,16,11,13,1,12,6,7,94.36,Déclin,26.96
3667,61,29,6,15,10,3,6,0,8,84.08,Déclin,2.99
3668,62,17,66,6,14,13,12,9,5,77.23,Transformation,25.34
3669,100,7,77,12,50,13,4,5,0,93.96,Transformation,24.75
3670,79,1,44,14,47,13,2,4,8,88.64,Croissance,12.0
3671,66,12,7,2,46,2,15,7,1,94.93,Déclin,9.47
3672,61,20,4,19,25,9,13,5,2,63.0,Transformation,10.64
3673,19,8,35,1,15,17,12,6,5,79.71,Croissance,15.31
3674,16,50,99,4,25,10,11,6,7,98.69,Stable,12.48
3675,57,7,51,14,21,9,5,1,8,81.07,Stable,11.53
3676,93,30,40,6,28,6,0,10,1,94.62,Incertitude,19.61
3677,99,13,44,4,50,11,2,8,0,82.53,Croissance,8.31
3678,43,3,80,19,33,6,6,9,5,81.16,Déclin,0.37
3679,5,31,72,2,43,6,7,7,7,85.31,Incertitude,5.83
3680,78,8,5,4,33,5,7,1,0,71.89,Transformation,28.53
3681,68,48,28,17,28,12,4,7,0,85.18,Croissance,3.98
3682,84,36,95,19,40,16,11,8,2,78.26,Déclin,25.73
3683,16,49,54,12,30,19,13,2,0,84.42,Stable,26.05
3684,97,16,30,3,18,9,7,7,0,94.03,Stable,24.07
3685,14,19,14,6,43,17,0,3,7,98.05,Transformation,16.16
3686,78,29,68,12,7,20,1,6,6,70.1,Transformation,24.67
3687,94,29,39,1,43,1,5,4,6,88.79,Incertitude,16.94
3688,24,37,50,13,2,2,1,10,7,98.41,Incertitude,8.47
3689,56,25,2,20,9,4,9,3,5,82.99,Incertitude,28.96
3690,55,25,66,9,42,13,11,3,7,79.7,Stable,12.46
3691,55,42,1,1,6,2,2,1,8,90.53,Croissance,20.56
3692,55,11,100,10,3,10,6,9,7,83.98,Croissance,22.41
3693,84,23,52,1,13,4,2,1,7,94.62,Incertitude,25.39
3694,77,2,74,18,37,18,12,8,5,74.74,Déclin,20.57
3695,34,1,2,16,40,7,3,3,0,68.66,Incertitude,2.82
3696,44,22,53,7,23,13,14,6,2,83.45,Déclin,0.35
3697,56,22,90,19,12,16,8,6,4,92.56,Transformation,12.91
3698,42,18,8,13,25,3,5,2,6,87.57,Transformation,14.7
3699,17,29,44,10,44,2,0,9,3,99.52,Transformation,28.95
3700,94,20,89,1,46,10,2,4,5,85.74,Stable,22.31
3701,18,7,52,12,46,19,14,7,2,88.51,Transformation,20.98
3702,57,30,49,5,28,5,13,6,7,66.0,Transformation,21.08
3703,21,22,52,10,38,16,6,0,1,99.03,Incertitude,4.73
3704,91,41,63,6,5,10,8,2,7,88.7,Transformation,10.83
3705,96,25,20,15,47,11,15,5,7,78.96,Incertitude,18.2
3706,88,15,30,4,0,12,11,9,2,67.32,Croissance,20.09
3707,64,21,53,3,33,20,12,6,7,61.83,Déclin,18.03
3708,51,40,56,6,8,17,15,9,4,98.43,Croissance,3.58
3709,57,14,83,17,8,14,14,8,4,86.78,Stable,8.06
3710,67,4,59,17,18,13,3,7,7,88.67,Déclin,1.77
3711,19,8,63,7,20,3,7,6,7,86.58,Transformation,3.27
3712,81,44,84,8,25,17,14,10,5,95.81,Croissance,19.5
3713,14,31,18,5,39,3,7,9,5,82.78,Transformation,6.58
3714,66,41,11,13,48,17,12,8,1,97.93,Déclin,2.1
3715,6,32,51,19,25,7,3,5,7,92.06,Stable,2.7
3716,38,31,80,1,27,7,0,10,2,74.62,Stable,4.39
3717,10,14,13,4,17,16,6,4,1,80.69,Stable,23.25
3718,31,40,72,13,50,7,11,2,0,78.76,Incertitude,1.02
3719,43,11,35,16,47,15,3,1,8,89.14,Déclin,26.75
3720,16,37,81,4,35,10,10,9,8,88.64,Incertitude,1.25
3721,33,19,81,15,29,6,3,10,4,64.49,Déclin,20.33
3722,37,35,87,5,11,11,6,1,3,72.11,Incertitude,10.62
3723,1,46,54,12,25,20,2,9,7,76.54,Croissance,22.07
3724,70,39,93,16,1,11,9,4,8,95.44,Stable,29.94
3725,31,27,20,11,15,19,6,3,7,79.83,Incertitude,19.41
3726,86,31,94,13,44,15,7,9,2,78.77,Croissance,17.74
3727,2,24,40,10,41,15,4,9,4,87.51,Incertitude,28.16
3728,87,47,75,7,1,12,1,1,4,66.26,Transformation,26.69
3729,62,2,80,20,21,13,8,8,8,99.02,Transformation,8.48
3730,55,33,56,14,50,4,15,8,1,86.92,Stable,11.25
3731,6,37,37,8,11,15,0,0,6,70.21,Incertitude,25.67
3732,44,40,82,3,18,3,8,5,1,87.0,Stable,22.88
3733,19,26,30,12,30,8,9,6,8,86.3,Transformation,14.5
3734,36,24,48,15,33,20,15,7,4,70.41,Stable,4.98
3735,94,48,29,2,13,11,9,0,0,98.83,Déclin,26.58
3736,9,6,37,16,40,7,7,10,6,81.87,Incertitude,18.65
3737,86,46,18,17,11,13,15,8,6,99.25,Transformation,19.08
3738,76,2,15,15,37,10,14,10,3,93.54,Transformation,19.89
3739,11,47,30,15,30,9,4,10,0,91.72,Déclin,17.76
3740,12,41,64,15,42,20,7,2,3,63.73,Déclin,6.86
3741,49,8,79,2,46,7,10,9,6,68.24,Stable,22.86
3742,49,31,85,8,39,5,13,3,8,82.52,Croissance,18.13
3743,34,3,70,14,45,4,2,3,4,62.18,Déclin,15.0
3744,72,3,32,6,49,7,3,9,1,67.92,Incertitude,29.23
3745,34,1,48,7,13,18,7,6,0,96.56,Croissance,19.91
3746,64,31,48,11,37,8,3,6,1,85.09,Transformation,20.11
3747,35,36,72,14,6,19,10,9,2,85.23,Incertitude,24.31
3748,7,5,37,6,17,5,4,10,2,79.88,Incertitude,27.33
3749,78,3,99,4,2,4,6,1,4,76.62,Stable,17.72
3750,32,12,44,1,50,7,12,7,6,81.76,Transformation,4.2
3751,41,44,86,19,35,15,10,10,8,90.39,Transformation,22.0
3752,90,8,41,12,41,3,4,5,0,61.68,Incertitude,21.3
3753,74,30,17,19,24,1,2,0,2,64.2,Croissance,21.87
3754,64,32,8,11,50,5,2,1,1,71.05,Transformation,6.17
3755,54,33,35,6,28,17,0,8,4,79.26,Incertitude,12.17
3756,3,37,99,6,25,3,15,7,7,77.09,Incertitude,8.53
3757,81,7,93,2,19,10,4,10,7,61.98,Incertitude,14.25
3758,68,45,10,20,33,13,1,4,1,66.27,Déclin,3.02
3759,78,48,88,12,39,14,4,7,4,87.67,Incertitude,26.11
3760,67,17,84,19,43,13,4,3,3,83.66,Croissance,11.83
3761,3,11,11,8,14,4,9,5,5,77.71,Croissance,28.43
3762,100,29,65,1,50,1,2,1,7,65.34,Croissance,12.3
3763,1,31,85,13,22,16,13,4,1,79.37,Transformation,11.27
3764,40,30,81,9,50,3,3,3,4,77.77,Croissance,13.63
3765,3,12,53,15,45,16,15,7,5,69.32,Déclin,15.44
3766,26,37,28,9,24,10,2,1,0,73.27,Stable,6.51
3767,94,18,50,5,11,14,15,1,2,91.51,Croissance,22.82
3768,34,47,44,13,32,16,4,10,2,96.21,Croissance,0.3
3769,17,12,32,13,41,14,1,5,7,73.1,Transformation,9.24
3770,21,12,39,14,22,16,9,8,8,81.22,Déclin,26.36
3771,31,19,58,14,18,13,15,0,0,82.98,Croissance,0.1
3772,34,17,8,6,36,13,7,8,6,75.37,Déclin,20.43
3773,10,13,64,16,40,12,3,6,6,67.39,Incertitude,15.63
3774,18,22,52,8,35,10,9,0,4,80.15,Incertitude,29.35
3775,96,21,14,1,22,2,2,0,5,84.61,Déclin,3.77
3776,43,43,66,5,26,9,7,5,4,77.11,Incertitude,10.63
3777,50,11,1,18,33,16,13,2,3,91.3,Déclin,9.82
3778,6,26,76,9,48,16,9,0,2,93.61,Stable,24.82
3779,56,31,62,13,16,10,1,5,6,82.21,Transformation,11.02
3780,11,1,5,13,1,6,4,9,0,99.57,Stable,14.18
3781,68,44,34,14,43,7,0,8,6,85.75,Déclin,11.36
3782,46,35,82,9,49,17,14,10,5,69.12,Transformation,11.13
3783,97,28,42,12,20,8,12,9,7,64.78,Transformation,4.16
3784,19,14,30,7,12,8,1,7,3,61.15,Transformation,29.49
3785,79,18,58,13,7,4,15,6,8,85.66,Transformation,11.75
3786,90,19,54,12,30,15,3,4,6,63.83,Croissance,19.11
3787,64,44,73,9,17,20,6,9,0,81.64,Stable,12.59
3788,63,49,93,16,1,8,4,2,3,71.49,Incertitude,7.05
3789,92,10,2,7,17,1,13,2,0,82.13,Incertitude,23.79
3790,98,36,39,11,8,4,2,6,4,89.04,Incertitude,13.93
3791,76,43,79,1,15,15,7,9,5,77.45,Croissance,7.11
3792,73,38,53,10,0,1,9,7,0,96.19,Transformation,7.26
3793,35,33,22,19,32,1,12,4,0,68.91,Stable,16.72
3794,59,37,89,4,50,4,13,8,1,82.44,Croissance,8.17
3795,45,31,90,10,32,16,6,7,2,73.93,Déclin,28.77
3796,22,13,54,14,15,4,14,0,7,86.33,Transformation,8.34
3797,21,43,32,18,5,6,13,2,5,72.5,Incertitude,3.07
3798,34,40,25,5,22,2,9,7,6,64.94,Déclin,15.32
