Finance_id,Date_id,Budget_id,Fournisseur_id,Budget_consommé_vs_engagé,Délai_paiement_fournisseurs,Taux_fiabilité_prévisions
3162,80,26,20,45783.74,19,75.65
3163,100,4,28,99467.78,5,96.54
3164,41,19,9,89051.75,14,81.41
3165,7,30,37,14190.75,46,92.41
3166,26,7,33,34294.64,87,97.43
3167,85,30,28,51516.56,33,81.09
3168,48,10,5,19838.98,83,93.27
3169,23,10,5,81814.82,25,84.06
3170,63,3,44,17369.71,42,83.51
3171,76,18,24,7450.94,90,96.84
3172,77,28,26,9941.8,26,84.73
3173,51,10,20,18368.51,28,92.37
3174,30,7,48,41666.98,45,86.26
3175,46,19,10,43488.73,31,97.32
3176,56,23,50,99391.66,66,90.53
3177,13,12,3,63822.67,63,84.86
3178,32,3,49,46260.64,62,81.15
3179,48,13,17,90341.45,52,70.74
3180,6,3,18,19692.88,45,71.24
3181,22,26,4,81673.94,7,85.41
3182,79,10,32,89758.54,86,70.24
3183,16,21,6,56571.94,83,73.66
3184,23,9,24,87774.03,36,79.85
3185,99,6,38,19241.53,44,80.0
3186,14,3,18,69872.05,48,71.83
3187,34,24,45,46449.44,38,78.0
3188,62,4,27,85273.72,38,99.62
3189,7,16,13,95562.74,87,83.19
3190,7,22,25,45256.03,65,87.59
3191,47,11,5,16089.91,68,93.06
3192,86,9,16,75035.13,16,72.92
3193,29,1,18,78182.3,85,74.33
3194,77,6,49,67100.42,88,90.8
3195,44,29,39,24575.97,31,86.57
3196,41,20,27,36918.57,64,73.0
3197,32,12,22,21361.81,21,73.24
3198,83,6,30,12916.54,66,92.6
3199,21,10,24,65074.36,11,83.85
3200,66,30,34,52449.37,44,90.97
3201,61,5,24,88741.47,85,70.24
3202,20,1,1,83708.03,7,78.69
3203,30,22,29,80418.37,43,96.02
3204,9,9,34,20207.29,87,97.99
3205,38,27,16,46944.46,31,80.09
3206,31,22,4,47065.05,11,84.6
3207,96,30,29,20668.09,90,80.44
3208,11,16,4,69145.48,23,90.47
3209,14,17,40,96976.66,62,74.52
3210,76,3,47,84701.3,82,87.68
3211,54,25,28,28836.71,87,78.43
3212,38,10,50,41899.82,72,76.97
3213,90,5,3,66182.05,40,75.63
3214,82,7,24,19135.22,57,82.88
3215,76,30,44,32079.53,88,73.62
3216,44,3,20,51642.63,80,76.87
3217,89,2,11,49316.09,70,82.74
3218,98,4,45,34635.86,73,94.46
3219,5,25,34,66518.29,30,83.72
3220,51,25,6,19127.35,83,72.74
3221,77,3,20,67098.92,37,84.84
3222,28,7,7,66354.57,39,84.56
3223,9,30,15,15605.87,53,92.75
3224,73,3,8,94725.66,71,86.4
3225,73,4,33,33928.07,56,87.49
3226,60,26,23,97400.73,45,97.0
3227,60,19,33,69476.31,9,78.54
3228,79,25,15,82274.54,6,89.84
3229,48,3,40,32179.26,47,93.28
3230,8,5,35,19301.87,79,73.89
3231,32,3,14,30365.83,65,92.62
3232,4,3,2,78654.29,38,74.77
3233,99,29,44,30211.8,53,87.76
3234,88,1,6,50046.19,36,84.86
3235,17,25,49,19216.85,64,83.94
3236,25,28,6,37316.98,7,93.83
3237,10,27,18,48144.91,41,80.44
3238,41,17,6,46302.73,52,74.07
3239,46,4,25,18386.89,7,86.07
3240,79,21,26,89854.6,10,85.95
3241,15,18,30,80383.73,80,74.1
3242,9,26,12,43563.56,63,75.39
3243,84,3,5,36372.41,60,99.66
3244,6,25,35,17911.09,46,87.4
3245,18,22,8,53496.48,38,86.09
3246,31,5,12,37989.78,11,96.17
3247,30,8,42,6615.3,18,86.73
3248,86,11,48,65479.0,7,79.04
3249,40,10,37,60001.77,81,87.65
3250,50,14,37,38263.93,86,97.84
3251,92,5,44,87684.95,61,80.86
3252,95,12,30,42814.21,44,94.43
3253,36,24,21,51629.56,88,89.97
3254,41,11,39,50847.15,11,91.67
3255,55,22,5,52185.78,5,82.28
3256,64,10,47,39821.53,86,78.39
3257,82,1,21,24608.51,41,89.68
3258,63,6,22,54735.34,68,89.75
3259,43,25,7,96271.95,6,90.29
3260,36,9,21,14820.31,38,80.41
3261,19,19,43,63086.23,6,72.44
3262,64,2,5,49387.8,72,77.5
3263,87,29,45,91774.86,25,80.55
3264,96,11,39,49949.88,39,84.34
3265,81,29,37,66490.82,21,89.43
3266,57,25,35,46882.25,38,90.46
3267,87,18,30,76474.8,87,79.7
3268,99,30,28,87989.93,58,75.9
3269,39,21,38,35393.37,65,99.02
3270,31,30,27,42748.43,23,89.57
3271,4,12,3,96919.67,89,73.79
3272,74,10,31,90066.67,90,73.06
3273,43,12,26,40147.57,9,75.47
3274,97,6,8,88251.35,76,83.28
3275,68,4,7,48820.43,76,95.43
3276,74,24,14,81021.44,68,94.7
3277,51,28,4,18241.42,19,85.08
3278,85,22,8,57227.75,6,79.52
3279,74,13,15,94537.45,58,80.43
3280,55,4,25,60189.55,26,77.22
3281,6,1,14,71891.42,10,95.16
3282,10,2,33,99403.74,35,88.97
3283,63,19,45,86501.56,22,87.29
3284,49,3,11,56341.43,82,93.29
3285,89,15,35,97481.77,47,80.04
3286,59,17,17,77464.36,50,79.87
3287,69,2,8,9975.99,53,97.96
3288,8,12,2,38944.28,68,75.94
3289,63,10,41,16669.44,63,89.44
3290,79,18,5,41277.8,83,74.74
3291,4,7,14,97009.57,57,91.6
3292,72,14,46,9257.7,46,98.15
3293,81,13,5,77030.91,56,73.3
3294,10,5,21,29358.53,77,94.13
3295,81,8,34,8871.12,87,90.19
3296,18,23,2,12309.51,49,79.64
3297,4,21,33,74523.14,32,99.08
3298,97,9,14,41409.87,41,93.74
3299,86,29,42,88008.31,66,89.3
3300,19,17,16,90205.98,72,78.98
3301,51,25,2,99997.32,23,73.1
3302,89,5,30,6775.4,8,91.03
3303,65,20,26,57795.84,32,84.26
3304,92,7,31,18605.11,61,87.71
3305,94,4,29,42364.29,28,76.68
3306,83,26,11,54716.51,90,98.99
3307,10,11,3,59029.93,56,87.04
3308,99,4,32,24412.56,65,92.69
3309,50,1,35,57544.17,85,92.31
3310,33,4,42,85297.46,83,78.38
3311,9,27,11,43113.35,59,77.84
3312,6,7,49,18049.86,39,90.43
3313,82,4,4,60067.53,45,85.06
3314,93,8,6,9885.97,52,70.2
3315,43,22,9,24184.99,5,86.02
3316,31,28,2,44449.34,50,97.46
3317,30,9,8,75626.32,71,96.46
3318,70,20,21,65718.19,77,80.26
3319,16,19,13,23386.01,84,89.42
3320,85,25,10,75785.8,34,92.88
3321,86,9,40,75249.14,39,98.86
3322,36,26,18,74047.53,8,84.26
3323,12,21,6,99510.02,25,73.93
3324,95,22,6,27775.69,79,91.8
3325,37,18,7,43640.8,54,76.43
3326,21,4,28,99035.31,65,96.98
3327,88,23,47,87581.14,25,76.04
3328,78,27,17,94431.96,49,70.04
3329,49,5,26,54123.81,73,91.94
3330,61,12,47,69592.17,26,73.98
3331,100,10,27,97748.75,7,77.62
3332,7,18,3,46339.26,58,72.34
3333,15,26,30,95181.46,59,78.1
3334,53,17,33,74017.68,69,88.63
3335,85,28,7,22801.08,86,71.08
3336,97,3,18,74264.75,26,84.91
3337,19,28,29,63016.91,30,88.03
3338,85,4,31,45641.43,50,80.75
3339,34,23,7,62045.63,87,75.63
3340,51,6,19,69156.11,39,91.83
3341,21,29,42,60006.32,90,71.07
3342,1,3,21,98823.47,40,71.19
3343,96,10,26,88543.16,70,73.86
3344,94,5,28,5670.45,85,97.62
3345,31,27,3,79704.42,58,77.34
3346,79,12,25,71226.56,82,81.62
3347,85,20,10,72544.23,19,72.38
3348,61,30,29,50954.36,89,80.3
3349,3,9,22,74815.69,11,94.36
3350,55,4,24,73194.6,18,90.53
3351,79,1,11,10789.74,60,90.1
3352,87,18,23,45071.57,62,88.86
3353,61,5,1,31247.7,71,79.97
3354,63,9,34,8213.57,55,87.45
3355,39,18,24,31601.59,68,76.5
3356,3,10,36,92174.39,16,71.12
3357,55,21,27,85129.55,45,88.09
3358,94,14,35,37108.26,36,76.37
3359,83,26,27,50053.43,26,72.89
3360,95,29,4,55518.79,75,92.46
3361,42,12,14,86144.99,29,82.01
3362,16,29,2,88346.84,77,70.56
3363,13,4,19,58804.33,65,74.76
3364,22,13,11,44073.38,58,92.98
3365,72,21,12,18815.94,33,74.67
3366,92,23,33,96501.55,68,89.96
3367,72,5,5,40302.82,10,85.27
3368,8,22,5,29904.55,27,79.09
3369,85,1,11,86645.03,45,80.59
3370,10,24,41,53640.18,70,84.64
3371,84,4,9,72909.36,22,79.94
3372,38,18,19,55150.29,34,88.71
3373,17,18,24,36379.0,40,71.28
3374,78,28,16,29201.09,17,74.39
3375,47,18,14,23441.03,21,75.17
3376,88,19,46,8273.19,70,93.73
3377,32,22,4,45954.31,47,72.15
3378,6,28,1,40094.79,15,84.09
3379,100,26,27,49553.01,22,95.78
3380,38,5,45,12396.18,29,82.91
3381,15,4,50,10324.26,29,73.11
3382,24,9,23,24453.05,41,93.83
3383,6,16,40,87834.63,25,95.25
3384,8,2,35,96066.93,58,92.42
3385,80,26,24,68845.8,52,88.28
3386,76,22,33,13452.93,49,99.04
3387,50,17,6,77547.2,39,81.21
3388,37,24,28,28676.77,21,94.66
3389,51,7,28,50832.69,41,95.01
3390,6,21,47,38515.32,11,77.24
3391,5,5,4,81948.56,52,72.63
3392,60,25,4,24968.81,77,96.93
3393,11,12,42,71228.93,68,71.85
3394,33,22,9,23588.44,67,88.09
3395,40,8,29,83930.34,5,85.03
3396,61,5,3,5818.0,56,91.38
3397,14,19,14,44542.54,24,86.0
3398,82,26,22,74046.96,20,97.43
3399,51,17,38,38714.72,77,91.82
3400,38,28,5,16300.26,7,76.48
3401,3,28,18,54327.71,17,72.63
3402,62,25,37,60396.1,50,77.63
3403,95,15,32,69869.14,60,91.83
3404,14,4,32,23832.55,15,90.36
3405,73,10,17,6549.6,70,86.89
3406,12,8,36,90806.97,64,79.49
3407,23,23,27,46208.67,81,78.6
3408,45,12,24,7327.31,37,85.75
3409,38,10,4,45476.11,54,91.33
3410,24,19,32,20183.19,41,84.27
3411,57,24,44,13960.49,78,90.92
3412,67,18,28,53517.77,71,90.83
3413,60,17,17,36940.46,23,78.88
3414,59,19,32,36566.21,14,73.71
3415,81,10,36,38435.92,50,92.42
3416,80,27,20,96324.27,55,87.93
3417,25,3,30,74557.9,27,98.26
3418,71,4,49,86001.15,20,71.49
3419,45,29,4,18183.67,7,71.31
3420,22,6,21,17429.01,69,89.48
3421,72,9,19,84221.28,71,93.88
3422,27,30,11,40134.02,21,74.8
3423,92,15,31,86246.57,26,85.34
3424,46,28,49,63317.07,11,82.2
3425,74,30,30,32866.51,5,85.55
3426,64,19,44,68297.78,37,74.22
3427,26,27,39,18461.45,84,79.95
3428,89,26,28,98970.01,28,77.71
3429,77,10,2,47846.02,60,99.74
3430,20,16,22,43215.86,85,79.87
3431,65,9,38,37175.39,26,98.18
3432,58,20,10,88634.1,81,74.77
3433,57,7,13,21714.24,80,73.13
3434,98,23,5,42360.54,76,90.0
3435,2,23,27,28215.65,80,80.89
3436,79,20,3,18225.12,11,90.32
3437,24,27,37,92269.22,89,79.76
3438,72,11,32,24894.94,52,82.8
3439,56,7,50,43319.18,70,73.56
3440,67,15,44,26938.32,85,92.7
3441,27,11,31,69434.33,14,73.27
3442,93,22,27,15827.9,21,99.91
3443,53,3,9,85939.17,75,95.06
3444,81,15,49,20607.5,22,73.48
3445,51,28,24,88390.82,41,78.21
3446,62,23,8,99323.84,65,87.03
3447,82,9,21,78452.33,78,96.9
3448,67,13,8,64850.9,26,86.44
3449,49,28,44,28318.59,38,93.84
3450,41,27,39,26232.28,64,91.57
3451,75,3,3,5402.96,85,90.42
3452,43,23,36,97979.44,32,94.48
3453,73,10,16,21320.64,33,75.93
3454,62,14,47,18732.75,82,71.87
3455,13,25,15,7734.44,89,86.5
3456,29,19,28,15122.35,5,72.9
3457,37,5,42,99940.51,69,94.17
3458,31,23,1,9717.71,12,86.16
3459,59,19,1,64264.58,63,86.63
3460,44,15,13,9670.31,23,83.7
3461,56,6,32,25297.87,55,73.6
3462,25,26,33,52760.83,46,85.17
3463,40,2,26,92556.84,50,97.0
3464,45,22,18,5193.19,34,83.8
3465,6,6,35,19401.61,66,96.54
3466,63,1,16,65033.28,85,83.13
3467,87,14,41,28293.02,81,94.67
3468,71,30,3,49911.61,71,84.67
3469,35,21,49,31528.18,72,84.62
3470,34,28,6,19598.58,81,98.93
3471,54,19,23,43686.07,41,81.04
3472,84,25,41,67181.25,26,82.71
3473,29,5,5,16429.96,78,74.59
3474,71,4,34,42497.02,39,76.31
3475,25,2,34,24534.15,79,85.8
3476,30,6,32,94926.04,64,73.2
3477,22,19,15,19555.64,37,84.11
3478,50,22,13,56915.07,48,98.2
3479,78,8,41,88149.97,74,71.83
3480,66,24,37,96131.14,42,80.06
3481,27,20,34,17316.34,59,83.3
3482,51,2,11,31629.26,50,87.98
3483,98,10,20,42593.78,75,98.15
3484,35,4,39,92094.33,47,96.65
3485,53,28,11,11930.71,63,77.21
3486,88,27,14,99800.43,42,99.66
3487,87,18,2,28510.39,85,88.59
3488,98,21,13,71682.33,38,76.09
3489,32,23,32,22656.9,89,98.61
3490,13,11,47,73389.67,42,73.15
3491,80,27,49,80629.7,56,81.64
3492,68,21,4,27042.38,32,84.07
3493,21,30,1,73984.29,8,79.2
3494,12,15,28,21309.35,41,96.47
3495,16,2,36,48504.78,16,84.84
3496,10,20,50,98056.79,17,92.0
3497,28,16,42,63232.01,32,88.99
3498,35,4,8,37460.95,44,96.32
3499,58,17,28,57167.63,63,74.63
3500,57,22,2,48824.06,63,92.55
3501,15,7,12,86023.21,89,92.03
3502,47,23,23,16386.03,17,83.31
3503,100,3,27,23404.91,35,70.68
3504,34,26,38,44893.83,41,95.11
3505,86,5,46,11275.69,37,73.11
3506,16,11,11,15972.09,23,97.03
3507,11,17,25,73008.31,44,71.7
3508,32,28,27,52635.08,56,81.25
3509,29,12,22,19026.54,33,87.09
3510,81,6,17,6926.88,17,78.95
3511,55,19,28,12396.3,57,71.94
3512,52,25,32,90054.2,57,82.49
3513,77,10,21,49958.07,36,72.55
3514,60,13,39,23985.83,67,88.98
3515,99,28,34,7040.86,90,86.49
3516,68,19,6,57954.55,12,95.83
3517,73,30,40,53619.75,65,83.7
3518,53,21,49,38351.48,50,97.5
3519,95,28,50,63948.03,86,83.85
3520,66,13,30,24267.18,87,71.76
3521,88,1,13,77274.84,77,78.27
3522,10,11,48,77137.14,51,95.28
3523,56,22,29,45573.0,50,70.76
3524,46,12,46,67918.36,49,87.34
3525,60,10,27,17053.4,13,83.22
3526,38,3,31,46140.68,68,91.9
3527,29,27,35,93846.01,30,95.71
3528,6,1,14,83992.02,52,74.35
3529,8,28,15,40109.89,10,94.61
3530,47,4,38,88933.59,38,85.21
3531,94,10,38,29324.95,61,72.15
3532,33,11,28,55620.49,84,82.8
3533,33,1,18,78177.23,70,98.34
3534,29,1,20,30394.12,31,96.0
3535,14,19,44,68138.54,9,97.07
3536,39,13,2,84718.07,57,74.76
3537,93,11,38,49980.08,32,98.46
3538,64,21,21,62542.43,73,92.16
3539,69,28,34,49189.97,26,71.09
3540,5,22,22,67243.86,65,72.3
3541,69,2,37,57701.24,64,89.7
3542,60,9,16,88213.26,58,86.53
3543,88,22,4,12250.16,66,93.54
3544,100,15,30,19054.31,85,88.52
3545,56,4,10,50094.87,67,74.87
3546,9,20,3,16539.27,20,71.69
3547,8,25,13,11593.12,38,80.04
3548,19,29,5,18645.23,12,87.65
3549,47,17,45,41714.87,29,74.81
3550,89,30,24,79662.79,89,85.98
3551,77,6,25,12936.22,17,81.1
3552,98,15,5,55178.23,33,75.36
3553,23,29,2,44904.21,57,99.27
3554,23,5,9,60797.75,77,78.72
3555,79,26,23,50975.68,18,84.34
3556,72,11,19,44875.72,54,77.47
3557,97,2,38,10789.29,11,95.53
3558,46,26,23,7340.89,37,78.22
3559,54,20,49,81975.65,84,90.56
3560,4,18,4,14648.3,62,93.95
3561,57,23,37,90496.67,75,83.31
3562,43,27,35,8792.42,5,78.37
3563,11,1,4,7863.16,19,76.34
3564,54,11,18,29790.24,59,74.73
3565,33,2,47,8247.26,69,82.93
3566,94,3,28,58708.99,11,94.29
3567,73,4,32,61207.59,59,98.08
3568,3,18,5,76046.63,43,86.41
3569,100,3,12,94429.02,18,95.86
3570,41,21,38,29809.76,82,74.08
3571,73,23,11,49416.86,70,83.92
3572,82,13,31,71145.6,40,79.05
3573,16,7,5,28296.69,11,74.24
3574,5,10,6,49118.17,84,70.53
3575,30,17,45,83743.65,63,87.93
3576,52,28,6,80704.92,26,91.06
3577,91,26,22,73280.23,29,91.02
3578,16,21,46,24241.74,23,93.88
3579,17,28,26,68302.12,90,80.63
3580,52,19,31,5723.07,33,80.58
3581,22,21,11,59388.28,7,76.63
3582,91,29,15,22476.31,55,99.22
3583,7,19,9,65791.78,84,74.5
3584,69,1,47,56870.76,90,95.86
3585,67,14,25,41283.49,87,89.77
3586,10,2,33,69112.63,9,96.96
3587,50,15,9,72653.69,34,79.01
3588,41,12,34,58252.7,49,74.21
3589,39,6,28,67694.65,45,88.09
3590,23,21,30,38855.04,71,89.85
3591,80,18,5,83980.03,67,84.07
3592,20,21,36,11609.17,39,97.48
3593,93,15,18,53967.49,28,98.87
3594,19,18,47,76322.56,30,85.01
3595,55,12,18,52638.94,11,98.97
3596,15,4,35,75854.11,34,76.88
3597,18,11,2,37713.16,46,87.23
3598,67,28,1,38694.09,85,95.77
3599,25,20,29,97104.45,40,83.15
3600,64,21,48,17606.73,60,80.49
3601,25,24,12,78183.17,79,89.31
3602,99,27,4,32158.83,65,84.63
3603,30,26,49,13511.0,5,98.56
3604,72,26,19,15674.47,56,71.73
3605,90,1,26,45661.47,53,75.32
3606,2,12,24,62847.24,48,78.26
3607,34,1,12,34169.76,68,80.42
3608,54,8,2,59771.52,31,98.9
3609,25,30,50,19189.55,27,84.8
3610,99,16,20,61183.77,35,72.23
3611,50,1,19,97863.53,6,99.4
3612,80,5,13,72814.86,25,72.03
3613,77,28,5,12496.48,69,70.29
3614,67,1,39,43339.83,45,75.03
3615,56,9,25,11633.66,17,89.84
3616,84,27,44,23498.58,34,85.58
3617,60,28,49,74011.55,35,71.47
3618,39,23,48,5521.18,85,74.93
3619,8,19,41,5151.79,59,90.97
3620,25,4,50,93046.27,27,70.9
3621,6,17,45,54441.52,32,97.66
3622,8,18,28,90732.79,27,87.54
3623,32,6,21,24898.99,41,97.36
3624,75,19,15,7199.45,34,71.98
3625,69,14,28,40617.53,73,88.76
3626,39,8,1,76808.18,13,89.54
3627,31,18,6,16275.52,68,97.98
3628,38,18,44,58362.52,65,84.38
3629,60,4,13,98815.94,47,75.2
3630,80,25,41,89685.26,84,95.74
3631,59,5,31,24411.44,75,72.94
3632,24,1,41,25457.89,83,72.58
3633,9,16,16,91939.24,10,94.5
3634,77,11,33,46002.34,29,79.99
3635,61,17,7,49619.75,75,71.51
3636,73,6,24,33732.53,20,88.49
3637,51,23,34,27453.35,76,99.58
3638,5,14,18,18445.96,90,76.91
3639,61,4,37,15945.82,89,93.45
3640,72,26,49,36561.84,16,90.84
3641,97,29,36,81261.2,50,84.93
3642,46,21,49,82146.08,69,96.89
3643,65,3,16,54570.83,81,71.57
3644,23,12,27,94892.38,38,85.57
3645,68,17,49,27737.29,8,85.0
3646,6,20,37,44188.07,69,72.43
3647,20,28,25,72715.05,48,76.41
3648,71,23,28,78211.18,7,72.71
3649,85,2,19,90114.1,23,82.93
3650,55,21,39,92053.08,35,99.65
3651,58,29,8,70793.95,37,93.51
3652,49,4,7,42600.07,37,78.13
3653,42,14,23,80125.09,18,72.33
3654,28,18,40,61785.41,33,93.74
3655,46,22,3,71086.69,65,88.14
3656,35,6,9,85509.28,23,99.75
3657,39,15,25,87601.1,27,80.71
3658,51,1,50,57761.27,19,95.28
3659,67,25,35,15769.2,69,86.48
3660,27,4,23,70761.93,37,71.41
3661,46,25,21,27982.74,49,70.32
3662,70,30,39,45436.8,5,71.27
3663,94,14,17,51018.93,45,80.78
3664,67,25,21,63400.74,84,94.24
3665,87,25,11,60620.54,55,91.19
3666,48,18,16,32354.61,51,83.16
3667,11,5,11,48527.18,80,95.3
3668,78,30,48,75482.0,17,80.5
3669,83,17,4,62507.94,61,73.59
3670,49,6,11,71400.92,12,79.83
3671,98,12,31,88126.55,40,99.27
3672,14,24,46,76201.95,20,89.53
3673,22,29,43,37437.52,24,94.71
3674,66,30,14,68095.48,69,91.58
3675,35,15,32,27348.08,25,96.91
3676,62,26,3,46205.05,7,87.91
3677,76,1,5,56711.91,81,85.23
3678,12,4,18,75598.99,28,84.88
3679,69,12,15,13463.0,54,81.1
3680,56,4,40,61590.33,27,96.56
3681,30,13,23,34190.71,27,75.73
3682,43,14,45,58613.15,23,84.45
3683,96,16,48,20312.8,74,81.66
3684,1,24,17,17704.69,25,92.38
3685,82,25,16,99109.34,10,82.11
3686,53,6,20,88549.9,85,83.04
3687,15,4,36,14588.24,68,81.27
3688,92,5,25,56782.42,58,90.99
3689,23,13,11,86585.63,54,78.72
3690,16,4,49,31783.15,76,80.8
3691,69,23,14,61765.06,56,99.84
3692,87,23,6,95864.58,36,76.35
3693,69,1,13,92168.31,19,75.1
3694,89,19,25,21538.0,8,96.58
3695,39,8,17,34755.61,22,96.34
3696,59,16,35,7694.99,83,98.93
3697,12,7,21,41196.27,18,88.73
3698,9,1,43,11610.14,77,85.65
3699,74,6,5,28537.87,33,70.09
3700,69,14,10,38036.36,86,84.73
3701,46,24,35,10248.31,23,76.61
3702,60,22,46,42333.34,57,72.15
3703,78,24,23,52230.23,74,77.9
3704,63,9,11,82502.24,39,80.88
3705,10,7,7,85543.79,54,92.47
3706,44,4,20,70398.65,47,97.46
3707,56,19,20,97670.31,78,84.96
3708,73,19,48,36074.46,14,89.19
3709,80,25,11,49480.63,44,96.33
3710,65,17,6,18530.94,44,73.92
3711,97,5,25,69365.75,71,93.41
3712,65,7,30,54296.8,47,75.26
3713,46,19,47,44515.3,15,89.39
3714,50,9,41,92125.56,12,94.73
3715,8,3,9,55121.72,77,91.76
3716,40,24,41,57794.29,12,76.63
3717,96,30,42,15612.65,33,83.07
3718,76,1,28,72689.36,34,72.04
3719,38,2,33,37184.95,12,76.56
3720,34,10,35,87087.46,71,77.1
3721,33,30,35,98554.54,67,85.27
3722,48,23,13,81722.89,23,95.87
3723,63,17,42,76821.89,86,99.64
3724,30,12,44,20890.28,64,74.52
3725,87,16,47,91253.51,24,89.75
3726,82,26,20,75049.11,21,78.76
3727,46,21,5,31081.37,81,93.95
3728,100,18,29,24693.34,84,80.51
3729,33,12,23,34400.17,51,97.49
3730,53,10,32,38399.83,85,93.28
3731,49,14,33,52315.35,32,75.02
3732,29,28,44,90712.02,11,89.32
3733,67,5,34,48042.85,17,96.0
3734,44,17,20,97805.84,21,93.92
3735,33,26,12,52827.65,62,83.55
3736,66,8,24,83905.23,48,93.84
3737,88,8,16,80232.83,61,88.69
3738,96,19,24,19185.25,78,74.0
3739,49,5,1,10618.15,10,93.31
3740,13,5,6,40660.69,63,83.83
3741,93,21,49,99864.57,57,70.26
3742,66,13,1,24199.7,6,82.69
3743,24,19,8,39944.73,5,78.96
3744,63,4,48,96491.59,17,87.7
3745,52,18,17,67217.59,63,92.72
3746,86,5,40,46904.7,40,74.73
3747,60,9,46,36944.17,73,73.81
3748,24,23,34,71166.57,85,90.24
3749,42,14,8,82752.75,46,84.45
3750,24,10,18,51136.95,40,74.16
3751,47,29,9,43856.82,85,89.97
3752,53,14,50,68160.4,66,77.36
3753,99,28,39,53571.84,19,78.09
3754,55,10,33,65329.49,20,98.96
3755,27,25,2,69117.03,36,93.79
3756,27,30,3,77301.49,81,76.38
3757,76,8,31,67197.12,27,85.02
3758,84,3,5,93071.48,75,100.0
3759,83,13,5,17715.04,58,75.66
3760,12,10,4,85498.42,13,79.22
3761,12,17,12,5546.93,16,82.3
3762,73,12,5,48013.38,8,81.81
3763,83,10,3,94221.71,55,84.14
3764,45,9,13,80396.97,11,78.09
3765,7,24,2,9721.55,73,96.55
3766,90,25,12,28392.86,13,71.02
3767,71,30,23,78456.7,21,71.76
3768,51,28,17,53004.43,27,84.84
3769,43,7,17,49229.69,41,99.65
3770,37,16,40,14364.52,14,94.45
3771,59,2,40,68949.06,37,87.39
3772,100,22,16,49999.47,75,85.78
3773,53,28,35,55434.65,60,82.97
3774,51,26,42,70766.12,41,77.91
3775,5,21,18,30736.96,50,76.06
3776,57,4,19,41909.33,5,99.23
3777,52,6,21,45348.86,58,90.34
3778,60,30,3,58804.65,71,86.9
3779,88,6,46,12310.28,29,88.23
3780,10,6,17,72038.04,27,86.08
3781,55,25,41,73198.46,88,76.05
3782,43,2,32,15928.03,31,75.5
3783,34,17,44,87599.36,69,92.92
3784,56,15,14,39150.28,65,80.37
3785,59,8,3,67377.52,15,95.58
3786,83,6,2,45982.05,33,71.43
3787,20,29,48,77037.44,7,88.25
3788,44,5,36,5089.53,29,80.59
3789,73,17,27,5438.34,35,76.66
3790,89,7,32,60789.6,89,78.29
3791,22,15,49,90150.55,78,71.57
3792,54,23,41,34744.66,13,78.42
3793,44,29,27,42225.09,30,73.22
3794,38,13,42,77985.26,84,86.86
3795,4,5,39,76765.7,68,90.47
3796,46,25,28,59915.04,60,72.1
3797,38,17,19,74089.45,13,84.06
3798,78,13,23,82340.67,64,97.87
3799,78,1,11,39526.34,19,92.8
3800,21,16,36,54418.04,44,94.86
3801,55,6,33,81672.3,84,76.43
3802,2,3,10,59190.54,52,88.95
3803,38,15,34,88536.85,7,72.2
3804,53,14,16,89990.88,70,79.46
3805,74,1,20,71273.28,90,88.01
3806,11,3,38,85247.77,87,87.91
3807,32,30,25,11800.05,84,90.18
3808,43,24,34,82368.11,17,85.22
3809,18,28,45,72387.2,66,85.24
3810,70,20,43,30006.18,32,81.47
3811,18,27,17,13473.14,65,78.72
3812,11,30,40,82631.08,72,74.86
3813,21,6,3,94258.26,25,92.76
3814,57,22,8,94539.41,20,99.42
3815,64,23,23,99366.99,82,78.27
3816,41,13,9,98485.15,69,85.22
3817,52,12,10,14094.71,54,93.66
3818,30,1,13,50894.26,18,92.64
3819,63,28,34,20941.37,79,95.36
3820,77,30,36,15848.9,31,88.84
3821,73,22,31,89368.71,28,74.84
3822,82,22,41,91833.26,7,79.22
3823,38,3,37,90117.55,79,90.9
3824,11,17,12,29225.72,13,95.85
3825,58,5,22,67003.19,26,75.41
3826,84,26,19,42089.58,49,87.73
3827,29,30,41,60176.99,7,94.87
3828,70,28,18,62410.68,66,93.59
3829,11,14,21,30933.01,9,97.4
3830,42,12,2,46921.72,89,72.81
3831,10,21,20,22642.31,44,93.85
3832,69,3,22,12671.52,40,73.39
3833,21,28,3,44196.22,87,75.41
3834,73,18,19,83294.36,8,75.81
3835,85,28,18,19250.97,90,73.68
3836,93,14,21,9352.79,80,99.69
3837,15,12,27,66074.48,16,93.72
3838,39,14,17,95220.71,12,81.2
3839,73,23,31,27114.22,33,76.38
3840,60,24,50,31753.66,9,89.51
3841,66,7,1,92428.91,9,86.69
3842,44,5,48,93117.55,24,73.28
3843,45,14,6,8934.36,87,95.55
3844,66,12,1,74936.75,24,81.26
3845,48,12,14,42630.45,86,80.2
3846,89,28,18,33992.93,32,71.22
3847,54,19,9,38976.0,71,81.31
3848,28,8,44,6686.07,63,93.11
3849,30,30,35,45877.92,59,98.08
3850,24,16,33,51865.31,87,78.73
3851,97,24,18,84531.54,66,81.14
3852,76,7,48,20269.22,86,85.9
3853,6,4,19,92929.79,13,72.63
3854,75,23,29,41308.95,54,71.72
3855,26,28,40,61636.85,87,96.38
3856,85,9,22,64706.75,80,72.67
3857,8,30,14,77625.4,42,98.58
