Audience_id,Date_id,Canal_id,Plateforme_id,campagne_id,Nb_visiteurs_uniques,Nb_pages_vues,Taux_rebond,Nb_abonnes_reseaux_sociaux,Taux_interaction_RS,Nb_abandons_lecture,Duree_session
2896,41,3,4,7,7600,13149,27.58,905,3.83,416,9.01
2897,34,5,5,3,7655,11537,77.92,4566,3.68,348,3.98
2898,52,3,5,8,231,19005,85.52,3945,6.5,239,7.97
2899,46,4,4,10,4450,4694,36.04,810,9.58,334,8.9
2900,51,2,4,1,5975,10955,44.26,4225,0.9,79,8.07
2901,17,1,4,10,1816,18191,72.2,557,9.1,308,3.95
2902,8,2,2,4,6886,13813,43.84,4788,8.48,18,2.49
2903,72,1,3,5,9952,17723,24.21,3379,5.18,336,8.52
2904,86,2,2,4,7664,5678,49.49,4272,7.93,467,8.7
2905,78,5,1,10,3794,7811,80.53,2754,9.84,373,8.78
2906,47,2,2,9,407,5499,10.73,4323,9.41,441,2.37
2907,16,5,2,3,6050,18748,26.33,1774,8.09,481,2.43
2908,57,2,1,5,4404,10800,16.47,828,0.18,480,7.75
2909,27,5,1,3,8393,15879,49.97,2236,2.3,27,2.1
2910,40,1,4,8,593,3745,37.29,2339,4.84,422,3.01
2911,82,5,2,10,7280,17671,29.68,328,6.13,491,3.62
2912,24,5,3,1,4355,1509,85.86,3210,5.12,258,8.87
2913,59,1,5,4,269,15142,33.13,2970,3.05,386,4.86
2914,67,4,1,1,7248,14198,30.45,3773,4.72,54,8.32
2915,45,3,3,5,2664,16236,85.14,2991,4.6,304,6.82
2916,54,4,1,10,8794,18023,17.55,2027,4.71,17,1.32
2917,78,3,4,7,4602,8420,19.21,4239,1.61,47,6.79
2918,58,3,2,5,2832,6914,68.57,1276,6.67,50,8.39
2919,70,5,4,8,4871,3027,68.93,3818,9.76,298,9.67
2920,78,4,3,7,7919,18769,74.5,1486,1.43,420,3.45
2921,32,5,5,3,1661,9671,12.53,3246,9.34,397,9.16
2922,44,3,2,3,6359,18378,63.01,1999,1.25,407,1.03
2923,54,5,4,2,5519,2540,51.86,2514,9.82,423,5.5
2924,29,1,3,9,5686,12483,66.08,4636,5.1,446,4.48
2925,48,4,4,7,3225,15167,84.85,662,9.36,55,5.59
2926,55,2,1,10,7735,6758,81.18,1728,1.2,403,0.56
2927,50,3,4,2,2901,9109,35.01,1940,2.67,10,1.15
2928,95,5,4,3,7523,13603,13.21,2818,6.03,290,2.04
2929,36,4,2,9,4297,5939,21.04,1236,4.51,193,2.38
2930,8,2,3,4,5357,2457,54.67,1826,0.06,356,5.17
2931,77,5,2,8,3292,17278,24.43,3991,6.85,271,9.26
2932,1,2,3,1,7148,943,32.58,2551,0.39,338,4.25
2933,65,1,4,8,7338,3661,18.24,4870,5.76,327,0.52
2934,19,1,5,5,6452,1098,69.74,4712,4.37,198,8.72
2935,17,2,3,4,6643,15420,53.41,2072,7.24,222,4.82
2936,22,5,1,8,5922,14526,70.73,2322,9.23,276,6.24
2937,34,2,3,3,7936,7023,76.0,237,8.77,0,1.92
2938,22,2,2,3,1670,10839,12.35,1026,8.74,54,9.56
2939,36,5,1,1,5775,6867,68.38,4702,3.97,148,7.58
2940,49,1,2,1,9789,14118,77.03,3167,6.59,153,3.49
2941,52,1,4,8,4273,4184,20.34,728,9.17,233,9.18
2942,62,4,1,4,2944,7166,88.97,4820,8.32,119,8.94
2943,99,2,1,10,190,12638,46.69,3381,7.41,474,8.37
2944,64,4,2,8,3514,10153,12.71,3092,2.8,362,7.61
2945,93,2,5,8,132,9152,36.88,4098,4.12,110,7.52
2946,39,2,4,3,3516,11702,56.09,145,9.92,480,3.35
2947,8,2,4,5,792,17865,70.65,4923,0.09,493,5.44
2948,59,2,5,4,9734,4472,18.5,2882,7.15,150,4.12
2949,18,4,3,9,7778,3923,33.4,3815,4.65,347,7.45
2950,45,4,2,8,1940,12428,50.28,3336,0.77,180,2.99
2951,97,5,1,2,3554,12413,69.62,4310,1.5,98,7.94
2952,78,4,1,8,9512,7940,65.53,76,9.09,351,8.56
2953,46,4,4,9,7250,11755,62.88,1736,8.44,383,9.89
2954,40,2,4,10,5345,8098,81.37,4480,4.33,184,9.26
2955,54,3,1,3,8808,8519,40.57,4127,9.9,481,1.81
2956,19,3,5,7,3415,9220,53.95,3654,7.11,381,4.22
2957,76,4,2,9,6958,10290,62.12,2819,7.18,166,4.38
2958,95,3,1,4,5566,6008,13.41,4588,0.86,458,9.57
2959,36,4,2,7,7691,11267,25.57,610,5.74,235,4.44
2960,80,5,2,1,1529,14883,24.56,4383,1.84,431,6.71
2961,4,2,3,6,2874,9234,42.57,2103,6.66,188,5.98
2962,26,1,3,7,5335,9150,68.17,907,6.89,86,4.57
2963,50,5,1,6,2927,9037,83.35,315,6.15,411,5.98
2964,18,4,2,10,6050,19500,58.57,2501,0.16,43,8.43
2965,72,3,4,2,9141,1102,34.3,3934,8.85,216,9.08
2966,38,2,4,5,7448,2400,81.91,3977,9.05,206,5.0
2967,52,4,2,4,736,18949,41.09,3567,9.18,111,9.22
2968,14,4,3,2,5676,1698,62.12,3150,7.22,370,9.76
2969,97,4,2,1,7712,15954,33.57,1591,1.75,152,7.12
2970,31,2,1,4,8254,5184,31.97,3565,0.95,376,7.38
2971,44,2,5,10,4796,6026,38.51,4139,8.35,347,5.31
2972,52,1,5,5,8483,5730,36.03,4553,6.56,392,6.76
2973,85,5,3,8,7329,9058,47.93,447,7.37,291,3.93
2974,68,4,5,3,1659,8850,73.75,219,5.37,105,5.11
2975,63,1,5,7,7268,8856,66.75,2743,0.78,349,7.52
2976,18,3,4,7,9407,9640,34.04,4010,4.16,180,6.56
2977,44,1,3,10,4708,5152,59.31,3456,0.71,313,6.36
2978,93,1,1,1,4601,7397,67.44,1649,0.02,207,6.81
2979,13,1,5,7,9306,11003,84.31,3309,2.93,405,6.85
2980,45,2,1,4,5060,14644,59.47,4958,0.57,261,9.63
2981,86,3,1,2,5888,12839,69.32,2808,6.71,175,4.31
2982,37,3,2,4,3136,7539,35.14,1935,9.02,78,5.04
2983,21,1,3,2,9393,15009,10.45,3582,0.29,269,4.34
2984,22,1,2,1,6155,13883,37.53,2945,2.26,203,8.48
2985,91,3,5,3,3982,10886,87.8,4761,8.99,383,8.29
2986,24,1,5,6,5801,9596,31.61,610,6.46,387,7.55
2987,65,2,2,5,6598,1965,25.96,1212,7.98,158,6.95
2988,81,5,1,4,8825,17196,82.32,1375,7.29,25,7.42
2989,90,2,4,9,1784,15789,78.06,4862,8.34,253,2.35
2990,37,4,5,5,5430,4372,52.2,1437,0.15,490,8.78
2991,71,1,2,1,8325,15334,22.0,4938,6.94,216,2.2
2992,75,3,4,6,9464,11598,63.0,4362,4.05,453,6.81
2993,7,2,4,1,6657,11501,34.21,1206,4.0,303,3.16
2994,84,3,3,5,9309,12632,14.73,2081,4.7,425,2.86
2995,17,3,1,6,6774,7421,71.86,351,5.98,227,7.56
2996,69,4,5,8,9369,6601,84.91,642,7.85,352,7.94
2997,51,4,3,5,103,9327,31.77,3110,8.3,228,2.03
2998,75,5,5,5,9970,11662,81.63,3186,5.39,416,8.91
2999,59,4,4,2,8142,17788,46.72,1106,2.78,364,4.78
3000,39,4,4,3,9507,11017,50.24,131,1.83,125,2.36
3001,85,3,4,10,3532,4179,32.38,4019,4.78,210,5.92
3002,95,2,4,4,2187,17406,11.3,2358,3.85,120,2.06
3003,74,4,4,1,9370,3455,24.39,832,7.14,250,9.27
3004,50,4,3,5,4211,12808,22.14,3361,6.04,400,2.45
3005,28,1,5,4,3451,6818,65.47,2650,5.46,156,5.28
3006,10,2,1,2,7069,18824,29.57,2631,9.31,203,5.33
3007,20,1,1,1,5844,4348,84.65,571,1.28,228,2.59
3008,50,1,5,7,2134,3634,53.44,4564,5.7,62,3.69
3009,13,4,1,5,9868,8615,30.87,3649,4.38,226,4.51
3010,78,4,5,10,3648,11287,66.79,3041,4.84,452,1.66
3011,50,5,1,9,938,14301,12.55,2620,3.32,85,2.09
3012,93,5,5,2,9930,4812,78.15,637,1.01,462,6.16
3013,78,2,1,6,7198,14041,41.96,3780,7.51,292,4.27
3014,32,2,4,9,4928,13447,59.0,4468,7.95,266,6.86
3015,67,2,5,8,6404,3106,43.85,2972,3.9,24,3.0
3016,73,4,4,2,153,6834,88.77,1527,6.02,302,9.13
3017,37,5,4,3,4607,3353,74.08,4010,5.08,493,8.77
3018,31,5,5,5,9368,13090,87.77,4410,6.33,268,7.66
3019,60,3,5,7,2941,9653,60.81,3669,4.35,60,6.2
3020,93,2,1,8,5062,3683,12.28,3397,8.32,229,7.7
3021,21,5,3,2,3732,1955,20.37,2904,3.67,454,6.68
3022,51,4,1,1,2649,14927,87.66,2307,0.73,230,2.99
3023,23,1,3,2,7117,12204,46.32,2144,9.23,351,9.52
3024,69,2,2,1,2418,2202,65.03,4516,2.94,375,8.38
3025,46,2,3,2,5288,4834,10.93,3197,8.13,321,9.24
3026,22,5,5,9,798,19333,59.38,267,5.66,321,5.73
3027,80,2,2,3,4197,9200,16.5,1360,4.22,376,1.0
3028,2,1,1,8,8283,9083,86.33,1911,9.07,253,8.82
3029,35,1,1,9,8273,10414,14.73,1101,3.86,33,2.14
3030,18,5,3,7,5191,2454,46.01,2623,8.38,167,2.96
3031,40,2,1,6,8449,4096,17.45,3165,9.85,69,3.81
3032,12,3,1,4,9263,11598,48.83,1361,6.36,125,7.76
3033,49,3,3,8,4317,973,77.08,1681,7.33,451,3.04
3034,14,3,4,9,1455,10907,73.17,0,2.2,58,0.83
3035,94,4,2,6,6569,5785,64.4,1458,5.46,33,1.19
3036,30,2,2,8,2730,15010,39.17,442,2.56,100,1.77
3037,72,1,4,7,6217,4226,28.76,739,1.72,92,1.7
3038,72,3,1,7,1646,12633,62.38,3231,4.78,470,4.31
3039,5,5,5,9,7532,11439,50.9,2509,7.71,440,3.42
3040,13,2,3,6,916,18092,88.46,350,1.82,31,5.08
3041,25,1,1,5,6682,15363,62.66,603,7.72,239,0.65
3042,36,5,5,7,8196,13455,53.11,1264,0.63,446,5.3
3043,37,1,5,1,1610,18916,45.15,3731,6.79,448,2.88
3044,63,5,1,9,4515,11613,11.1,2657,9.72,141,4.14
3045,16,4,5,9,4672,18478,89.34,3360,7.1,191,1.47
3046,41,5,1,9,315,17678,27.65,140,3.63,408,4.82
3047,24,3,4,8,6490,5936,43.05,2390,7.18,22,7.28
3048,33,1,2,9,8898,11214,30.67,2501,9.75,177,6.85
3049,13,2,3,3,9109,10833,65.35,3576,1.81,230,2.78
3050,41,3,2,8,6239,9591,87.43,17,6.45,218,1.66
3051,50,5,2,1,1862,5266,36.78,1405,1.96,443,4.37
3052,47,3,5,3,5976,17918,61.16,2295,1.53,203,2.74
3053,69,3,2,8,6825,18868,45.66,2447,6.53,468,5.56
3054,7,5,5,2,7743,17639,81.78,2420,7.32,466,4.87
3055,87,4,2,9,5333,7923,44.45,29,7.87,38,3.36
3056,76,4,2,8,468,5100,21.73,3216,5.92,303,7.62
3057,92,3,4,1,5433,17526,66.52,3311,6.93,50,5.94
3058,20,3,5,7,2845,10290,56.37,4602,7.52,181,2.44
3059,21,2,5,6,3114,8883,80.09,728,9.58,237,0.89
3060,98,1,3,6,8959,13867,20.96,1069,9.61,231,3.21
3061,97,5,4,9,8326,12872,59.66,2755,7.56,139,1.2
3062,80,1,3,10,6388,11620,55.15,1445,5.91,111,8.37
3063,13,4,2,10,1797,13002,24.96,862,3.06,215,1.66
3064,40,1,1,3,8454,4228,81.27,4342,0.93,191,2.11
3065,48,5,2,7,2009,18682,83.4,2010,1.97,72,4.37
3066,38,3,3,5,4057,17166,27.74,4242,5.7,219,2.88
3067,96,3,2,9,8379,5001,77.98,2203,3.47,329,6.05
3068,77,1,1,6,6520,10316,31.62,3395,0.26,421,9.73
3069,91,1,1,2,878,19605,21.08,679,6.94,243,8.68
3070,55,5,3,5,9847,6905,83.18,2337,4.27,372,0.53
3071,77,4,4,7,6128,2205,42.6,3143,5.67,372,5.57
3072,77,4,3,1,819,11872,69.6,185,6.75,60,8.1
3073,91,4,2,1,9882,19178,51.83,1634,7.92,160,5.9
3074,76,4,1,9,2007,6296,24.27,4996,3.39,315,0.74
3075,45,1,1,4,1938,1619,64.6,2002,2.84,419,9.32
3076,17,4,5,9,9731,14988,31.17,189,1.63,7,1.84
3077,65,4,4,10,9652,12481,18.59,4140,9.36,340,8.33
3078,40,3,1,1,4009,15549,26.21,546,2.94,12,7.35
3079,63,1,4,9,4822,2850,30.02,1922,6.28,12,4.39
3080,66,1,4,1,3385,15253,10.68,4816,1.73,38,9.97
3081,47,4,1,3,9899,1099,71.47,4997,9.55,394,3.68
3082,4,1,1,4,9299,4452,35.59,1092,3.79,231,7.83
3083,84,4,3,1,7074,19884,37.04,4783,6.83,138,3.79
3084,12,5,5,8,910,14498,71.1,522,8.95,91,2.24
3085,29,4,4,10,3680,157,78.72,3229,3.8,217,5.31
3086,76,5,1,5,6440,17247,52.87,1878,9.82,327,8.47
3087,72,5,2,10,8662,15592,55.62,2089,9.0,438,9.53
3088,75,5,1,7,1594,6758,13.17,2724,4.97,250,5.12
3089,62,1,2,6,9686,8837,82.14,884,1.94,26,9.24
3090,18,3,1,2,1138,14970,28.86,3408,8.63,108,1.34
3091,32,4,2,5,5056,14173,71.69,264,4.73,360,2.4
3092,3,5,2,5,5466,18207,37.03,4812,0.82,386,4.99
3093,30,5,4,7,6420,2884,26.99,3732,9.71,203,9.57
3094,61,3,3,6,7481,12397,12.65,4341,4.11,114,9.44
3095,4,2,4,5,398,5803,68.59,1635,7.47,444,7.14
3096,84,1,3,4,3231,16910,62.9,1028,4.04,178,0.77
3097,88,4,3,3,8210,6096,25.78,819,8.03,119,4.32
3098,26,5,4,2,2770,7783,62.2,2183,5.73,476,9.94
3099,40,1,1,10,9964,6478,32.82,1064,8.58,124,9.8
3100,58,2,1,5,2927,11430,32.14,2429,4.95,165,2.51
3101,50,2,4,5,9075,2838,34.61,1725,9.03,481,5.1
3102,30,2,1,10,9354,8365,74.16,3438,0.76,114,2.57
3103,48,1,1,9,6497,5046,78.31,2442,4.37,155,5.28
3104,16,2,2,2,1658,11675,69.33,321,7.13,398,2.08
3105,21,1,4,5,1157,18328,15.28,1493,0.79,332,7.92
3106,54,1,3,2,3739,9816,35.23,1561,0.59,85,8.77
3107,52,5,3,5,9651,6171,14.25,1352,3.29,33,8.26
3108,29,3,4,9,1642,17171,83.16,3159,5.72,332,9.85
3109,1,5,5,9,8259,16444,80.75,3554,8.94,372,9.35
3110,75,3,2,7,3990,12084,64.54,1962,3.23,180,1.25
3111,53,4,4,7,8401,15483,63.72,3488,4.89,234,3.11
3112,39,4,5,9,1111,6125,67.73,3260,9.1,15,3.72
3113,2,2,1,6,6741,13267,21.86,1939,8.89,451,2.25
3114,15,4,3,10,5567,19610,59.3,1791,5.01,98,5.7
3115,91,1,3,9,776,11170,66.45,2538,1.31,64,4.69
3116,4,5,1,4,1463,10549,46.56,3386,9.36,176,3.09
3117,2,5,4,6,2435,4385,39.06,3688,1.6,483,5.02
3118,81,5,2,6,219,15294,88.92,90,7.84,243,3.68
3119,38,1,5,7,4019,3870,67.22,824,7.7,303,8.36
3120,48,5,2,6,1252,18191,83.84,1925,0.01,433,5.35
3121,63,2,5,8,7557,4803,46.97,1518,9.35,45,9.01
3122,90,4,1,10,8952,10932,72.58,4978,3.19,247,2.94
3123,47,5,3,4,8622,16298,20.64,3597,7.85,318,3.3
3124,46,1,4,5,3511,6659,45.59,1497,0.97,455,7.56
3125,39,2,2,10,1343,18616,25.04,1012,5.98,302,5.57
3126,72,1,3,4,3133,16001,33.08,135,0.09,335,5.42
3127,20,2,5,1,4237,16322,72.73,326,8.98,267,6.61
3128,44,2,4,10,9765,11893,61.92,2209,3.54,136,2.69
3129,36,5,4,9,6596,5799,17.63,1080,0.79,428,3.12
3130,51,1,2,8,6463,15977,50.68,1082,2.99,374,5.84
3131,57,4,4,7,8358,19644,28.19,2720,9.86,113,2.42
3132,63,4,4,9,5050,261,31.23,1243,0.39,459,9.73
3133,39,1,1,5,6696,15217,50.35,1009,2.02,308,1.84
3134,68,4,3,6,8102,4020,55.77,1157,3.39,45,2.64
3135,39,4,5,2,4703,1963,42.02,1383,2.72,286,6.29
3136,53,3,3,3,4048,4782,30.58,255,7.24,31,9.86
3137,60,3,1,6,3901,8139,69.71,963,5.37,345,9.4
3138,16,3,4,2,6219,4599,61.69,1814,6.73,331,7.34
3139,28,2,5,3,635,4776,23.2,994,2.29,205,9.95
3140,60,1,5,8,3520,5511,50.11,4179,6.61,61,2.51
3141,35,3,1,8,1391,15465,49.56,328,3.34,124,1.22
3142,73,5,2,2,1056,19388,83.66,3564,4.68,256,4.13
3143,30,2,5,2,9869,250,26.02,3261,8.21,170,4.84
3144,99,5,5,4,5649,10543,18.25,3518,1.45,111,1.91
3145,46,4,4,9,7090,2910,30.32,1149,3.47,466,8.02
3146,65,2,1,4,9586,2003,23.72,1662,1.38,395,5.24
3147,4,1,5,8,4732,16528,45.78,1936,4.3,24,2.65
3148,11,3,2,9,2144,7098,26.2,862,4.71,266,9.35
3149,9,5,5,3,2211,5680,38.65,3839,2.8,36,4.75
3150,41,1,3,2,7229,12868,10.46,3276,5.34,435,9.58
3151,67,1,2,7,4596,7621,82.73,1937,8.58,20,6.45
3152,70,5,3,8,2385,1674,82.96,3854,5.15,196,2.81
3153,91,3,1,1,3724,937,70.29,4999,7.1,490,1.86
3154,95,4,1,8,1137,10307,22.97,1810,1.28,183,3.36
3155,11,3,2,2,4704,14743,45.13,4346,2.01,427,8.16
3156,76,5,3,9,1299,5999,62.12,4461,9.73,298,2.64
3157,71,5,4,7,4746,15379,46.92,2337,3.39,166,9.72
3158,51,1,1,1,8721,9698,31.4,2468,3.1,304,0.61
3159,93,1,3,8,9732,16776,10.66,3096,6.29,130,5.27
3160,11,1,4,6,5630,4139,17.96,1805,0.04,323,6.41
3161,34,2,2,6,8613,17459,24.44,4438,4.64,179,7.89
3162,1,4,2,6,4611,18939,14.08,4131,3.67,497,9.4
3163,13,2,4,5,2640,18827,45.62,4844,7.45,414,2.89
3164,12,5,4,9,8688,2255,85.42,2602,9.2,290,1.43
3165,71,5,4,7,6412,19841,50.27,2110,4.93,157,8.78
3166,67,2,5,9,7946,16254,49.65,716,0.19,498,8.8
3167,31,3,1,10,4656,15142,31.89,2156,9.1,307,6.83
3168,67,5,2,8,7150,3417,14.3,978,3.26,118,3.65
3169,5,1,1,8,7411,17029,41.27,3040,5.07,116,0.87
3170,60,4,1,4,8922,1966,69.87,792,7.13,32,2.25
3171,44,2,2,2,9299,14844,60.26,584,9.92,110,2.72
3172,15,1,3,7,1199,15662,57.41,771,8.06,330,5.24
3173,37,5,1,4,9156,18418,26.78,1702,4.46,306,8.21
3174,9,3,3,9,1598,14017,43.16,2249,7.9,308,4.39
3175,94,2,3,7,8338,1533,15.28,4535,1.73,84,8.55
3176,77,4,2,8,2678,8555,69.1,3003,0.16,278,4.65
3177,68,2,3,1,8946,10914,13.4,4636,0.39,407,4.04
3178,88,4,2,6,1759,3057,18.39,1446,0.1,83,1.18
3179,8,1,1,3,700,16246,62.92,3251,5.32,213,2.59
3180,61,2,5,3,6524,8571,12.7,2943,3.89,182,0.71
3181,79,3,2,9,6985,7775,45.57,948,7.33,107,6.44
3182,23,5,3,3,777,13256,81.1,4652,8.93,177,5.04
3183,26,5,3,10,9311,11846,82.2,2437,4.4,263,7.46
3184,50,4,3,3,969,1095,58.5,2585,4.29,241,5.23
3185,23,3,4,10,8565,7481,61.7,3137,4.79,431,4.17
3186,97,5,4,3,7437,1050,67.05,4026,8.63,426,3.01
3187,80,4,2,4,3505,17024,10.83,975,9.27,258,8.25
3188,97,5,3,5,7836,8333,14.9,3949,7.83,63,9.85
3189,82,2,5,7,9486,2506,63.13,3891,6.75,319,4.24
3190,26,2,3,8,3956,8994,77.53,1923,4.82,44,2.15
3191,61,4,2,1,3442,19779,63.54,2832,7.69,397,0.95
3192,50,5,3,9,4002,1356,49.27,2053,1.98,309,9.59
3193,81,1,1,2,2286,5429,30.34,1132,6.18,61,1.11
3194,89,4,4,4,2653,16202,53.7,1989,5.18,273,1.59
3195,42,4,5,9,5950,13679,26.3,2107,6.05,110,6.57
3196,9,5,1,2,6733,2387,65.39,2666,0.4,163,5.18
3197,49,2,4,3,6123,11360,56.19,1293,5.3,125,8.77
3198,2,2,4,5,6256,16817,60.06,1843,8.24,146,2.65
3199,71,2,2,9,8509,2389,46.97,2396,5.9,228,5.76
3200,4,3,4,5,1750,657,34.03,804,1.4,431,2.52
3201,63,3,1,5,491,13423,36.85,686,2.18,126,5.36
3202,83,4,5,6,6196,17135,61.05,1025,7.37,126,5.24
3203,30,1,4,9,4685,118,56.83,2241,5.6,213,5.72
3204,31,4,3,10,323,989,73.47,1241,7.54,215,2.76
3205,37,1,2,3,4635,10996,28.16,4246,0.34,34,8.23
3206,18,4,5,9,4809,11813,53.46,4315,2.45,96,6.46
3207,5,5,4,5,2574,10147,10.78,1598,3.08,121,6.95
3208,17,1,5,1,7028,12760,77.99,3595,1.63,72,5.74
3209,35,2,3,2,8136,2934,69.92,1649,2.14,439,5.33
3210,74,1,1,2,3942,3968,17.77,1740,7.52,151,6.47
3211,19,5,1,5,9163,19476,15.49,521,6.28,334,2.44
3212,59,5,1,10,9392,16548,75.95,1335,5.89,481,0.54
3213,43,5,2,10,3851,8289,47.02,1089,3.64,257,7.85
3214,21,1,1,2,701,2068,64.32,2112,3.64,48,7.15
3215,16,1,1,9,5457,10502,56.12,2565,7.27,23,0.61
3216,13,4,5,6,3629,19038,85.74,4545,2.54,445,4.89
3217,31,4,3,1,9716,12592,88.9,913,1.02,230,9.41
3218,76,4,1,1,6306,5859,62.2,2498,4.86,128,0.65
3219,36,4,4,1,7797,4458,73.96,2222,4.59,457,8.6
3220,43,2,1,6,5178,2244,78.8,2071,9.86,380,3.38
3221,49,4,5,2,8212,18944,81.2,2611,6.38,123,3.27
3222,51,3,2,5,5089,8914,74.34,1067,8.54,402,9.23
3223,38,4,5,6,5427,18279,84.19,2887,3.14,438,1.15
3224,61,3,1,10,4209,7293,78.94,416,7.42,10,2.61
3225,85,3,5,9,8723,2847,68.44,2725,9.71,150,5.49
3226,39,1,3,3,5668,5095,12.82,315,9.13,20,7.81
3227,61,5,5,5,138,10184,37.22,3125,2.02,238,7.42
3228,35,4,4,3,8961,8255,73.86,846,6.27,255,9.02
3229,50,1,2,8,8386,18649,34.19,2494,7.12,366,8.85
3230,70,2,5,10,5174,5654,27.38,1244,9.38,95,8.3
3231,19,3,3,6,9506,13574,44.65,2208,5.54,429,7.8
3232,68,5,5,10,697,17831,75.53,2886,4.08,216,9.71
3233,19,2,1,6,8790,10709,28.03,705,2.23,251,9.95
3234,93,5,2,2,4296,7805,83.21,2428,1.19,346,1.26
3235,14,5,4,2,9074,1286,51.44,4129,7.55,187,9.36
3236,93,5,2,8,7939,15075,54.37,3713,0.86,199,8.02
3237,84,3,4,2,1524,12438,66.14,3031,9.56,274,6.28
3238,85,3,3,3,8139,13674,54.76,4774,1.47,197,7.5
3239,11,1,4,1,9907,2025,73.87,539,4.49,302,6.01
3240,14,4,4,10,5058,9923,81.77,1071,2.47,94,2.1
3241,65,5,3,10,5952,18791,85.74,3274,9.86,390,5.42
3242,6,1,5,6,5465,10117,87.46,1563,8.05,266,6.99
3243,86,1,1,5,3483,8810,37.92,1732,9.07,99,0.62
3244,1,5,1,10,2969,9479,58.65,430,4.27,289,6.25
3245,58,4,5,5,3322,13774,64.9,2882,7.06,13,3.05
3246,71,5,3,7,5397,6923,78.54,170,6.14,334,2.4
3247,85,2,5,1,7682,10162,65.65,1151,8.17,272,2.11
3248,59,2,5,2,9422,4782,38.46,4102,8.85,422,9.22
3249,73,2,5,5,4307,4024,13.38,2345,0.71,389,7.53
3250,88,5,3,9,5090,2643,77.75,4868,4.12,374,7.84
3251,35,2,4,2,8140,2035,48.26,1562,9.1,119,5.18
3252,92,4,4,4,3590,8991,13.27,4386,3.15,420,0.96
3253,79,3,2,10,8301,14474,80.13,4855,7.28,296,4.07
3254,29,4,3,9,3531,4761,42.61,744,1.45,308,1.43
3255,92,5,1,3,9169,19106,40.59,118,1.61,414,4.33
3256,80,4,2,4,7999,591,39.2,4999,8.96,12,7.94
3257,98,5,4,9,4670,17345,21.41,896,6.97,297,3.79
3258,86,1,4,3,4458,16975,63.86,2436,9.13,471,6.82
3259,70,2,4,4,4518,18192,70.67,1994,7.0,24,7.71
3260,97,2,3,10,2200,12201,74.32,4079,5.9,257,2.88
3261,20,3,2,3,7528,7219,52.0,276,8.49,254,1.08
3262,90,5,3,6,8801,16167,58.89,1761,2.58,453,6.96
3263,62,5,1,6,4283,15481,19.4,206,9.48,143,3.7
3264,88,4,4,1,201,8993,13.53,4504,0.85,24,5.15
3265,48,5,1,1,6523,5543,13.9,794,8.17,425,7.72
3266,4,1,5,10,8012,13911,15.05,4679,5.29,232,5.75
3267,10,3,4,5,2720,11279,36.04,3325,5.14,207,7.77
3268,16,4,4,10,5449,937,63.81,1149,2.4,30,4.37
3269,50,5,3,5,173,4129,36.31,4899,1.16,464,4.23
3270,78,3,5,2,7669,17228,33.26,4690,9.66,56,9.76
3271,18,1,2,4,6398,13298,69.47,1393,10.0,417,3.2
3272,3,4,3,9,166,17615,19.85,4198,8.15,445,4.34
3273,69,3,1,8,5457,7541,30.56,4111,3.89,420,8.09
3274,16,1,2,5,328,13409,15.76,3927,8.1,117,3.57
3275,63,3,4,8,3120,2594,71.07,652,8.07,72,6.35
3276,53,5,5,4,6900,4634,12.47,4573,5.57,237,6.05
3277,36,2,2,9,7439,19791,51.67,4938,2.79,186,8.28
3278,75,5,2,9,4030,590,64.03,2708,7.49,454,6.93
3279,80,2,2,5,8536,8970,36.66,1521,2.44,173,2.29
3280,64,5,1,1,105,14557,60.75,4314,3.99,375,1.55
3281,35,4,5,4,3666,18079,58.22,4642,0.57,344,1.95
3282,57,2,4,3,6378,5801,10.1,2845,8.43,271,9.14
3283,61,2,2,7,6336,11665,14.12,2301,6.05,37,3.1
3284,47,1,2,10,2849,7793,38.37,3433,3.51,56,6.59
3285,63,4,2,10,4832,18853,59.81,3764,5.16,484,3.07
3286,64,4,4,5,8641,5962,47.08,1097,3.61,94,6.79
3287,80,3,1,7,8106,19152,83.82,2847,6.79,470,8.81
3288,43,2,5,6,562,16771,56.4,276,5.51,447,2.7
3289,86,1,4,5,1924,2221,69.77,4474,3.06,353,3.63
3290,56,5,2,5,2524,17801,56.64,3192,2.01,447,1.83
3291,90,3,4,1,5185,19785,23.6,3648,8.35,480,6.27
3292,31,5,1,5,6458,5599,53.98,2505,3.14,126,4.48
3293,50,3,4,4,8139,3933,79.9,4880,5.55,306,5.31
3294,76,3,4,1,6898,11117,43.03,507,3.94,228,9.32
3295,97,4,3,1,9553,17561,24.42,2434,6.76,238,9.04
3296,32,5,4,1,1689,9489,48.95,3655,7.33,222,8.31
3297,91,4,1,10,7317,12057,76.66,1188,8.44,137,9.01
3298,73,3,3,5,4000,6016,30.44,2124,2.58,350,1.88
3299,98,3,1,4,2962,9223,72.55,2750,9.59,68,3.67
3300,29,5,4,6,6545,18218,11.75,3234,3.16,486,7.46
3301,48,5,1,2,7387,347,12.1,4744,5.28,455,7.58
3302,74,4,4,2,5852,14222,35.43,4626,7.4,323,4.8
3303,61,1,3,7,674,12585,49.83,4400,7.01,228,3.49
3304,58,1,2,1,6100,1977,86.89,1026,4.42,228,3.46
3305,30,3,2,9,8876,6172,33.9,3516,7.85,349,7.06
3306,81,2,3,4,6096,3322,63.57,4107,4.88,409,6.24
3307,79,3,1,1,4115,14312,11.67,667,7.9,344,6.16
