Gouvernance_id,Date_id,Direction_id,Employe_id,Systeme_id,Projet_id,Nb_projets_strategiques,Taux_utilisation_BI,Balanced_scorecard,Dashboards_exploités
3177,45,4,109,15,28,0,98.78,75,41
3178,15,4,103,36,22,2,57.07,38,4
3179,29,1,95,23,36,10,86.58,83,25
3180,67,6,33,17,42,8,62.17,46,2
3181,68,2,105,45,16,1,66.15,83,11
3182,84,8,52,5,15,5,76.07,52,31
3183,28,4,244,11,67,0,96.89,54,10
3184,16,3,84,49,39,5,71.74,48,48
3185,70,8,113,45,47,1,50.38,64,4
3186,67,6,254,1,5,1,64.92,42,1
3187,14,2,282,46,38,6,74.0,93,22
3188,72,10,82,27,17,5,84.75,88,43
3189,38,10,126,20,70,3,65.59,88,38
3190,29,8,110,7,87,1,83.49,72,49
3191,41,7,293,12,97,5,85.89,22,10
3192,56,4,62,16,81,9,80.42,13,46
3193,84,1,51,42,52,8,97.06,9,45
3194,51,1,116,46,76,6,92.19,59,48
3195,22,10,268,48,37,1,93.52,64,44
3196,59,1,260,37,35,3,94.92,24,49
3197,82,8,186,11,46,2,65.85,88,38
3198,48,7,19,37,83,1,62.41,62,21
3199,22,3,2,31,9,3,76.96,91,25
3200,40,5,9,6,46,3,94.82,78,17
3201,56,7,40,6,57,6,92.73,1,40
3202,41,9,112,9,58,5,77.54,57,40
3203,41,10,56,2,9,10,55.82,11,37
3204,82,8,200,11,41,8,82.11,45,22
3205,33,7,263,32,38,3,85.54,27,8
3206,15,5,218,28,23,10,87.43,100,6
3207,97,10,80,30,73,1,65.24,1,44
3208,100,3,81,35,68,1,85.42,19,36
3209,90,3,152,8,39,6,90.39,55,32
3210,51,2,70,31,86,9,65.68,75,15
3211,13,10,245,37,49,6,94.41,24,27
3212,73,2,107,49,29,10,85.66,62,2
3213,75,4,32,36,85,7,71.21,86,6
3214,85,6,104,2,55,3,61.91,16,6
3215,10,4,277,14,60,5,52.45,40,17
3216,98,2,273,27,13,8,50.28,23,32
3217,19,6,90,5,68,6,84.76,42,16
3218,51,5,295,50,45,4,79.42,20,41
3219,76,7,85,21,52,7,57.55,87,8
3220,85,3,106,28,12,2,57.59,27,39
3221,1,1,273,48,66,5,85.02,36,12
3222,77,8,72,27,27,10,77.21,68,3
3223,34,7,299,29,71,4,57.43,72,49
3224,28,2,36,17,34,7,80.09,1,6
3225,52,9,232,27,50,3,85.35,60,18
3226,36,6,68,19,19,0,62.76,45,16
3227,85,3,177,33,75,0,74.02,69,30
3228,76,10,99,28,84,1,65.44,13,3
3229,75,1,6,19,14,8,99.5,99,13
3230,42,10,169,48,82,4,59.86,26,48
3231,1,4,23,2,74,2,78.35,40,29
3232,76,10,121,32,88,5,99.2,99,0
3233,87,1,254,14,47,2,91.39,69,29
3234,92,9,34,2,83,7,77.5,1,0
3235,32,5,21,28,90,2,95.46,57,17
3236,81,2,284,6,75,1,56.73,31,49
3237,59,2,278,6,55,4,98.35,94,32
3238,39,2,78,19,55,4,67.65,87,26
3239,35,8,253,19,71,7,63.88,86,46
3240,71,10,163,2,52,10,71.91,73,34
3241,22,2,285,44,14,3,64.39,12,32
3242,30,2,73,18,78,7,67.24,87,26
3243,44,5,194,5,56,2,85.97,27,28
3244,50,8,211,49,57,9,59.69,69,24
3245,66,4,55,38,90,8,79.9,30,47
3246,67,4,160,19,38,6,97.95,98,30
3247,28,2,22,36,55,8,73.42,44,16
3248,2,3,124,30,29,3,76.91,29,20
3249,44,5,294,11,51,1,81.8,54,42
3250,94,4,261,49,28,5,98.8,99,11
3251,68,1,118,24,82,8,72.78,14,49
3252,27,7,36,26,29,5,55.55,24,44
3253,3,7,116,2,46,5,61.28,9,34
3254,92,4,41,9,3,8,84.98,89,23
3255,80,7,147,35,42,5,69.97,24,0
3256,48,2,139,38,7,4,74.66,80,2
3257,62,8,53,11,18,4,52.91,41,3
3258,70,8,170,19,59,0,72.43,58,47
3259,39,7,208,4,85,9,95.49,93,43
3260,29,1,16,32,46,9,52.66,28,26
3261,50,7,227,32,94,2,90.81,35,0
3262,9,8,98,16,27,5,96.69,99,37
3263,57,4,5,41,11,10,65.72,12,17
3264,14,5,1,21,81,7,97.73,12,41
3265,26,4,129,15,99,4,79.4,95,12
3266,96,4,263,48,1,6,77.79,3,22
3267,33,3,154,39,16,5,85.37,66,5
3268,38,2,48,44,13,9,96.19,6,35
3269,32,10,149,32,20,2,65.63,28,38
3270,29,9,266,14,42,9,72.63,10,30
3271,64,2,2,27,47,0,92.97,50,20
3272,5,1,120,36,81,7,80.65,32,6
3273,50,1,245,46,49,3,51.83,79,12
3274,94,5,242,36,49,6,95.29,7,16
3275,52,10,23,32,18,0,96.86,96,2
3276,94,8,83,48,88,10,71.35,71,1
3277,84,3,233,34,85,3,86.99,77,16
3278,61,9,162,35,22,9,95.6,23,26
3279,23,6,216,8,16,7,66.19,17,2
3280,12,3,180,4,80,5,56.08,78,40
3281,12,6,48,28,28,2,70.14,29,10
3282,24,4,163,19,14,0,58.3,71,5
3283,95,3,19,11,41,8,92.57,11,39
3284,29,6,220,42,25,5,78.65,30,23
3285,86,3,272,1,61,2,58.07,73,8
3286,55,4,116,49,47,8,54.75,75,43
3287,67,5,70,40,18,10,72.4,36,28
3288,24,2,14,38,96,5,63.45,89,2
3289,7,8,191,47,62,3,85.41,30,21
3290,36,10,26,40,70,3,68.72,98,41
3291,18,4,225,29,88,9,65.82,16,9
3292,95,9,200,8,58,7,76.34,91,26
3293,39,5,91,24,13,5,80.87,99,17
3294,55,2,215,38,27,2,65.87,35,49
3295,5,10,70,4,92,9,54.37,93,49
3296,58,9,130,6,98,1,94.56,76,12
3297,25,9,129,33,92,10,59.64,55,16
3298,14,3,286,25,44,4,82.15,79,47
3299,36,10,177,10,38,3,77.92,98,33
3300,96,10,223,11,39,1,70.91,22,0
3301,86,5,222,47,29,3,63.63,99,14
3302,83,7,237,1,17,5,90.29,5,32
3303,32,1,110,27,22,10,84.93,74,36
3304,50,5,130,34,12,6,58.67,27,44
3305,26,7,80,7,65,10,70.89,53,45
3306,63,7,215,30,99,8,69.15,31,25
3307,79,2,23,48,36,4,55.5,87,44
3308,80,6,297,40,67,9,71.79,60,0
3309,7,2,118,47,5,2,95.13,64,29
3310,24,3,151,29,9,5,64.86,81,31
3311,57,4,260,45,47,3,62.79,21,14
3312,50,6,163,19,82,2,52.05,16,19
3313,72,4,20,47,66,7,92.54,49,33
3314,15,4,15,22,8,8,88.83,78,38
3315,14,8,231,33,36,9,86.59,60,14
3316,9,9,120,21,13,9,59.19,64,44
3317,27,9,234,16,4,0,65.29,2,18
3318,49,8,12,12,15,3,75.87,94,18
3319,17,1,194,47,7,1,64.72,25,27
3320,48,4,119,15,13,6,93.43,91,20
3321,98,3,78,15,82,0,91.42,55,10
3322,57,8,153,39,56,1,91.8,24,22
3323,45,9,199,23,70,7,97.34,76,45
3324,57,2,14,20,26,1,58.36,0,32
3325,47,1,125,32,94,0,72.36,43,23
3326,42,7,147,5,94,6,51.31,22,35
3327,11,9,132,1,60,8,79.79,46,17
3328,84,5,198,6,41,7,99.61,72,13
3329,81,4,274,23,97,4,80.86,89,1
3330,35,7,180,19,30,0,54.26,57,16
3331,84,9,297,47,42,6,55.03,88,33
3332,91,5,214,49,23,3,51.21,7,38
3333,48,1,1,42,79,5,56.47,47,5
3334,100,9,135,15,51,6,69.72,67,25
3335,66,6,8,19,26,7,50.48,17,13
3336,67,2,3,22,65,4,61.89,30,4
3337,8,7,7,41,19,5,97.02,92,0
3338,71,2,294,40,2,8,92.8,30,45
3339,6,4,112,16,47,10,99.36,48,39
3340,33,2,92,43,3,1,61.28,27,38
3341,18,5,103,6,57,0,97.95,55,17
3342,36,4,299,30,63,7,51.89,50,23
3343,15,7,254,28,94,1,73.15,44,27
3344,99,3,144,49,96,9,72.62,13,17
3345,7,10,87,35,40,4,54.3,1,42
3346,48,2,24,22,9,1,57.07,72,11
3347,24,9,113,24,76,9,63.72,60,41
3348,88,3,166,19,98,2,74.56,68,19
3349,84,7,225,42,64,8,54.53,53,37
3350,69,4,69,20,22,2,53.49,92,7
3351,22,1,9,23,32,6,81.1,19,7
3352,5,3,207,36,94,3,99.8,35,28
3353,18,2,41,40,84,6,58.45,12,0
3354,88,7,212,20,16,7,86.85,54,22
3355,25,3,296,23,42,8,98.48,73,41
3356,69,4,219,41,89,6,79.56,14,39
3357,82,9,296,16,8,10,70.93,33,29
3358,7,9,269,39,93,4,75.11,60,37
3359,48,1,199,44,83,0,60.95,94,44
3360,89,4,39,10,49,3,98.75,69,49
3361,79,8,225,45,75,1,92.99,58,16
3362,21,9,177,1,23,7,70.32,68,44
3363,15,7,145,44,28,9,59.96,38,26
3364,8,2,9,29,27,9,90.01,22,46
3365,65,1,20,5,81,2,91.05,81,18
3366,91,9,268,32,41,5,76.52,91,38
3367,44,3,96,25,23,8,53.56,24,24
3368,75,5,278,10,17,10,90.97,45,25
3369,27,3,282,22,68,9,59.07,27,44
3370,47,7,211,47,97,6,61.95,37,2
3371,72,4,33,4,10,10,50.38,94,49
3372,47,3,258,37,41,1,78.76,21,31
3373,100,9,143,24,34,7,97.93,31,7
3374,87,10,252,26,94,8,86.61,68,12
3375,29,5,256,31,74,3,55.22,57,0
3376,57,2,13,27,48,7,59.91,88,25
3377,19,10,281,45,13,6,53.57,59,2
3378,44,1,93,25,54,10,73.64,100,14
3379,83,6,155,21,23,4,50.6,49,38
3380,20,8,97,32,50,4,96.83,87,34
3381,23,7,80,24,63,2,99.16,44,33
3382,96,4,235,18,12,10,98.65,8,35
3383,82,2,170,24,81,3,71.88,21,27
3384,69,1,142,12,18,1,67.26,69,22
3385,31,1,191,44,20,4,98.68,44,16
3386,98,7,128,23,3,9,85.37,16,27
3387,36,4,191,26,38,1,91.78,94,0
3388,100,7,55,36,57,4,90.98,96,24
3389,33,8,252,42,21,6,70.12,47,17
3390,22,8,125,6,4,7,96.26,0,5
3391,35,4,291,11,35,7,73.55,35,4
3392,43,7,292,10,50,4,90.97,52,9
3393,13,8,111,46,72,2,94.13,58,38
3394,61,9,100,12,41,2,70.58,22,44
3395,73,2,188,45,23,9,68.95,0,44
3396,81,1,87,11,20,10,98.46,80,30
3397,77,3,132,23,35,6,86.27,66,39
3398,44,10,100,9,16,6,82.07,28,2
3399,75,3,261,9,69,5,71.41,67,41
3400,34,9,237,21,63,2,54.2,73,47
3401,27,2,209,19,84,7,94.81,50,3
3402,17,9,46,23,77,1,80.54,69,26
3403,75,7,243,49,58,1,95.47,7,34
3404,21,8,247,13,19,2,53.98,12,29
3405,7,1,129,37,68,2,51.38,68,9
3406,74,10,280,37,76,4,57.64,60,24
3407,18,9,40,44,11,10,95.64,92,3
3408,68,10,37,21,7,9,91.13,94,31
3409,60,6,69,46,68,1,55.45,89,22
3410,71,4,239,22,56,5,98.68,12,40
3411,8,4,78,13,46,1,93.19,55,41
3412,19,2,114,33,51,6,57.74,46,14
3413,74,7,141,7,94,0,82.6,9,25
3414,45,2,132,29,24,0,72.0,30,44
3415,19,10,136,2,90,7,75.45,76,21
3416,76,4,23,22,43,5,95.09,25,43
3417,87,10,161,48,36,6,54.13,41,41
3418,57,3,6,32,44,10,60.22,6,45
3419,94,5,274,28,27,2,78.99,12,34
3420,53,7,86,45,86,9,52.9,15,1
3421,82,7,209,40,71,7,99.15,57,7
3422,53,5,292,13,65,8,76.59,13,5
3423,7,9,172,10,56,10,64.82,63,6
3424,34,8,153,45,2,2,51.35,8,21
3425,28,2,228,40,25,4,93.83,89,1
3426,82,10,34,28,16,8,73.6,26,49
3427,72,9,44,22,30,0,88.91,25,34
3428,10,9,35,30,9,6,86.56,70,6
3429,44,3,257,14,99,10,88.76,31,13
3430,75,3,12,21,23,7,52.17,28,44
3431,63,7,131,9,1,0,76.31,70,17
3432,48,6,219,33,69,1,77.14,61,2
3433,58,1,109,22,33,7,60.55,5,6
3434,92,8,34,22,9,3,64.27,26,48
3435,76,8,237,26,8,5,88.71,45,23
3436,93,5,110,43,61,6,67.82,42,36
3437,36,9,253,37,23,9,73.5,83,27
3438,12,1,20,43,86,0,68.62,77,32
3439,71,10,51,3,12,3,73.56,86,47
3440,71,6,202,12,40,0,91.16,61,38
3441,35,8,125,45,34,9,75.14,67,6
3442,58,9,104,2,33,5,98.83,44,36
3443,64,7,20,19,27,9,63.92,7,13
3444,75,6,70,20,59,4,89.78,32,34
3445,39,8,68,32,59,4,88.31,52,48
3446,46,8,117,38,10,0,73.77,58,18
3447,22,7,204,13,90,4,54.15,24,33
3448,22,1,261,24,9,3,50.59,72,10
3449,86,10,110,1,88,3,65.78,17,16
3450,10,4,124,23,71,9,87.1,2,43
3451,74,1,12,13,18,2,91.38,17,26
3452,2,8,234,32,62,2,99.9,91,1
3453,13,7,102,49,83,7,98.01,44,12
3454,96,4,207,20,39,1,93.78,77,3
3455,27,6,119,2,5,0,95.88,79,38
3456,67,1,176,1,12,7,97.28,19,49
3457,1,3,212,7,3,1,60.53,43,26
3458,72,5,245,35,35,2,87.07,45,35
3459,58,3,190,4,5,6,93.33,20,41
3460,81,6,296,17,99,9,54.56,59,39
3461,32,5,268,41,28,2,99.91,77,38
3462,85,4,271,12,32,2,58.16,26,10
3463,14,3,187,47,6,6,88.73,93,2
3464,23,10,229,43,31,9,52.74,48,18
3465,41,5,33,18,22,6,69.31,73,7
3466,17,6,253,1,23,10,67.56,74,15
3467,58,3,69,30,14,3,58.04,79,4
3468,55,8,210,11,64,5,81.42,57,35
3469,96,4,221,26,58,1,88.68,86,22
3470,8,1,118,30,68,3,98.85,77,46
3471,93,2,148,49,46,3,79.02,82,44
3472,96,8,9,12,1,5,91.55,74,46
3473,11,4,256,11,75,4,68.21,22,33
3474,49,3,157,39,93,3,72.44,67,26
3475,24,3,189,40,11,2,73.87,3,18
3476,26,6,240,26,62,5,54.07,74,39
3477,21,2,253,23,66,1,54.2,4,1
3478,59,1,241,18,41,9,74.47,3,12
3479,87,3,136,12,2,10,61.89,41,47
3480,37,9,142,43,49,7,87.47,15,45
3481,11,9,9,15,35,3,74.93,76,45
3482,24,2,94,47,8,5,60.7,35,26
3483,72,3,16,36,48,6,86.3,4,8
3484,50,8,274,9,82,8,91.14,53,7
3485,63,1,255,1,28,10,97.84,3,49
3486,19,2,131,6,26,9,56.95,77,22
3487,35,3,137,46,36,5,70.05,8,22
3488,98,8,204,37,99,6,57.93,82,39
3489,66,6,92,24,92,1,75.16,53,29
3490,14,8,178,15,63,0,76.59,46,35
3491,34,5,156,15,36,9,56.34,78,13
3492,32,10,183,49,96,2,82.91,69,50
3493,53,4,268,4,12,7,63.67,87,45
3494,41,1,178,34,42,2,81.75,53,46
3495,10,1,244,41,52,1,67.0,58,0
3496,1,2,137,6,89,10,73.8,16,43
3497,22,7,252,11,34,8,66.94,15,49
3498,34,7,196,5,36,5,67.17,36,2
3499,91,2,163,16,36,10,52.47,37,49
3500,66,3,166,23,45,6,68.92,73,45
3501,74,6,201,19,31,8,56.42,85,49
3502,3,9,234,21,97,3,77.57,56,25
3503,48,3,168,32,38,6,91.5,84,1
3504,14,3,281,9,19,6,97.9,69,46
3505,34,6,124,3,27,9,71.14,95,2
3506,19,2,215,36,14,4,88.65,17,30
3507,3,2,138,10,38,5,85.12,82,19
3508,57,7,207,3,9,9,53.67,59,9
3509,9,6,75,30,15,3,97.52,56,31
3510,98,5,175,11,20,3,91.28,59,34
3511,54,4,190,27,86,3,55.18,45,21
3512,17,10,142,18,90,6,63.77,41,48
3513,71,1,142,43,11,8,68.31,26,41
3514,74,9,137,15,99,8,93.33,92,46
3515,41,3,280,26,27,4,82.76,64,46
3516,99,7,288,17,32,10,56.65,87,25
3517,90,9,78,21,58,5,76.83,30,16
3518,4,3,166,8,21,4,94.73,28,28
3519,7,8,56,21,10,8,82.38,30,30
3520,62,9,179,15,35,9,94.27,41,38
3521,89,3,89,10,87,2,50.83,7,34
3522,10,4,269,27,52,9,63.02,6,38
3523,68,5,115,2,2,9,74.53,93,23
3524,28,6,45,35,69,4,54.58,11,14
3525,85,6,191,35,35,9,70.57,13,0
3526,62,7,128,38,62,1,98.56,64,32
3527,25,3,151,6,54,7,91.43,43,18
3528,63,8,107,36,50,6,60.38,73,22
3529,77,5,146,17,66,8,54.83,65,35
3530,30,1,8,46,38,8,76.94,42,45
3531,48,6,123,26,8,7,64.41,65,1
3532,60,1,296,47,41,6,52.87,82,45
3533,57,3,45,48,88,0,64.34,59,31
3534,13,7,199,39,63,6,96.69,23,15
3535,21,6,56,31,89,10,96.1,69,17
3536,85,9,233,5,48,1,54.53,97,33
3537,85,7,141,31,58,8,72.33,3,2
3538,70,4,208,2,58,9,73.29,50,23
3539,17,3,252,34,90,7,86.09,20,4
3540,94,5,281,3,52,0,59.13,51,20
3541,63,10,95,19,50,7,65.56,70,46
3542,43,3,291,18,60,2,66.47,32,42
3543,63,1,78,13,85,8,87.66,31,8
3544,83,7,126,19,89,4,96.16,83,4
3545,57,4,220,7,33,3,86.57,10,32
3546,13,1,223,28,13,1,86.92,32,42
3547,34,3,174,21,42,8,64.09,84,35
3548,43,8,54,33,67,3,83.47,97,15
3549,98,5,111,23,38,10,50.04,77,15
3550,80,2,182,1,53,7,75.95,23,42
3551,5,7,200,16,42,9,56.13,73,12
3552,10,5,172,19,18,8,93.25,9,19
3553,16,7,9,9,54,0,93.38,67,16
3554,47,1,57,47,32,9,92.78,14,10
3555,31,5,24,32,83,1,84.87,39,3
3556,23,7,83,30,26,1,89.23,73,29
3557,89,6,71,4,27,7,55.93,44,22
3558,61,6,50,22,34,5,79.57,2,45
3559,19,2,148,4,92,10,68.5,81,2
3560,59,8,145,48,48,5,73.96,10,30
3561,12,7,24,41,77,5,96.58,86,6
3562,43,3,257,11,75,3,55.14,59,35
3563,97,2,153,22,35,8,77.51,11,45
3564,69,7,105,14,75,10,68.33,76,41
3565,40,4,259,9,14,5,68.6,73,24
3566,43,2,116,17,70,10,90.53,51,6
3567,72,8,152,4,1,6,80.33,98,41
3568,100,2,176,31,87,9,76.99,49,43
3569,78,4,228,10,47,1,50.56,16,25
3570,32,8,52,3,4,7,82.73,4,2
3571,1,7,72,35,41,0,79.98,19,6
3572,9,2,177,35,31,2,90.53,85,39
3573,72,3,183,8,46,4,84.64,88,10
3574,29,9,57,14,60,3,78.07,100,26
3575,31,2,93,29,83,5,82.78,97,50
3576,27,8,224,8,3,10,80.42,23,49
3577,94,4,91,22,19,5,73.49,76,6
3578,83,4,58,31,17,5,80.67,13,41
3579,18,4,58,13,41,3,70.51,33,17
3580,10,9,201,37,83,2,86.48,19,48
3581,82,6,38,21,27,8,55.51,31,1
3582,75,8,251,9,22,5,53.55,79,42
3583,94,4,296,42,72,6,64.87,69,47
3584,38,5,21,33,26,7,82.52,0,17
3585,35,7,166,14,93,9,53.09,91,5
3586,33,5,47,46,14,2,67.77,61,36
3587,4,9,135,17,64,6,94.7,15,24
3588,77,1,148,6,47,8,64.19,98,47
3589,39,9,116,20,84,10,90.44,9,10
3590,42,2,236,8,67,4,55.59,9,38
3591,77,10,34,49,86,10,77.61,42,17
3592,22,9,176,27,43,7,56.13,67,46
3593,33,5,160,45,6,7,50.58,18,0
3594,39,3,299,19,52,10,79.32,64,14
3595,16,7,11,41,62,4,91.0,50,31
3596,1,6,185,36,17,5,95.03,56,42
3597,70,1,159,33,54,10,75.96,35,8
3598,43,10,59,28,91,5,54.65,38,5
3599,4,6,183,37,37,7,83.46,46,49
3600,82,10,274,28,28,9,94.38,56,11
3601,19,6,283,47,48,9,93.97,83,4
3602,37,7,51,30,14,3,59.52,5,45
3603,9,3,170,13,76,7,89.7,21,13
3604,97,4,171,14,97,5,79.72,53,35
3605,56,7,100,23,67,3,59.04,79,44
3606,4,1,79,42,15,7,72.88,81,9
3607,90,8,261,2,76,8,79.6,28,42
3608,23,2,57,37,90,8,82.98,23,39
3609,72,6,203,11,34,7,83.08,17,38
3610,48,1,151,45,73,3,78.66,11,2
3611,1,2,175,25,88,10,92.67,88,12
3612,60,9,126,7,1,1,92.14,92,50
3613,7,6,297,22,69,10,56.72,57,46
3614,62,6,85,14,100,6,51.49,78,39
3615,68,3,158,48,29,5,97.86,94,19
3616,72,4,254,49,43,9,79.09,37,48
3617,49,5,105,1,17,8,74.42,22,8
3618,55,2,165,8,24,2,59.48,64,15
3619,16,7,50,43,95,8,75.1,68,24
3620,27,8,69,6,36,4,64.07,57,16
3621,84,10,186,21,88,9,95.85,54,36
3622,37,4,227,46,3,4,61.23,36,17
3623,83,7,194,44,40,4,66.6,20,20
3624,87,10,263,50,45,7,77.26,53,1
3625,99,1,140,47,82,4,54.44,40,3
3626,77,7,102,24,26,3,62.36,41,3
3627,23,2,8,42,45,9,56.45,7,47
3628,65,4,13,26,86,10,65.36,96,16
3629,13,8,136,12,39,7,74.59,82,16
3630,97,6,43,9,57,1,94.06,48,17
3631,92,1,86,36,54,9,94.2,76,37
3632,7,6,5,48,69,3,65.38,77,11
3633,77,3,255,9,31,0,58.69,21,4
3634,48,6,111,42,63,10,60.97,71,45
3635,56,6,224,20,66,9,79.06,55,4
3636,93,3,84,40,68,3,77.11,6,33
3637,6,3,237,1,50,10,78.57,12,0
3638,13,5,18,5,55,10,85.39,39,18
3639,76,8,72,2,3,9,88.4,65,40
3640,61,1,110,32,22,1,56.94,84,39
3641,83,3,73,37,79,1,69.81,29,45
3642,29,4,95,33,88,10,58.6,35,39
3643,100,7,3,47,64,7,69.57,89,22
3644,44,7,132,26,73,6,66.37,97,1
3645,6,6,282,41,12,10,95.97,33,33
3646,35,1,141,1,78,10,52.59,46,41
3647,98,5,184,17,80,10,93.9,29,34
3648,55,8,243,37,37,1,65.68,69,47
3649,53,3,23,21,24,0,69.21,33,9
3650,45,10,18,40,53,9,63.22,98,16
3651,40,9,106,2,71,2,64.47,17,3
3652,65,5,158,36,6,8,93.86,3,34
3653,71,3,48,38,76,1,77.55,33,37
3654,16,5,12,7,51,6,84.14,21,2
3655,3,9,147,42,49,5,95.2,20,40
3656,76,8,239,12,13,0,95.02,85,13
3657,14,9,245,5,7,3,85.89,10,26
3658,63,5,94,37,24,8,79.74,66,20
3659,72,10,289,7,76,2,73.02,75,38
3660,45,3,45,4,80,2,53.69,45,10
3661,97,2,104,30,19,0,63.55,40,14
3662,67,2,208,47,98,7,53.0,11,0
3663,44,4,53,13,93,0,93.3,48,31
3664,51,8,151,4,73,4,76.77,93,20
3665,30,4,186,49,8,0,75.38,77,9
3666,60,4,219,26,42,5,64.2,24,37
3667,52,8,279,43,32,7,68.37,24,35
3668,47,9,187,20,19,2,86.98,45,50
3669,26,5,189,44,58,8,52.02,83,26
3670,16,8,100,32,93,8,96.01,32,13
3671,12,9,286,40,52,10,69.32,68,17
3672,95,6,229,47,14,10,55.96,99,25
3673,73,1,128,15,20,6,77.05,10,49
3674,19,5,10,9,13,5,84.25,14,20
3675,86,3,61,39,78,5,81.79,63,47
3676,42,6,230,24,49,5,75.98,51,26
3677,25,4,170,24,29,2,52.52,95,19
3678,12,10,8,33,44,3,97.44,40,4
3679,99,5,129,50,15,9,90.99,85,17
3680,93,5,182,8,31,10,74.85,88,16
3681,84,5,139,34,43,10,61.85,42,28
3682,78,2,218,48,85,2,76.16,60,48
3683,76,4,147,44,86,1,93.86,68,40
3684,1,2,74,8,96,3,91.67,45,13
3685,24,4,17,33,43,6,69.94,14,49
3686,77,2,77,16,15,2,95.53,47,29
3687,67,9,84,19,49,8,73.32,12,46
3688,40,1,203,42,39,8,93.27,1,35
3689,91,9,214,43,80,7,64.41,19,35
3690,73,5,249,36,34,4,80.32,40,13
3691,47,8,145,22,79,1,74.01,88,10
3692,92,7,71,37,91,2,91.52,91,50
3693,62,4,272,27,79,3,73.31,61,42
3694,31,2,174,23,45,8,56.56,2,14
3695,38,8,261,24,99,1,91.21,72,24
3696,11,9,271,6,35,5,68.28,71,22
3697,30,4,184,31,57,6,87.8,12,50
3698,60,1,243,5,70,8,59.71,95,36
3699,83,5,146,1,35,3,98.36,70,15
3700,85,5,228,46,20,8,71.83,30,19
3701,24,2,132,13,47,4,55.43,35,36
3702,28,10,49,43,82,9,67.63,35,0
3703,64,9,249,30,26,9,60.35,21,42
3704,87,9,250,43,29,6,77.45,69,25
3705,29,3,272,22,87,3,86.33,27,50
3706,59,9,218,29,27,10,60.48,53,28
3707,14,1,135,31,28,3,98.4,58,8
3708,94,10,289,34,72,3,61.23,26,44
3709,69,3,189,7,13,0,88.29,22,7
3710,73,5,91,26,53,3,80.79,16,31
3711,88,6,213,29,3,4,64.95,70,9
3712,99,8,86,20,26,10,64.85,76,42
3713,72,7,203,25,41,1,83.74,32,15
3714,50,5,226,7,76,5,67.22,87,47
3715,51,6,140,17,56,7,61.92,95,29
3716,50,9,117,15,5,7,70.87,61,45
3717,68,10,4,10,4,2,55.16,71,46
3718,35,9,99,6,43,6,69.54,25,45
3719,97,7,252,24,25,4,74.87,50,7
3720,90,10,124,23,23,9,61.63,84,14
3721,85,8,99,15,29,4,67.93,53,26
3722,49,10,7,17,35,7,74.88,35,48
3723,94,6,28,45,21,7,77.41,99,32
3724,75,7,109,36,75,7,51.48,60,28
3725,38,1,251,47,61,6,82.75,53,13
3726,7,9,87,45,12,4,65.67,28,40
3727,98,7,46,42,11,5,50.9,69,40
3728,16,2,105,12,70,6,85.1,20,20
3729,22,10,134,12,21,0,85.34,52,34
3730,47,3,203,46,100,2,56.2,12,29
3731,22,5,74,47,46,4,62.38,44,1
3732,57,7,279,30,96,6,75.05,97,25
3733,50,3,99,12,68,10,89.16,83,10
3734,60,10,104,39,70,9,68.9,51,18
3735,96,3,3,14,99,1,62.64,9,39
3736,79,2,245,50,73,9,89.23,53,19
3737,87,3,82,43,80,10,82.71,83,12
3738,52,4,221,6,45,4,91.39,88,32
3739,99,3,217,39,32,4,91.91,60,19
3740,84,4,236,43,21,7,64.89,5,43
3741,55,2,115,49,38,7,59.27,9,2
3742,10,10,91,28,41,5,53.8,84,42
3743,93,7,256,47,57,9,99.61,51,26
3744,34,1,255,23,13,8,88.19,75,40
3745,25,10,125,17,60,7,62.91,3,33
3746,57,5,163,21,37,3,76.27,71,3
3747,84,6,189,8,35,2,89.55,25,39
3748,63,5,105,28,94,2,68.4,49,3
3749,97,9,167,27,38,2,54.05,97,38
3750,4,3,78,50,65,9,55.87,69,43
3751,9,9,298,13,51,0,58.36,35,2
3752,15,2,20,24,82,6,78.27,44,7
3753,31,7,147,34,78,1,90.73,8,21
3754,87,8,54,35,56,1,89.96,96,23
3755,93,8,62,50,35,7,65.41,62,18
3756,62,6,118,14,68,6,85.17,36,12
3757,38,1,97,29,34,0,56.02,71,49
3758,49,7,194,18,21,10,95.92,37,39
3759,13,6,139,7,25,4,54.13,40,8
3760,31,10,274,11,31,1,98.68,26,30
3761,5,5,132,13,47,5,91.67,14,0
3762,84,9,50,45,6,8,75.55,98,42
3763,29,1,16,14,88,4,68.4,58,26
3764,97,6,65,33,83,7,71.45,4,25
3765,6,6,134,19,84,4,67.85,96,12
3766,89,3,31,27,46,0,93.87,1,38
3767,35,4,274,21,72,9,86.3,9,30
3768,53,10,254,40,95,7,61.84,72,42
3769,49,2,299,23,26,8,70.04,0,48
3770,89,7,214,13,15,10,57.19,60,18
3771,17,1,230,38,6,9,68.98,25,15
3772,57,8,247,14,11,7,79.92,67,1
3773,58,1,241,15,94,10,53.71,39,5
3774,79,1,139,2,69,2,63.44,74,43
3775,44,2,281,23,23,10,82.11,23,49
3776,47,10,242,17,42,10,54.15,80,12
3777,2,7,77,47,51,0,83.27,39,36
3778,42,9,276,18,85,8,53.4,28,6
3779,52,1,60,39,78,2,87.41,33,5
3780,52,7,11,8,20,9,88.87,25,31
3781,39,2,130,23,93,9,97.87,16,25
