Capital_id,Date_id,Employe_id,Service_id,Formation_id,Contrat_id,Effectif_total,Taux_turnover,Nb_recrutements,Taux_satisfaction_agent,Taux_absenteisme,Nb_formation
2724,64,212,2,13,3,264,7.38,0,83.42,9.64,10
2725,37,200,4,50,3,346,19.06,15,84.38,6.55,8
2726,71,287,5,6,4,159,5.63,11,77.37,0.43,10
2727,93,111,5,26,5,249,15.62,6,91.77,13.84,1
2728,50,202,1,17,3,414,17.36,19,86.21,14.78,6
2729,61,283,4,19,1,136,0.67,13,76.72,9.71,2
2730,49,123,1,27,1,97,7.95,7,80.47,5.14,4
2731,15,278,3,8,2,496,5.73,11,73.77,11.94,6
2732,61,118,2,7,3,60,19.93,11,68.66,2.7,0
2733,58,146,1,40,1,277,7.71,15,77.4,14.2,10
2734,97,275,5,38,5,390,7.39,16,96.16,0.46,9
2735,3,153,5,9,2,312,14.62,19,97.08,2.1,2
2736,12,220,3,1,1,261,3.73,0,60.94,10.95,10
2737,6,299,2,22,1,442,3.73,3,94.26,2.3,4
2738,89,231,3,39,2,320,11.43,10,79.77,9.07,10
2739,2,233,2,11,1,209,10.85,1,88.07,5.57,7
2740,13,233,5,31,2,329,3.14,0,76.16,10.24,9
2741,14,190,4,48,3,206,2.88,14,82.66,9.17,9
2742,26,135,2,3,4,183,15.96,11,88.83,11.07,3
2743,68,56,2,39,2,152,6.83,11,92.11,7.15,4
2744,98,242,1,38,3,447,14.36,13,75.78,4.25,3
2745,68,81,5,28,1,198,18.44,13,63.02,8.3,9
2746,48,15,3,22,1,113,6.9,6,89.51,11.04,10
2747,72,205,2,49,2,302,6.61,8,90.91,6.78,5
2748,99,32,4,22,4,477,14.75,16,93.68,8.13,5
2749,48,271,5,18,5,369,4.95,20,68.88,2.8,7
2750,33,126,4,3,1,401,9.13,11,72.57,5.82,1
2751,61,240,1,22,3,180,17.81,3,90.68,6.16,0
2752,14,74,1,29,4,315,0.22,5,95.62,10.21,5
2753,73,24,5,46,3,350,11.25,9,92.72,15.0,8
2754,36,243,5,18,2,483,13.56,15,86.95,12.26,2
2755,22,254,4,30,5,343,8.62,18,95.25,4.7,2
2756,56,38,4,18,2,54,13.23,7,81.96,4.75,4
2757,73,185,5,2,2,106,16.98,5,68.38,12.66,1
2758,82,42,2,31,2,428,2.39,3,93.26,3.22,0
2759,22,54,2,49,4,461,15.23,1,66.76,0.42,0
2760,15,299,4,21,2,323,19.66,19,84.5,4.39,1
2761,25,72,4,14,3,298,1.73,1,67.28,1.26,2
2762,54,203,3,1,3,305,13.04,7,71.86,7.97,9
2763,2,47,2,21,5,469,5.61,3,86.28,4.18,6
2764,8,29,4,31,1,423,2.05,7,65.75,6.63,4
2765,54,226,2,20,5,254,1.28,20,77.26,13.17,8
2766,33,213,1,42,3,327,3.45,7,87.23,6.57,0
2767,70,146,4,22,1,436,16.95,19,77.18,0.65,9
2768,87,265,3,49,5,180,3.64,18,62.19,13.83,5
2769,65,105,3,41,5,141,11.69,0,80.03,8.41,6
2770,90,41,5,35,3,67,13.44,0,69.12,4.38,3
2771,17,6,5,29,4,459,18.04,12,80.11,12.53,9
2772,3,68,1,13,5,145,3.37,3,84.33,8.66,9
2773,39,268,3,1,1,113,2.69,4,78.72,12.11,6
2774,16,104,2,16,5,199,7.73,9,61.13,5.68,2
2775,7,79,2,15,1,188,19.33,18,91.43,8.06,9
2776,39,76,2,26,5,479,17.96,12,77.69,7.25,3
2777,57,52,4,24,1,355,14.87,8,82.4,2.43,1
2778,27,174,4,9,2,276,11.05,17,75.71,9.0,7
2779,74,55,1,50,3,274,3.65,0,90.04,10.59,1
2780,91,199,3,38,4,390,10.38,7,98.01,14.09,5
2781,90,47,5,44,5,363,3.45,12,66.99,12.15,3
2782,55,262,5,14,5,445,2.15,19,63.44,11.16,3
2783,84,274,2,22,1,257,0.95,3,63.81,0.52,8
2784,32,1,4,38,1,452,14.79,2,87.22,7.6,1
2785,73,267,3,47,1,396,12.61,11,63.69,12.82,2
2786,72,286,4,16,3,423,7.94,20,88.35,7.4,4
2787,33,93,5,19,1,117,5.41,3,84.36,1.9,0
2788,85,43,3,4,3,188,18.65,11,68.0,14.07,0
2789,48,67,1,15,2,358,4.74,1,64.04,14.3,0
2790,11,232,5,14,4,282,11.14,17,98.15,14.18,4
2791,46,149,2,36,5,235,4.89,10,73.79,2.31,7
2792,8,141,4,32,1,338,6.57,10,81.04,9.47,2
2793,50,261,2,12,3,329,10.08,2,62.8,4.31,6
2794,98,67,1,5,3,402,0.83,14,92.9,5.4,4
2795,45,53,1,26,3,73,18.83,5,88.87,12.66,2
2796,52,178,2,7,2,213,5.03,7,68.78,14.34,1
2797,28,67,1,40,4,209,19.51,15,77.35,3.82,7
2798,59,271,4,20,5,67,15.3,12,65.12,6.09,5
2799,18,288,2,29,2,271,4.42,5,86.37,3.36,3
2800,96,166,4,31,5,451,3.59,1,74.96,8.76,10
2801,83,186,5,8,2,99,8.39,13,99.32,2.17,3
2802,23,224,4,10,5,75,3.32,3,78.5,11.74,2
2803,74,285,1,5,1,331,12.15,13,82.92,1.04,0
2804,74,269,1,29,3,336,4.71,2,62.33,10.77,5
2805,61,251,1,32,2,213,10.4,20,99.67,10.01,8
2806,82,263,3,47,4,229,15.88,13,90.35,7.61,5
2807,39,77,2,37,1,230,7.28,9,97.86,11.8,6
2808,99,101,1,9,5,255,19.85,1,80.75,0.47,8
2809,79,173,3,44,2,260,5.72,15,80.49,6.18,5
2810,37,74,2,10,2,484,1.46,13,81.97,10.27,5
2811,42,130,2,18,1,179,15.98,15,67.77,8.4,5
2812,38,92,1,45,1,385,14.78,2,83.86,1.44,10
2813,70,40,2,28,1,191,13.24,8,70.79,10.24,4
2814,12,206,1,34,1,63,5.97,13,97.43,9.06,3
2815,66,275,2,48,2,482,1.79,20,66.96,9.49,7
2816,42,126,4,3,5,291,5.54,1,70.33,12.36,2
2817,30,226,4,39,1,79,10.32,1,85.58,13.02,2
2818,45,70,3,8,1,261,0.01,3,68.89,9.93,10
2819,40,27,2,7,5,348,11.34,7,73.04,4.03,6
2820,42,68,2,31,2,50,2.98,2,77.1,0.45,3
2821,70,278,4,13,4,205,14.46,2,62.66,10.66,7
2822,61,290,1,44,4,358,16.02,13,70.97,11.61,9
2823,27,297,4,50,3,452,18.59,12,64.54,9.24,3
2824,8,172,2,49,1,189,8.53,8,63.51,3.66,7
2825,88,208,4,23,4,163,0.26,12,80.46,1.17,1
2826,8,79,5,34,1,220,16.86,11,93.82,1.03,4
2827,15,74,3,21,4,162,18.26,3,65.09,12.22,9
2828,42,39,3,11,2,201,4.88,12,78.86,9.22,2
2829,96,226,3,5,4,126,7.43,3,92.84,3.32,1
2830,85,248,2,45,3,406,7.19,3,67.45,6.5,5
2831,36,142,1,39,3,223,15.69,17,92.68,7.28,4
2832,40,263,3,19,3,404,9.95,13,67.48,4.44,0
2833,57,221,4,14,3,91,6.91,16,97.21,10.1,6
2834,26,256,4,8,5,50,12.08,20,65.31,9.6,3
2835,68,66,5,45,3,153,1.86,0,62.75,8.05,4
2836,83,152,1,7,5,308,5.26,8,98.95,7.34,4
2837,4,170,2,9,3,257,1.68,12,86.64,3.27,3
2838,5,149,1,39,1,378,0.86,11,87.18,6.12,5
2839,71,4,4,13,4,320,17.58,11,68.62,6.03,5
2840,76,15,1,40,5,301,15.0,20,92.56,11.66,4
2841,3,207,3,46,3,182,17.04,16,93.11,12.96,1
2842,74,289,1,8,3,318,11.53,0,96.08,1.85,6
2843,97,277,5,14,4,182,19.64,19,96.02,8.27,4
2844,23,163,1,48,1,166,9.7,17,61.47,1.97,5
2845,62,200,2,25,5,217,12.57,7,79.72,3.66,6
2846,4,166,3,42,5,353,19.75,12,89.67,9.52,7
2847,96,140,3,40,1,223,16.79,16,66.52,7.38,6
2848,76,272,2,39,5,408,6.97,0,67.21,10.12,5
2849,67,2,1,11,5,411,5.59,0,77.39,2.83,5
2850,88,38,5,23,5,303,2.02,10,90.12,7.42,9
2851,37,5,1,35,2,216,13.67,6,91.77,0.3,0
2852,62,122,2,6,1,314,5.15,3,92.47,2.82,3
2853,15,186,3,19,4,382,10.84,20,71.37,1.07,5
2854,44,23,5,30,1,250,14.29,16,86.02,11.26,8
2855,22,295,2,40,5,345,9.26,9,95.46,3.67,9
2856,84,215,5,31,1,492,3.33,16,90.68,9.16,5
2857,74,279,4,33,5,178,0.96,8,62.02,13.81,3
2858,92,80,3,5,3,437,9.37,14,83.67,14.27,6
2859,47,124,1,14,4,365,8.16,16,65.17,4.02,1
2860,100,189,4,22,3,60,9.68,5,66.45,13.75,3
2861,96,285,3,31,4,452,16.19,14,87.62,9.19,4
2862,58,68,1,1,1,467,4.01,0,92.9,8.84,10
2863,49,206,5,32,5,323,5.93,9,74.08,10.81,10
2864,87,165,4,31,3,190,17.34,13,74.36,0.4,9
2865,80,86,1,17,4,228,17.4,13,80.96,1.14,10
2866,90,115,5,46,4,54,15.33,11,75.57,11.4,7
2867,86,237,4,19,2,406,10.4,9,75.93,2.07,3
2868,52,179,3,37,2,390,13.28,2,67.22,13.76,8
2869,85,261,2,44,5,394,17.22,10,73.73,2.24,5
2870,61,251,2,11,3,486,13.1,9,83.54,7.34,2
2871,14,184,3,49,3,282,16.63,9,96.81,2.46,10
2872,42,32,2,10,3,424,13.99,15,77.86,14.09,8
2873,61,154,5,35,4,378,2.15,3,93.54,8.31,6
2874,53,28,4,18,2,380,11.88,2,76.42,12.82,1
2875,87,38,4,7,3,200,0.37,18,77.27,9.2,2
2876,5,102,2,36,2,245,9.22,14,75.88,9.47,9
2877,39,69,4,31,2,203,6.67,8,85.93,3.96,0
2878,81,80,3,48,4,418,1.44,17,60.35,11.54,4
2879,2,243,4,15,5,107,7.54,6,76.95,6.03,7
2880,72,78,5,8,1,351,19.27,12,95.85,7.73,1
2881,86,83,2,46,1,140,15.47,5,87.6,11.19,5
2882,23,224,3,7,4,252,14.54,19,80.42,14.66,7
2883,51,34,1,34,5,345,2.46,12,67.56,2.68,10
2884,86,47,1,49,3,492,6.79,1,75.76,3.09,4
2885,59,3,4,26,1,184,10.62,3,82.85,11.24,7
2886,67,88,3,49,5,204,7.87,3,64.62,14.43,1
2887,18,54,3,46,2,197,11.24,11,64.58,9.0,3
2888,26,219,5,18,4,112,1.32,11,80.26,4.67,0
2889,23,46,3,27,5,119,5.0,2,82.45,8.1,8
2890,63,249,2,21,4,394,10.42,3,93.34,1.96,1
2891,62,96,1,24,5,82,7.55,17,75.48,7.64,6
2892,48,246,2,24,1,380,6.72,8,79.1,5.88,3
2893,85,56,1,7,5,244,13.13,16,98.19,3.0,4
2894,63,65,2,21,4,79,3.27,8,60.65,5.37,7
2895,11,178,5,37,3,165,15.04,19,71.49,0.8,7
2896,87,294,2,31,1,404,8.62,17,96.69,3.68,5
2897,46,5,5,28,1,258,17.27,19,67.0,14.85,3
2898,49,241,2,13,1,157,8.71,0,61.08,11.41,6
2899,99,276,1,2,4,289,14.9,1,73.16,3.27,8
2900,25,5,3,23,2,352,11.31,6,68.2,13.83,1
2901,67,120,1,24,1,296,13.73,11,60.48,6.61,2
2902,27,113,4,7,2,89,16.88,3,99.11,2.39,0
2903,98,281,3,39,2,77,18.61,1,72.92,3.48,8
2904,30,117,1,41,4,452,3.82,6,83.8,11.63,6
2905,68,36,1,45,1,170,12.79,12,85.99,11.77,9
2906,95,204,2,42,4,141,15.78,5,62.62,4.37,8
2907,69,26,2,14,4,343,11.28,19,66.55,6.84,6
2908,21,17,3,34,3,172,14.67,18,70.86,13.64,8
2909,84,236,4,16,4,270,6.67,11,66.1,2.15,6
2910,50,286,3,47,4,267,8.25,5,61.42,4.65,10
2911,55,286,5,49,2,265,12.26,4,71.15,8.26,10
2912,86,110,2,47,1,189,19.46,16,85.46,2.77,4
2913,59,120,5,30,4,337,19.6,6,63.8,10.2,3
2914,21,255,5,46,3,347,2.75,13,82.35,3.75,0
2915,12,289,2,23,2,210,1.05,17,86.79,0.59,0
2916,80,190,1,38,5,132,17.17,14,77.54,8.72,6
2917,14,239,1,45,5,178,2.07,9,98.9,10.47,7
2918,12,91,1,18,3,252,5.15,17,64.4,14.39,10
2919,30,104,3,34,5,168,3.03,11,99.2,8.53,0
2920,24,10,1,30,2,442,5.31,19,69.15,6.31,7
2921,30,107,3,38,2,439,10.16,2,89.44,3.47,8
2922,58,10,4,12,2,257,2.94,20,97.34,1.3,10
2923,20,179,5,35,3,368,5.45,7,99.24,2.99,9
2924,66,139,4,41,4,84,12.32,7,89.45,5.64,6
2925,30,271,4,5,4,156,8.15,6,65.14,3.73,4
2926,23,125,1,14,2,114,9.26,0,68.69,9.02,0
2927,59,57,3,21,2,461,7.9,1,85.37,5.78,6
2928,95,243,5,6,2,305,19.34,8,80.56,8.52,7
2929,31,278,2,13,5,494,15.28,4,80.62,2.57,10
2930,4,174,4,29,3,139,2.88,8,88.84,5.12,8
2931,94,174,2,16,2,252,13.61,2,95.88,8.85,8
2932,93,78,1,18,2,318,19.49,4,72.53,6.43,0
2933,26,261,3,16,4,277,4.15,18,91.02,0.22,0
2934,63,227,4,33,4,412,15.87,17,62.92,9.2,6
2935,77,171,2,27,2,193,0.72,14,84.53,13.53,4
2936,88,295,5,15,4,186,3.79,6,99.08,4.15,6
2937,32,286,5,14,5,164,5.14,16,74.37,13.06,3
2938,87,252,4,27,3,89,13.05,7,93.14,10.63,8
2939,14,8,4,1,1,68,12.65,2,87.47,8.75,6
2940,51,134,2,22,2,306,9.34,16,89.89,8.32,8
2941,51,253,4,8,4,471,9.52,2,65.76,14.72,6
2942,62,176,5,15,5,74,12.07,18,99.05,6.33,5
2943,84,29,3,26,3,421,1.97,13,91.44,5.48,3
2944,58,248,1,40,3,395,19.7,5,96.35,6.97,3
2945,8,4,4,45,4,371,15.07,5,67.79,13.82,2
2946,85,37,2,41,2,55,8.47,15,74.38,2.26,1
2947,8,203,3,17,4,114,17.89,17,95.27,11.0,3
2948,65,242,1,6,1,431,19.91,0,63.67,4.17,0
2949,31,178,4,21,4,138,4.41,10,94.5,7.61,7
2950,55,43,1,16,4,250,10.87,12,65.36,1.54,6
2951,89,267,2,3,5,383,18.27,16,96.79,12.44,1
2952,6,281,5,13,4,58,13.74,12,66.01,9.16,0
2953,28,234,2,17,2,399,11.84,0,74.98,3.13,10
2954,3,167,1,33,3,156,8.56,19,87.99,1.22,2
2955,1,131,4,28,2,63,7.9,14,81.52,2.95,7
2956,15,202,3,46,2,362,10.71,15,97.19,6.33,9
2957,76,208,4,32,3,180,15.46,8,67.8,11.6,9
2958,8,239,2,27,1,409,19.47,12,85.25,2.13,8
2959,58,89,3,36,1,478,4.06,7,93.52,11.2,4
2960,98,265,1,11,2,217,15.27,19,73.59,4.75,0
2961,48,30,2,41,5,349,16.86,8,68.63,13.78,3
2962,21,221,5,29,2,290,3.85,12,94.79,2.47,1
2963,41,258,1,20,2,273,17.7,19,73.45,3.93,4
2964,45,245,2,9,5,93,2.38,7,90.67,1.46,8
2965,52,191,4,24,2,121,12.99,19,97.41,12.44,3
2966,65,113,1,35,5,338,6.95,3,78.63,9.45,5
2967,36,18,2,13,2,493,0.65,2,72.56,5.93,4
2968,96,210,4,49,4,488,2.2,8,86.1,14.91,7
2969,42,293,1,48,5,394,12.06,8,86.57,13.15,8
2970,55,17,1,14,4,318,2.0,11,79.65,11.1,6
2971,50,247,5,12,2,168,15.75,7,87.17,0.35,2
2972,50,52,4,40,4,407,13.14,20,84.72,7.44,4
2973,5,72,5,10,2,466,10.7,1,84.87,4.88,8
2974,52,198,5,35,3,425,3.31,8,61.85,6.76,10
2975,98,138,2,24,3,182,17.29,2,88.47,6.15,10
2976,23,48,2,15,4,264,1.88,7,70.42,6.16,4
2977,43,299,3,16,4,334,10.93,9,90.86,12.9,2
2978,69,256,1,23,3,120,8.92,0,92.0,7.97,9
2979,65,6,1,2,2,238,5.08,5,98.69,11.49,9
2980,90,280,3,42,4,330,6.52,13,64.48,1.22,6
2981,69,32,2,2,4,127,8.76,13,68.47,9.61,4
2982,28,229,2,39,1,409,7.15,11,70.14,0.05,3
2983,98,190,2,47,3,166,1.81,15,66.28,14.17,3
2984,13,291,1,10,2,442,7.5,0,60.52,11.74,3
2985,35,282,1,23,5,119,5.48,2,99.69,3.17,0
2986,49,267,2,31,2,50,14.19,19,72.07,13.46,6
2987,79,199,5,41,5,317,1.76,5,72.71,3.73,3
2988,11,15,1,17,4,137,8.46,9,68.2,9.33,5
2989,41,272,4,16,2,126,19.76,3,98.69,7.72,1
2990,78,27,3,4,5,275,9.32,11,98.36,11.37,8
2991,78,209,4,5,3,215,11.33,16,95.09,13.77,10
2992,36,89,3,26,4,69,2.12,20,70.17,12.72,6
2993,5,255,1,10,3,258,1.87,16,84.58,0.31,8
2994,46,6,4,32,2,381,7.88,19,87.68,11.22,9
2995,13,12,1,36,1,157,15.66,4,62.87,1.75,2
2996,72,182,5,31,2,381,3.53,16,86.06,9.85,10
2997,25,138,5,12,1,426,7.36,8,96.22,7.14,10
2998,79,213,1,11,5,315,19.58,13,97.07,14.65,1
2999,19,278,3,12,3,294,6.93,15,87.84,4.29,6
3000,73,96,5,50,4,100,9.74,4,89.18,3.62,10
3001,34,108,1,50,1,401,6.63,15,95.62,3.69,7
3002,12,30,4,22,2,61,3.72,17,78.86,11.81,0
3003,56,11,1,43,4,227,13.65,20,95.48,8.93,1
3004,96,205,5,34,4,147,15.54,17,71.0,8.37,9
3005,45,196,5,35,1,393,14.07,2,89.49,12.88,0
3006,66,127,5,37,5,376,8.69,18,99.43,9.08,7
3007,93,284,4,32,1,347,8.58,18,74.66,6.77,8
3008,14,48,5,14,3,450,7.27,5,66.49,7.71,8
3009,47,133,3,21,1,468,11.47,2,79.34,1.27,1
3010,1,18,5,41,5,300,0.86,20,87.65,13.66,8
3011,12,89,5,39,4,399,19.6,3,99.51,12.01,8
3012,38,27,5,21,3,464,3.14,3,72.4,5.47,8
3013,92,2,1,1,1,327,19.45,14,98.22,12.79,0
3014,29,137,2,10,2,60,1.69,1,61.03,5.55,9
3015,97,64,3,36,1,369,18.02,9,98.23,3.15,3
3016,62,98,2,35,2,368,9.91,14,79.02,8.73,7
3017,84,160,4,20,1,293,11.43,11,89.52,7.14,6
3018,48,197,4,10,5,427,4.95,16,84.06,11.96,6
3019,1,134,5,10,4,162,2.9,18,66.98,14.59,2
3020,67,5,2,32,5,304,12.79,20,70.52,0.73,7
3021,95,219,1,6,2,181,13.29,6,76.39,0.48,7
3022,76,186,5,26,5,384,0.14,13,98.58,11.19,9
3023,11,181,5,20,1,470,3.23,0,81.31,3.18,4
3024,29,250,2,45,4,450,10.65,17,96.93,3.81,3
3025,29,3,5,35,5,104,14.84,0,85.62,1.18,5
3026,65,22,1,5,3,338,7.72,16,80.44,13.18,7
3027,19,294,2,45,1,137,9.4,12,72.42,13.1,5
3028,2,40,2,20,5,276,18.05,19,73.34,14.14,7
3029,76,99,4,45,4,377,18.04,12,75.91,14.12,3
3030,23,87,1,32,1,374,2.18,4,86.52,2.26,7
3031,41,238,3,8,3,117,10.67,20,63.0,0.05,2
3032,27,1,1,33,2,282,17.66,10,82.8,14.18,6
3033,71,212,1,28,1,79,3.89,9,66.95,8.08,3
3034,49,12,3,16,3,411,11.71,11,77.87,2.0,7
3035,68,162,2,30,3,489,19.22,19,93.07,10.47,6
3036,50,193,3,29,1,442,0.82,8,91.56,8.16,10
3037,82,80,1,25,3,410,11.66,20,82.36,7.41,6
3038,25,39,2,25,4,139,19.7,4,74.5,3.17,3
3039,80,266,4,38,4,56,14.63,14,83.78,10.04,8
3040,19,121,2,39,3,316,5.79,19,81.07,3.87,9
3041,61,208,2,39,2,165,13.83,11,65.72,3.14,8
3042,21,284,4,12,1,90,18.09,13,74.82,13.34,7
3043,81,5,2,24,3,103,18.93,16,88.53,12.02,6
3044,33,76,4,45,2,448,14.69,0,81.53,1.3,4
3045,63,11,4,11,1,269,6.35,13,88.99,2.18,10
3046,74,95,1,23,5,451,8.01,1,73.33,2.94,10
3047,89,142,1,8,3,111,7.6,14,62.95,9.36,0
3048,16,261,5,16,1,238,17.58,10,94.71,6.64,0
3049,21,90,1,11,1,300,10.61,13,98.38,2.95,9
3050,18,95,4,30,4,85,17.48,18,70.23,12.26,9
3051,8,277,5,41,4,212,9.05,10,77.86,13.56,5
3052,42,70,2,45,5,261,12.21,17,75.08,7.57,3
3053,40,242,1,42,5,257,10.2,19,68.91,9.37,6
3054,96,298,1,32,1,409,14.92,5,92.98,13.12,10
3055,55,163,2,19,2,349,8.66,4,89.77,12.35,5
3056,89,278,5,1,1,371,7.87,7,80.06,5.11,7
3057,58,142,3,35,4,109,12.86,2,63.42,10.39,10
3058,15,197,4,14,1,498,3.68,12,99.33,10.13,7
3059,43,258,3,9,1,200,17.45,2,91.18,7.02,9
3060,3,56,1,44,4,367,4.98,11,84.19,5.41,8
3061,26,154,5,8,1,220,19.79,18,94.82,7.85,10
3062,44,48,3,12,5,380,17.44,0,96.5,0.73,5
3063,92,264,2,21,1,274,15.64,9,93.13,1.9,9
3064,69,265,3,24,1,205,3.08,4,67.76,5.72,10
3065,56,117,5,2,2,245,11.49,1,87.44,2.77,9
3066,28,99,1,41,3,441,1.08,5,75.18,12.99,2
3067,19,104,5,28,4,337,0.39,18,95.12,1.53,10
3068,12,169,2,10,3,172,1.68,18,73.43,2.45,9
3069,93,286,3,16,2,393,1.78,7,79.8,10.21,6
3070,83,232,4,24,5,233,9.0,1,81.78,0.23,9
3071,83,225,5,11,2,158,14.95,12,67.75,13.83,9
3072,83,300,1,18,2,173,2.57,20,95.24,14.59,1
3073,17,259,5,47,3,194,4.38,11,96.72,8.67,5
3074,83,213,5,50,5,287,7.99,15,85.26,12.27,8
3075,97,142,3,36,5,274,15.54,20,71.14,1.5,1
3076,98,170,1,12,3,132,8.31,0,68.09,4.38,0
3077,74,196,1,12,4,228,11.8,0,79.93,11.41,9
3078,14,254,1,12,2,279,12.74,0,68.67,8.54,7
3079,48,83,1,24,4,401,3.26,14,71.86,11.73,7
3080,66,39,2,1,3,346,4.61,6,64.67,4.06,7
3081,79,195,4,27,4,347,6.25,10,71.26,13.75,5
3082,83,160,3,23,2,376,6.42,17,70.57,11.34,2
3083,33,273,2,9,1,60,4.52,0,61.06,8.86,2
3084,80,82,3,6,4,194,11.99,16,99.85,7.32,9
3085,99,215,1,34,4,371,12.22,5,85.94,2.71,8
3086,72,95,2,16,4,495,13.82,5,65.87,12.38,5
3087,51,287,2,25,3,447,7.13,6,71.28,0.81,4
3088,38,295,3,15,1,451,10.52,12,99.93,2.64,9
3089,60,283,3,44,4,461,18.22,9,99.45,9.96,8
3090,45,160,2,2,1,105,11.06,1,66.87,6.51,3
3091,60,137,4,15,5,251,9.59,20,61.89,8.62,0
3092,40,239,1,50,2,103,0.96,6,73.51,11.76,1
3093,64,231,4,40,3,304,14.4,4,74.34,3.33,7
3094,92,115,1,46,3,496,11.11,7,68.43,10.73,2
3095,69,289,1,33,4,231,18.94,12,99.48,2.81,4
3096,46,115,4,26,1,123,17.74,9,66.79,7.63,5
3097,78,108,5,24,3,288,19.85,10,83.62,4.94,6
3098,23,35,5,38,4,301,15.49,19,97.15,7.77,3
3099,67,33,1,18,2,340,1.41,5,68.37,9.46,2
3100,77,9,5,8,4,218,2.43,17,87.03,10.17,6
3101,100,141,1,21,5,451,3.64,20,97.05,5.8,7
3102,56,134,2,32,3,248,10.65,1,93.73,4.62,4
3103,25,81,1,34,2,171,8.22,8,71.96,0.99,1
3104,11,159,5,14,2,189,2.65,19,73.54,14.89,8
3105,19,134,1,12,3,244,8.22,20,93.9,2.08,6
3106,81,223,1,17,2,82,8.94,19,67.68,3.86,1
3107,96,3,1,22,1,65,6.82,6,69.29,11.76,1
3108,93,199,1,41,2,441,14.66,13,65.33,10.54,1
3109,15,207,2,15,2,440,16.36,18,74.82,14.23,6
3110,35,69,5,3,1,431,11.2,18,79.95,9.72,4
3111,4,87,3,41,2,346,10.67,1,66.67,2.41,0
3112,99,119,3,35,4,342,14.76,0,77.92,12.03,8
3113,100,36,5,32,2,134,17.18,8,68.08,12.09,0
3114,27,32,5,17,5,436,3.41,6,98.62,14.97,8
3115,92,55,1,45,2,473,14.27,16,79.49,0.63,0
3116,19,164,2,4,5,57,5.25,11,94.33,6.05,9
3117,14,44,3,42,2,446,1.4,13,88.02,14.12,8
3118,17,242,5,28,4,113,16.92,5,75.8,6.67,7
3119,3,256,3,9,3,165,0.38,6,94.02,3.56,5
3120,56,283,1,15,3,93,8.02,2,85.47,2.17,4
3121,82,292,4,28,3,316,9.33,14,70.91,14.13,5
3122,47,58,5,1,4,213,18.27,16,94.75,13.11,8
3123,11,130,1,15,4,200,19.83,13,89.43,9.54,10
3124,46,221,1,9,1,326,13.01,3,88.36,11.09,10
3125,31,238,1,25,3,438,6.73,12,99.37,8.96,10
3126,26,223,1,42,1,114,8.71,10,69.62,3.77,1
3127,77,121,5,10,5,333,2.69,8,93.62,7.12,2
3128,84,12,5,11,2,292,4.86,11,64.69,1.28,0
3129,67,89,1,43,4,246,14.51,10,60.11,12.23,3
3130,48,177,3,45,3,122,0.69,1,65.86,12.74,5
3131,64,270,1,30,5,71,3.67,2,62.7,2.35,10
3132,3,9,4,24,2,382,15.77,18,99.68,3.35,9
3133,33,19,3,45,5,126,17.63,0,62.4,9.6,9
3134,7,37,3,3,2,212,14.14,6,61.41,3.77,2
3135,70,123,5,27,4,273,1.43,11,83.0,2.16,1
3136,5,105,3,40,2,458,6.69,6,89.84,4.62,1
3137,50,215,3,24,4,153,14.04,14,86.1,11.82,3
3138,25,90,2,48,1,472,8.59,6,93.09,10.73,1
3139,40,188,1,14,2,160,17.58,11,80.6,4.48,3
3140,18,110,2,24,2,428,13.94,17,71.47,10.18,8
3141,23,73,2,25,4,242,10.87,18,98.5,2.9,10
3142,30,183,3,43,4,340,4.07,5,85.21,8.34,4
3143,9,288,3,27,1,212,19.7,13,84.48,12.25,7
3144,64,39,5,14,4,69,11.97,8,95.27,11.75,0
3145,64,232,1,27,1,166,11.51,17,90.98,1.62,2
3146,29,197,4,38,1,300,4.19,7,97.52,5.24,10
3147,28,124,2,8,1,123,0.73,16,61.48,0.25,0
3148,37,47,2,33,4,66,2.72,16,72.11,2.71,6
3149,94,159,2,14,5,206,17.05,10,82.22,1.64,0
3150,95,57,1,17,5,338,15.18,1,73.61,8.57,9
3151,51,145,4,4,4,264,10.23,16,86.45,8.01,3
3152,58,77,5,31,3,406,16.35,19,75.7,8.8,1
3153,5,105,1,26,3,104,12.5,15,60.2,2.33,6
3154,93,122,1,9,4,306,7.49,15,94.06,7.12,9
3155,71,244,1,12,5,403,16.74,10,91.97,12.43,9
3156,68,40,1,37,2,109,19.74,15,75.32,1.47,7
3157,56,202,1,23,2,415,1.53,1,65.64,5.93,8
3158,10,171,3,41,2,196,0.76,13,98.54,9.65,10
3159,77,63,3,40,4,350,0.04,19,67.78,14.28,6
3160,67,144,4,11,5,250,3.52,8,81.41,10.82,5
3161,81,1,1,8,1,116,4.45,17,99.9,14.36,4
3162,81,90,4,44,2,223,13.08,9,67.76,12.96,5
3163,59,70,3,11,2,112,10.3,6,67.41,14.4,6
3164,44,156,3,14,4,478,6.6,20,98.29,2.23,0
3165,99,260,1,39,5,275,4.53,20,78.96,9.24,10
3166,28,120,4,35,3,259,12.23,12,77.82,4.68,7
3167,87,212,3,23,1,375,3.08,9,98.62,11.25,7
3168,48,275,2,47,5,126,16.39,8,76.25,11.07,3
3169,91,187,3,33,2,493,11.55,17,85.99,2.7,2
3170,31,190,2,19,1,341,12.03,1,87.3,0.05,1
3171,16,22,3,8,5,376,3.47,19,60.11,12.2,7
