Infra_id,Date_id,Systeme_id,Employe_id,Taux_disponibilité_système,Nb_incidents_résolus,Temps_moyen_résolution,Taux_conformité_normes,Taux_reponse_plateforme
2711,46,43,66,84.27,50,36.58,91.23,70.32
2712,96,28,167,83.54,0,37.81,89.24,76.88
2713,19,45,34,89.77,48,34.5,83.7,75.74
2714,18,32,236,91.19,22,10.39,72.72,76.56
2715,15,9,134,87.36,29,45.25,96.51,71.85
2716,26,45,109,83.53,35,45.4,96.14,95.92
2717,43,5,225,98.45,28,19.43,99.05,71.52
2718,78,24,95,98.75,13,34.09,74.43,74.49
2719,84,9,105,92.65,10,38.18,74.13,84.31
2720,31,18,20,91.46,18,28.97,92.86,78.22
2721,48,11,151,82.01,29,22.34,78.94,78.62
2722,19,30,287,81.13,0,34.23,93.05,84.95
2723,83,37,91,82.43,26,8.35,92.95,83.94
2724,7,11,279,82.99,30,13.72,98.33,81.13
2725,69,24,180,96.81,14,17.77,87.37,83.81
2726,44,49,84,89.59,40,7.74,97.09,92.58
2727,62,24,61,94.23,24,14.73,89.96,97.39
2728,97,12,293,94.91,47,30.12,75.78,75.4
2729,84,1,260,90.23,31,26.3,93.47,98.86
2730,22,34,166,98.19,40,19.13,78.4,70.26
2731,47,9,2,83.02,4,32.05,89.02,73.67
2732,36,30,201,80.63,20,30.41,92.67,82.58
2733,29,11,206,80.71,1,47.42,77.82,71.14
2734,7,14,298,87.44,48,28.78,98.92,90.33
2735,33,16,55,96.27,8,27.39,97.7,71.52
2736,74,24,155,94.15,35,45.52,77.53,92.91
2737,87,33,104,96.36,40,4.13,74.78,72.87
2738,24,28,43,95.32,24,12.05,91.02,87.6
2739,73,22,125,97.26,6,19.65,90.38,97.47
2740,65,33,129,99.13,46,24.9,78.38,97.61
2741,11,45,219,93.8,37,4.05,75.69,88.5
2742,25,27,94,85.35,8,38.72,77.14,98.92
2743,10,11,240,97.87,14,36.02,86.37,86.92
2744,68,27,86,87.19,13,4.13,71.19,91.35
2745,11,33,181,89.22,15,43.45,73.45,97.35
2746,4,16,244,84.9,42,9.67,74.45,77.24
2747,17,19,153,95.73,5,3.57,87.33,84.01
2748,93,21,40,96.64,38,36.08,77.29,84.16
2749,93,13,62,95.74,0,35.9,91.46,95.92
2750,43,10,246,93.52,5,26.23,98.93,92.75
2751,23,33,296,86.15,32,31.17,88.46,80.37
2752,16,43,97,99.52,47,12.2,99.31,93.43
2753,18,41,58,93.47,22,22.56,71.3,71.88
2754,68,19,251,83.43,27,4.55,87.61,97.37
2755,50,4,31,85.81,32,45.96,72.41,89.42
2756,60,14,180,89.7,31,23.83,88.0,85.6
2757,23,44,258,95.99,3,3.01,99.61,77.09
2758,100,20,178,93.3,27,31.89,80.08,78.69
2759,47,50,52,87.5,1,26.31,94.4,73.51
2760,61,26,113,87.79,13,13.91,96.07,77.31
2761,43,46,248,84.0,37,8.15,75.21,86.25
2762,82,4,104,96.16,22,7.44,93.42,75.88
2763,77,40,9,83.66,7,39.91,83.94,86.18
2764,8,26,180,99.63,28,27.68,81.97,97.86
2765,95,4,56,82.79,12,47.46,94.28,91.7
2766,61,1,43,87.92,7,9.13,96.56,95.95
2767,30,34,196,96.53,47,31.7,75.85,76.21
2768,30,11,112,81.16,14,9.81,98.65,79.04
2769,81,32,95,82.0,18,24.89,97.28,90.63
2770,96,9,35,88.8,22,24.17,81.39,86.75
2771,24,2,201,93.42,34,40.57,75.56,97.09
2772,81,35,28,95.58,39,24.08,82.0,81.5
2773,59,5,266,94.78,38,3.59,94.23,78.16
2774,94,31,187,80.11,33,24.4,99.14,78.33
2775,23,9,229,83.43,23,23.41,85.36,70.15
2776,35,6,1,81.35,14,25.14,76.63,76.66
2777,82,9,229,95.17,37,14.18,78.53,75.77
2778,47,11,19,98.32,49,9.85,73.48,78.13
2779,5,25,263,95.93,34,44.7,80.55,71.3
2780,95,16,224,87.4,27,33.95,74.66,80.61
2781,15,19,54,81.52,16,7.79,70.53,79.21
2782,78,4,221,80.86,8,28.82,83.87,99.35
2783,5,1,223,86.82,31,27.87,83.55,77.31
2784,35,39,276,97.14,6,32.67,87.65,76.17
2785,23,50,293,98.74,41,27.91,92.97,87.38
2786,47,37,178,98.9,41,38.52,94.5,92.46
2787,76,2,50,99.92,41,30.79,88.22,75.94
2788,44,17,127,89.08,12,7.47,87.61,75.58
2789,14,24,142,85.66,21,18.99,87.8,84.82
2790,81,16,147,90.8,20,18.06,79.72,75.54
2791,36,33,181,86.34,10,28.11,92.03,95.45
2792,98,30,74,82.48,36,21.5,95.25,92.28
2793,66,1,125,87.67,13,44.46,73.81,72.99
2794,9,17,128,97.78,4,13.0,87.69,89.76
2795,33,21,24,82.5,41,20.01,70.99,76.73
2796,44,27,83,91.05,12,43.89,80.04,85.38
2797,36,12,72,87.31,46,19.15,84.86,95.23
2798,79,8,16,91.94,36,25.28,87.92,85.59
2799,25,21,109,81.2,6,43.88,75.94,84.06
2800,46,42,200,85.1,7,31.55,85.41,82.9
2801,25,39,15,95.98,15,19.78,77.39,87.84
2802,99,10,34,83.12,21,12.63,86.15,95.0
2803,29,40,203,80.16,10,40.91,85.71,72.69
2804,87,23,220,87.8,2,33.45,75.66,79.26
2805,9,4,76,88.81,20,46.2,98.91,87.83
2806,55,10,157,82.54,9,4.86,83.23,80.16
2807,58,44,29,92.26,7,28.32,73.93,76.08
2808,51,24,269,81.86,0,9.13,90.73,82.71
2809,27,34,73,83.64,19,13.28,89.34,99.58
2810,81,40,33,93.79,26,35.63,77.24,74.35
2811,7,10,125,87.8,7,13.89,82.14,85.37
2812,81,33,100,93.19,41,27.53,77.9,83.05
2813,73,4,246,95.52,46,22.39,95.19,77.11
2814,70,28,76,83.95,27,1.67,75.45,73.17
2815,70,22,295,96.12,20,22.22,74.22,74.29
2816,33,8,68,84.34,1,11.67,75.1,94.42
2817,44,1,249,90.1,29,13.67,77.01,96.93
2818,66,40,230,90.25,5,17.64,76.76,77.86
2819,51,15,212,86.53,17,24.01,70.69,80.51
2820,32,47,54,85.65,7,39.53,90.23,84.33
2821,54,32,71,90.7,31,9.55,90.61,98.72
2822,81,46,201,81.88,50,3.06,73.55,70.27
2823,53,9,167,88.68,5,8.49,77.6,81.89
2824,91,39,272,89.51,44,1.12,91.45,79.73
2825,96,3,143,91.58,17,21.48,97.17,96.37
2826,84,46,165,81.6,17,5.18,74.98,88.96
2827,66,24,43,87.78,32,25.01,73.72,89.76
2828,33,49,225,96.62,28,33.78,82.98,92.2
2829,72,25,255,82.42,1,45.37,89.97,95.4
2830,53,41,162,98.44,17,1.28,87.6,71.25
2831,11,41,205,81.33,25,44.27,88.06,97.27
2832,11,29,100,82.48,34,28.78,86.96,96.94
2833,90,24,206,97.02,28,39.65,90.29,99.29
2834,65,25,128,99.14,23,23.51,91.66,85.0
2835,85,28,266,96.86,12,43.31,73.66,84.97
2836,39,30,130,98.9,40,47.54,98.05,75.33
2837,33,45,237,82.0,4,37.72,87.41,79.42
2838,20,5,275,98.15,42,11.4,79.68,88.54
2839,31,17,102,94.62,30,12.97,70.22,88.75
2840,70,1,144,81.13,4,47.96,96.71,75.93
2841,99,4,42,89.95,24,22.01,99.66,83.12
2842,23,19,190,82.85,45,10.75,88.76,77.51
2843,77,22,79,90.32,7,3.18,95.44,96.74
2844,42,14,118,82.27,1,12.47,86.84,72.75
2845,64,31,174,96.24,30,18.91,94.89,89.84
2846,64,43,187,92.34,42,33.72,80.66,74.95
2847,22,35,276,86.52,15,45.39,98.38,84.78
2848,45,46,226,95.31,27,44.09,75.45,88.94
2849,42,17,270,81.68,10,4.9,79.06,89.93
2850,91,26,256,98.26,48,32.39,71.86,70.05
2851,29,33,21,97.22,0,14.69,93.73,79.16
2852,90,15,215,90.98,32,42.09,73.43,92.44
2853,64,40,61,91.11,12,10.86,75.49,70.35
2854,97,47,111,93.21,37,32.68,80.25,81.29
2855,34,6,31,95.57,7,33.97,96.13,91.49
2856,62,32,39,93.65,25,1.45,85.09,80.44
2857,40,49,175,81.36,44,11.56,97.24,85.61
2858,62,41,277,80.36,40,33.55,99.73,82.92
2859,1,10,166,97.2,34,23.14,95.71,90.53
2860,47,24,162,98.1,20,3.77,75.5,99.75
2861,82,43,266,84.64,24,21.85,94.58,82.53
2862,68,17,69,88.17,21,9.24,93.34,95.93
2863,22,40,259,86.3,34,30.17,83.95,89.83
2864,26,13,117,83.16,32,11.31,90.28,70.44
2865,98,41,78,93.02,14,29.72,91.69,85.14
2866,60,25,90,80.93,3,29.97,81.42,87.49
2867,99,21,176,92.74,46,14.94,91.01,80.59
2868,20,13,34,98.89,33,22.62,71.49,77.73
2869,96,50,101,87.48,32,18.98,79.79,70.09
2870,27,6,102,95.16,45,3.55,70.93,76.31
2871,64,9,9,97.63,44,41.51,70.53,75.62
2872,40,41,246,87.53,42,21.25,96.35,81.26
2873,62,35,181,95.26,48,34.78,92.23,92.99
2874,30,22,153,83.42,49,23.07,79.47,94.58
2875,11,2,129,95.08,12,7.21,97.64,79.93
2876,70,36,188,96.62,31,31.64,85.8,71.13
2877,99,25,45,89.18,28,14.96,97.03,88.65
2878,73,48,97,97.84,13,3.52,80.22,94.27
2879,52,31,133,88.0,47,30.11,89.37,98.29
2880,93,43,238,81.78,3,34.77,98.3,74.11
2881,12,20,264,85.36,45,32.96,72.82,93.52
2882,35,3,286,87.97,35,35.73,72.15,82.86
2883,36,12,29,90.16,15,40.81,93.62,89.11
2884,31,9,57,96.74,35,8.35,92.15,70.48
2885,7,5,92,95.4,41,26.8,71.19,89.55
2886,40,15,280,80.68,23,15.02,74.22,90.46
2887,79,32,288,93.93,18,12.69,74.15,88.77
2888,68,7,277,83.69,36,45.2,89.72,81.25
2889,63,8,263,81.19,38,24.09,97.89,73.91
2890,58,11,68,93.17,3,13.39,75.14,74.65
2891,46,8,221,98.35,14,34.6,84.19,97.75
2892,39,12,201,90.69,26,46.81,87.8,91.84
2893,40,2,191,91.61,4,35.04,72.77,91.28
2894,40,47,284,96.95,37,15.71,99.4,95.6
2895,46,38,244,87.64,4,17.43,79.03,91.65
2896,74,45,80,84.23,35,26.9,92.67,74.9
2897,30,47,12,84.12,11,39.05,72.3,93.87
2898,17,44,216,82.8,11,32.2,86.85,77.55
2899,12,19,206,91.14,48,13.09,88.71,84.37
2900,30,14,253,99.71,45,21.06,70.73,85.41
2901,22,39,255,98.93,49,1.84,81.55,73.7
2902,96,44,26,91.57,45,37.74,71.19,80.85
2903,23,40,124,92.05,46,17.05,95.14,73.77
2904,25,35,164,96.17,30,8.89,95.21,86.78
2905,18,48,126,86.08,14,27.02,74.64,84.4
2906,57,7,227,82.35,14,14.55,88.16,82.95
2907,75,15,48,99.36,25,12.22,71.67,87.97
2908,37,35,126,99.02,50,35.78,96.56,76.75
2909,23,1,56,86.34,23,31.05,74.86,84.3
2910,38,44,52,94.81,21,34.11,82.26,76.62
2911,9,25,261,87.98,3,5.52,87.33,78.11
2912,14,18,224,91.62,43,46.98,95.76,93.44
2913,63,42,147,93.2,47,38.05,88.96,98.99
2914,42,41,276,96.8,9,36.39,77.85,73.98
2915,3,30,108,84.77,29,28.46,89.71,75.07
2916,72,49,186,95.79,23,10.81,72.37,77.53
2917,20,24,143,89.68,10,24.82,76.25,72.71
2918,83,41,87,94.37,0,11.99,83.78,98.59
2919,33,42,57,88.61,30,18.83,87.07,99.58
2920,23,26,274,94.68,21,17.71,72.68,98.38
2921,44,27,213,84.36,36,6.03,99.54,97.87
2922,36,24,117,98.17,2,41.55,89.27,90.35
2923,92,4,143,91.82,9,0.54,94.22,84.01
2924,44,17,103,95.55,20,32.33,88.57,79.87
2925,100,29,115,91.0,18,19.49,96.44,71.88
2926,96,9,198,89.72,16,5.3,97.89,73.31
2927,85,4,157,80.63,17,39.77,83.53,71.93
2928,86,47,43,97.53,49,41.24,99.75,70.92
2929,52,24,251,82.62,30,44.2,80.1,92.51
2930,42,13,161,94.9,43,31.39,78.79,74.08
2931,27,11,137,89.59,45,26.78,80.46,70.46
2932,28,50,212,87.63,15,28.33,94.93,78.2
2933,86,44,145,97.26,0,37.01,94.59,92.89
2934,63,20,74,81.97,42,15.04,74.65,73.82
2935,29,45,87,98.59,35,26.21,81.15,73.86
2936,100,46,202,97.34,48,11.15,85.91,93.42
2937,43,21,252,98.91,17,40.73,96.04,94.83
2938,45,5,269,87.54,12,22.07,85.53,83.98
2939,57,24,235,80.47,5,37.39,81.31,70.24
2940,85,40,251,88.27,31,35.27,74.9,79.52
2941,11,29,140,80.49,40,4.13,89.53,70.63
2942,50,43,95,99.2,5,3.41,87.88,94.57
2943,97,11,12,98.53,48,28.76,93.0,73.51
2944,97,31,116,84.5,44,24.48,93.27,98.73
2945,61,49,119,95.14,23,28.04,99.92,93.89
2946,42,1,111,91.04,41,22.94,96.01,72.35
2947,40,4,121,90.97,7,4.03,90.06,97.81
2948,50,20,254,91.98,4,29.31,98.61,94.39
2949,57,2,17,98.6,12,11.95,70.2,87.66
2950,82,32,146,98.13,27,33.33,89.11,76.34
2951,21,27,185,80.59,19,4.49,79.06,82.67
2952,83,20,256,94.57,27,27.51,83.54,71.24
2953,28,50,116,81.83,30,14.75,98.57,93.28
2954,50,18,153,86.27,23,18.96,95.13,76.18
2955,91,50,202,90.44,22,37.6,84.17,87.35
2956,6,2,81,85.48,16,25.6,72.9,78.52
2957,15,20,5,96.01,28,12.2,91.9,87.54
2958,10,12,50,83.45,39,42.72,91.46,79.18
2959,28,47,12,96.27,37,1.39,92.78,76.03
2960,41,6,216,84.98,19,2.51,88.41,81.9
2961,95,40,131,84.43,45,13.41,81.59,85.36
2962,8,6,143,91.49,32,47.03,88.88,75.9
2963,51,20,85,95.41,22,16.4,90.71,81.7
2964,54,28,3,91.07,42,23.4,84.83,94.72
2965,90,6,117,94.12,32,44.69,70.85,95.6
2966,91,1,109,91.74,15,1.85,78.02,71.85
2967,14,43,109,82.24,4,32.36,88.5,91.71
2968,78,17,205,91.49,10,37.34,74.63,77.74
2969,98,44,196,84.98,44,4.14,84.59,92.47
2970,35,7,298,83.28,27,21.24,92.99,71.32
2971,13,49,233,99.84,2,27.71,90.89,72.3
2972,12,4,49,90.59,12,28.37,83.77,73.64
2973,70,44,107,85.71,37,46.9,82.81,86.39
2974,90,48,109,98.35,28,28.3,88.35,79.2
2975,14,7,177,85.35,29,20.36,93.37,82.57
2976,58,42,167,92.51,42,40.78,95.3,75.38
2977,17,16,59,98.97,9,2.85,88.98,80.97
2978,16,10,92,82.18,21,31.3,98.86,70.95
2979,7,37,189,92.89,31,13.33,87.38,96.46
2980,30,34,284,93.19,41,28.26,99.35,72.41
2981,60,18,273,80.71,38,27.22,94.36,88.99
2982,7,28,37,96.97,37,26.42,73.41,98.1
2983,42,44,290,96.98,20,8.5,75.67,97.64
2984,46,25,85,99.02,36,36.99,82.9,94.5
2985,8,50,269,81.98,41,39.95,96.06,75.08
2986,92,6,28,82.22,39,13.12,80.39,75.38
2987,56,2,299,86.33,0,44.87,76.08,86.93
2988,47,1,274,86.2,20,24.79,84.54,84.7
2989,31,28,260,91.21,31,30.64,80.53,90.25
2990,40,16,95,94.75,37,37.25,83.53,84.38
2991,63,44,190,82.96,27,13.41,81.37,71.67
2992,79,16,82,82.23,30,21.41,76.4,94.09
2993,10,36,122,94.64,0,17.76,82.41,71.49
2994,12,40,172,82.65,5,11.51,74.08,87.09
2995,61,18,154,81.41,9,27.89,99.01,73.52
2996,40,7,122,86.62,30,7.8,78.06,96.2
2997,87,29,191,83.89,18,6.01,85.01,70.71
2998,29,45,30,83.09,17,10.77,92.71,86.62
2999,54,6,245,99.12,42,15.27,90.48,71.99
3000,95,6,12,99.03,36,14.37,87.08,89.28
3001,10,27,177,86.78,6,8.41,90.6,82.6
3002,17,5,97,94.93,21,47.1,97.57,71.31
3003,47,29,31,91.31,12,44.4,92.0,99.84
3004,85,21,49,94.71,32,23.52,95.12,97.74
3005,67,20,187,93.06,1,37.86,94.08,86.36
3006,32,2,98,97.55,14,40.83,90.96,94.26
3007,92,27,262,99.94,15,31.12,93.61,91.09
3008,10,12,36,89.83,17,5.09,96.06,91.94
3009,33,48,191,96.71,8,12.8,77.94,97.57
3010,51,13,269,93.48,25,27.63,74.96,77.16
3011,96,25,298,84.28,25,44.18,73.38,76.0
3012,8,24,80,96.24,0,29.19,99.69,99.63
3013,20,9,143,84.62,11,30.47,74.82,86.2
3014,24,25,250,91.04,4,17.55,70.4,92.84
3015,37,18,213,88.23,9,44.19,93.48,84.5
3016,9,42,271,98.48,15,40.92,76.38,88.52
3017,20,5,89,89.93,13,9.22,75.8,78.56
3018,75,30,40,87.35,1,41.97,84.35,73.03
3019,11,33,16,90.86,24,29.39,74.96,91.13
3020,16,15,159,84.85,1,43.79,81.31,74.2
3021,25,10,54,87.51,26,35.68,91.3,81.75
3022,74,25,119,82.41,19,26.2,95.57,92.78
3023,66,16,58,81.23,2,31.94,75.41,91.04
3024,68,15,192,80.46,23,45.06,86.49,92.47
3025,23,28,245,82.92,38,43.46,96.62,99.02
3026,3,43,77,99.75,20,33.29,91.47,72.67
3027,90,28,192,89.5,28,27.82,81.97,93.51
3028,74,37,154,94.24,48,4.42,95.75,90.51
3029,73,12,148,90.82,46,28.85,75.03,77.33
3030,57,36,195,85.87,32,36.88,70.27,70.68
3031,51,6,80,85.6,31,20.28,91.83,88.82
3032,72,17,296,99.92,35,35.2,97.61,75.91
3033,41,18,250,94.1,0,14.74,70.97,94.04
3034,4,17,120,88.12,29,3.85,79.5,92.41
3035,67,23,149,95.2,43,26.31,74.0,99.55
3036,81,4,97,97.22,48,16.7,97.9,99.29
3037,53,35,227,87.09,29,9.02,95.48,88.16
3038,90,25,129,82.29,36,41.52,74.44,99.73
3039,30,12,171,84.04,22,37.76,81.37,99.93
3040,13,20,201,82.14,18,13.66,79.17,83.77
3041,27,29,64,94.21,9,17.34,78.68,87.89
3042,100,12,124,92.01,30,44.18,96.45,83.89
3043,66,2,251,89.57,6,39.22,94.2,74.54
3044,51,33,103,93.97,30,28.62,91.09,89.83
3045,63,11,227,89.6,43,42.93,99.36,76.92
3046,81,48,111,90.38,30,23.81,73.26,79.74
3047,90,33,160,88.09,10,37.83,77.85,80.19
3048,65,7,47,95.99,8,8.71,93.85,86.13
3049,79,39,238,85.37,44,8.05,95.58,74.25
3050,93,35,287,89.01,37,7.05,94.9,99.89
3051,86,25,205,83.22,0,18.91,72.32,78.38
3052,76,10,234,81.6,48,24.95,87.13,73.45
3053,18,38,91,83.12,17,2.24,71.56,90.0
3054,32,40,279,96.82,48,15.48,97.78,86.69
3055,39,48,255,95.32,41,31.73,70.44,85.61
3056,30,14,152,80.9,8,37.93,82.7,74.01
3057,92,12,84,85.86,16,39.39,91.05,71.47
3058,31,30,220,92.4,50,44.67,75.87,98.99
3059,41,18,218,83.0,30,39.89,97.83,79.72
3060,56,50,145,98.86,9,5.59,75.05,88.15
3061,75,4,252,89.17,43,7.15,93.1,86.61
3062,33,34,85,86.28,30,35.19,85.01,90.27
3063,63,1,195,96.97,48,45.71,71.96,99.69
3064,81,23,6,90.94,24,43.16,94.8,81.31
3065,86,42,212,88.88,2,26.72,70.57,78.85
3066,16,26,113,98.93,48,23.82,87.49,75.53
3067,75,25,300,84.43,48,16.25,80.78,92.1
3068,30,6,20,84.62,23,43.65,97.82,87.74
3069,88,20,158,89.89,1,15.98,85.92,71.55
3070,96,23,81,85.1,43,9.7,82.07,72.42
3071,40,17,274,87.23,11,44.71,89.23,74.46
3072,40,10,97,95.9,46,17.67,71.52,82.64
3073,38,14,162,83.11,23,33.07,74.87,85.56
3074,3,23,95,80.5,38,42.7,90.77,88.95
3075,62,4,112,81.14,8,17.15,94.93,93.25
3076,39,11,105,99.8,35,11.77,97.35,92.27
3077,11,13,32,94.8,22,16.62,90.46,84.84
3078,90,48,1,91.17,17,13.52,79.11,92.84
3079,100,16,205,82.95,22,28.12,93.41,98.41
3080,11,19,291,92.27,9,12.71,99.15,93.17
3081,28,42,277,99.33,50,36.73,88.99,78.61
3082,96,6,167,92.69,47,42.46,90.92,70.22
3083,25,10,166,94.03,12,40.47,95.65,71.72
3084,15,41,9,99.51,18,4.9,83.32,83.32
3085,34,11,80,81.12,18,42.74,90.35,83.89
3086,12,16,129,97.53,50,25.65,95.46,92.5
3087,96,44,74,87.17,44,40.81,82.51,88.88
3088,59,3,216,92.76,13,18.28,70.28,87.09
3089,7,37,297,96.28,13,8.81,80.86,79.52
3090,77,16,283,87.1,36,17.13,76.27,77.77
3091,68,15,272,94.27,11,27.75,92.1,70.24
3092,12,50,269,91.27,8,10.86,98.71,86.44
3093,53,19,131,88.8,19,43.53,83.47,77.53
3094,51,40,211,84.22,16,13.77,97.52,78.68
3095,14,41,10,86.25,44,23.57,99.27,97.46
3096,28,3,213,96.96,41,25.8,87.65,79.66
3097,29,11,136,88.44,39,41.04,80.27,84.98
3098,85,15,27,87.36,38,30.64,72.47,92.55
3099,21,26,241,81.7,7,24.97,75.59,87.44
3100,36,43,291,85.93,18,35.36,85.32,91.61
3101,70,44,39,91.67,38,38.28,82.39,83.35
3102,4,42,226,92.97,18,42.36,81.27,84.64
3103,30,17,73,95.19,18,23.01,98.62,75.85
3104,97,5,264,95.33,43,20.98,77.88,81.15
3105,31,35,260,88.61,45,34.35,97.43,86.9
3106,34,15,29,83.59,30,33.05,72.16,92.5
3107,44,22,142,96.7,9,28.58,74.71,97.38
3108,81,20,34,99.03,45,5.33,91.37,88.56
3109,43,30,140,90.51,26,24.29,73.74,96.62
3110,64,2,240,88.56,48,31.51,87.5,77.24
3111,10,17,205,90.11,36,42.41,75.06,97.98
3112,9,12,92,93.42,38,46.85,90.45,89.96
3113,34,36,168,86.28,5,26.63,84.92,91.58
3114,29,1,6,83.85,35,19.85,96.16,74.14
3115,8,37,137,87.06,34,40.41,72.21,85.11
3116,32,38,252,95.58,18,2.03,87.53,91.96
3117,79,32,65,88.86,11,15.51,77.19,93.08
3118,33,35,92,81.94,42,20.54,92.4,98.96
3119,22,5,237,83.26,41,39.41,88.5,99.71
3120,5,3,277,92.53,36,28.54,79.69,87.74
3121,33,29,21,87.2,33,29.9,79.63,94.31
3122,18,10,132,88.14,13,9.28,79.44,70.34
3123,22,19,7,91.15,9,11.2,77.2,80.52
3124,50,34,131,96.17,26,43.43,82.39,71.85
3125,4,11,275,80.66,45,17.06,94.98,86.81
3126,49,21,276,93.4,11,24.21,71.31,95.53
3127,70,42,207,93.43,1,40.35,76.93,88.05
3128,11,46,115,91.39,46,47.43,76.52,94.04
3129,7,42,10,81.64,9,2.8,86.78,82.74
3130,82,8,233,82.42,25,45.63,88.95,98.97
3131,88,23,121,93.12,13,4.96,81.01,96.96
3132,1,41,231,97.83,5,7.2,78.37,96.59
3133,66,41,167,82.2,25,26.28,96.95,77.89
3134,34,46,12,88.69,40,17.27,84.49,98.17
3135,53,40,103,81.55,9,3.53,99.55,80.57
3136,8,4,155,91.96,30,14.33,72.16,94.12
3137,79,33,97,87.85,14,4.89,95.34,92.57
3138,13,4,16,87.14,42,37.67,83.19,95.3
3139,75,33,272,93.56,5,25.04,86.07,79.89
3140,89,3,41,88.3,35,13.4,88.08,94.98
3141,12,50,242,88.56,17,4.71,99.96,79.27
3142,4,5,85,82.17,30,14.06,86.05,75.35
3143,26,6,78,94.69,43,10.84,97.27,92.98
3144,98,25,130,92.79,46,16.97,72.24,70.84
3145,60,39,238,87.72,45,24.59,91.9,90.89
3146,79,31,196,93.94,17,14.72,91.89,75.56
3147,57,44,128,98.08,28,5.74,84.85,83.59
3148,14,21,131,88.11,27,4.88,89.4,74.7
3149,31,28,9,99.73,29,32.85,89.66,77.63
3150,3,24,44,83.83,3,4.24,91.31,97.79
3151,60,23,278,87.1,31,25.73,76.85,93.33
3152,57,21,172,81.48,41,3.2,74.92,91.99
3153,84,42,169,84.9,17,5.69,93.9,94.8
3154,92,43,69,83.49,20,6.75,81.22,94.98
3155,75,5,300,84.84,27,5.05,97.31,90.07
3156,34,49,64,85.19,30,22.81,97.78,85.24
3157,27,16,68,89.09,26,40.69,90.55,84.04
3158,34,23,79,90.76,19,28.3,86.32,89.95
3159,45,48,214,83.46,40,3.39,92.89,86.75
3160,8,24,159,80.72,42,29.31,94.09,99.02
3161,17,42,174,84.15,36,19.52,83.75,73.87
3162,15,48,266,95.73,15,34.65,76.27,81.63
3163,28,33,155,87.39,48,7.26,85.8,71.28
3164,59,16,144,91.17,24,31.55,81.04,99.13
3165,25,24,139,99.94,22,10.35,84.14,94.59
3166,88,21,56,91.93,46,35.68,86.32,97.78
3167,81,12,118,93.21,18,26.7,97.73,85.48
3168,52,24,7,89.57,14,33.61,93.89,74.63
3169,68,14,154,93.65,30,26.98,81.02,75.58
3170,63,50,271,99.04,8,43.24,74.83,84.18
3171,38,13,109,95.18,50,4.51,75.52,83.19
3172,54,31,82,94.1,47,45.17,80.76,92.38
3173,80,9,250,99.47,2,38.12,87.57,94.08
3174,40,50,207,86.39,22,26.67,92.47,73.15
3175,77,7,93,92.86,25,2.44,76.93,75.46
3176,72,46,10,80.32,49,28.37,81.77,93.24
3177,34,5,266,97.71,17,18.73,76.21,81.17
3178,39,36,154,97.06,1,43.59,71.23,79.7
3179,36,45,98,91.93,40,31.27,78.81,78.66
3180,38,45,48,97.58,13,29.62,80.28,74.63
3181,12,8,79,81.81,38,19.33,78.28,88.78
3182,89,45,100,87.38,24,15.45,82.81,84.7
3183,48,19,264,89.14,19,20.51,92.61,98.98
3184,2,7,50,95.41,13,36.23,72.28,92.38
3185,2,28,127,92.95,48,31.9,93.37,77.47
3186,25,23,228,87.87,4,31.5,70.46,74.65
3187,23,30,274,98.6,6,5.64,95.19,96.97
3188,56,13,99,96.23,45,2.67,88.26,91.99
3189,3,17,47,93.28,43,27.38,81.09,70.27
3190,90,40,173,91.99,14,1.1,97.57,81.03
3191,53,30,76,87.42,38,7.66,92.98,72.18
3192,84,24,160,98.73,3,41.16,75.75,85.63
3193,37,21,136,90.29,50,40.54,98.95,78.41
3194,53,3,17,83.89,18,29.38,95.29,94.73
3195,13,34,124,84.62,9,0.63,94.25,76.87
3196,75,18,300,83.88,35,30.08,78.44,71.33
3197,78,39,158,92.72,1,22.54,85.51,89.59
3198,36,43,25,95.69,11,39.24,82.94,78.96
3199,1,12,120,89.43,31,9.54,71.25,92.46
3200,94,6,75,89.52,22,21.0,91.32,81.53
3201,33,15,175,87.94,49,32.67,73.19,92.02
3202,84,33,35,98.31,45,25.36,82.54,77.12
3203,38,48,223,95.07,37,37.15,83.84,92.27
3204,32,26,17,80.96,10,2.05,91.06,74.88
3205,77,14,237,98.61,23,7.11,80.41,83.67
3206,45,7,96,93.29,9,35.6,72.82,70.39
3207,43,14,25,92.38,5,21.93,71.42,88.05
3208,49,32,191,84.61,24,19.87,84.07,87.29
3209,52,43,93,94.04,34,1.25,83.59,79.9
3210,12,33,99,90.5,21,8.38,74.16,90.51
3211,65,28,238,94.92,0,36.31,86.52,71.51
3212,63,13,129,84.98,31,41.63,91.37,97.51
3213,49,25,64,91.78,0,30.19,96.74,87.45
3214,47,27,245,88.16,40,4.91,89.28,73.35
3215,4,22,93,95.07,8,12.53,80.57,74.63
3216,41,30,274,85.17,32,26.22,94.88,79.35
3217,87,18,114,83.21,14,30.27,83.18,87.36
3218,59,17,127,85.28,4,31.61,94.11,95.44
3219,19,43,62,94.25,11,15.0,85.04,88.6
3220,37,33,82,88.28,15,44.38,99.54,81.47
3221,34,24,296,94.2,5,5.65,83.75,73.75
3222,88,33,146,86.9,28,12.0,76.23,87.84
3223,2,28,241,95.49,42,26.88,88.07,99.23
3224,46,16,170,90.77,15,1.4,98.81,75.0
3225,73,40,300,98.76,35,20.83,94.58,93.35
