Production_id,Date_id,Journaliste_id,Media_id,Thematique_id,NB_Depeches_publiées,NB_articles_multilingues,Taux_respect_délais,Nb_photos_vidéos_produites,Taux_publication_conjointe,Nb_erreurs_corrigées,Nb_relecture
3252,79,7,8,4,6,0,83.52,7,0.47,2,1
3253,16,6,6,12,5,0,61.14,4,0.27,0,3
3254,4,11,7,6,8,1,66.94,0,0.52,2,4
3255,22,17,6,10,2,2,81.79,2,0.76,3,5
3256,38,1,6,8,9,3,95.68,7,0.42,0,4
3257,30,11,2,7,10,0,90.93,4,0.19,0,0
3258,51,11,5,13,9,4,96.02,2,0.76,3,5
3259,96,13,4,8,9,1,75.59,6,0.4,3,4
3260,90,4,7,3,5,0,77.43,3,0.36,0,4
3261,46,9,3,4,2,3,85.74,6,0.47,2,0
3262,40,1,2,13,9,2,61.8,8,0.34,0,2
3263,36,2,4,4,6,0,96.76,0,0.64,1,1
3264,65,10,8,4,2,1,93.51,1,0.75,1,5
3265,13,5,11,15,7,4,65.18,8,0.09,2,3
3266,48,4,7,2,3,2,63.6,2,0.39,1,3
3267,44,5,2,13,4,0,71.28,3,0.6,2,3
3268,17,16,8,3,10,3,63.38,4,0.54,2,5
3269,69,5,9,7,3,5,90.01,4,0.14,2,3
3270,52,16,10,13,3,2,94.46,2,0.35,2,5
3271,51,14,8,3,2,0,88.55,7,0.37,3,5
3272,7,10,5,4,6,5,97.54,6,0.9,1,5
3273,56,18,9,15,2,2,90.76,0,0.57,2,0
3274,70,17,4,16,8,0,82.21,3,0.79,2,2
3275,61,9,9,11,8,3,71.23,8,0.38,1,0
3276,55,14,5,11,9,4,61.65,1,0.21,1,1
3277,73,5,5,5,4,1,99.69,4,0.27,2,0
3278,51,14,9,15,8,3,83.29,1,0.07,3,2
3279,68,19,10,13,4,3,78.4,3,0.68,1,3
3280,28,6,11,13,7,0,82.92,0,0.16,2,0
3281,8,20,10,9,10,2,62.67,0,0.06,3,2
3282,5,10,2,8,9,5,88.99,0,0.52,1,2
3283,99,14,8,2,7,4,84.24,1,0.26,1,4
3284,71,6,2,6,2,5,86.28,3,0.53,2,1
3285,98,6,3,9,2,1,86.46,8,0.86,1,3
3286,21,20,6,3,4,4,93.23,1,0.33,0,1
3287,57,14,9,16,3,1,76.56,5,0.36,1,4
3288,42,17,2,9,9,2,95.58,0,0.27,0,5
3289,7,6,7,7,4,1,69.35,5,0.69,3,5
3290,86,4,11,3,10,2,75.15,6,0.57,0,1
3291,97,7,10,6,4,4,99.23,8,0.89,1,0
3292,6,8,5,15,2,3,66.13,1,0.26,1,1
3293,66,16,10,2,6,1,80.94,3,0.93,3,4
3294,1,11,3,3,10,1,78.28,8,0.97,2,3
3295,87,7,7,6,8,1,62.64,6,0.1,1,3
3296,70,10,8,7,2,4,95.6,4,0.33,1,1
3297,47,20,11,9,5,3,75.7,5,0.06,0,3
3298,55,16,6,8,2,3,87.72,7,0.44,3,2
3299,96,11,5,10,9,5,77.59,7,0.99,2,1
3300,31,8,6,15,6,3,74.08,6,0.13,0,4
3301,81,6,8,14,8,0,72.71,5,0.18,1,3
3302,3,2,5,9,7,4,84.15,6,0.91,0,0
3303,45,11,11,15,2,2,76.33,8,0.53,0,3
3304,95,12,9,6,5,2,71.75,3,0.1,1,2
3305,57,18,3,5,3,0,70.5,5,0.1,3,0
3306,27,4,8,16,8,4,88.84,4,0.84,2,3
3307,38,15,10,2,3,0,97.95,0,0.02,1,3
3308,65,7,8,16,9,1,71.69,5,0.51,2,1
3309,86,20,8,5,3,2,82.66,0,0.96,0,5
3310,52,1,6,2,6,1,81.92,6,0.76,1,1
3311,34,16,6,6,3,4,80.04,2,0.18,0,5
3312,55,15,5,5,6,1,96.62,0,0.92,0,0
3313,72,2,8,12,1,3,65.6,4,0.11,0,0
3314,69,4,2,15,8,2,96.65,3,0.55,3,3
3315,89,7,5,14,7,4,65.01,0,0.27,3,1
3316,32,18,6,15,10,2,91.31,4,0.64,2,2
3317,41,6,2,9,5,2,90.81,6,0.23,0,4
3318,52,2,4,7,6,1,91.12,4,0.38,3,5
3319,60,12,6,2,1,3,97.77,1,1.0,2,5
3320,95,8,6,6,5,1,61.77,6,0.95,2,5
3321,93,8,6,4,2,5,97.57,3,0.88,1,2
3322,37,11,4,10,10,2,83.61,8,0.41,3,5
3323,91,4,8,15,1,0,76.25,1,0.04,1,5
3324,3,11,2,14,10,2,64.02,4,0.67,2,2
3325,49,1,9,12,3,2,60.47,6,0.35,2,2
3326,92,12,11,7,5,4,99.48,7,0.27,0,5
3327,63,18,7,10,5,0,81.54,4,0.67,0,3
3328,60,7,6,10,2,2,68.87,0,0.84,3,0
3329,57,19,7,13,7,1,95.06,3,0.47,0,4
3330,44,10,6,5,7,4,81.61,2,0.95,0,1
3331,13,19,9,8,3,2,98.78,2,0.19,0,3
3332,50,12,4,16,5,1,61.61,4,0.57,1,0
3333,47,7,10,8,4,1,91.46,1,0.7,2,0
3334,97,9,2,4,5,4,78.71,4,0.23,1,5
3335,99,16,7,11,3,5,90.63,8,1.0,3,5
3336,30,9,6,12,3,3,94.48,0,0.07,2,0
3337,18,13,8,6,5,4,76.27,1,0.7,2,5
3338,12,10,5,14,6,4,86.16,6,0.27,2,3
3339,65,20,4,2,3,1,63.57,6,0.92,2,1
3340,88,9,8,13,10,2,68.3,5,0.77,2,4
3341,76,2,9,5,2,1,93.42,4,0.46,0,0
3342,29,3,11,12,6,1,66.48,6,0.06,2,1
3343,29,3,10,4,1,0,66.31,0,0.05,0,2
3344,16,4,7,10,4,4,97.37,0,0.34,0,0
3345,47,19,10,9,4,4,60.36,7,0.24,3,1
3346,69,12,3,10,3,5,74.81,5,0.68,0,5
3347,21,10,2,5,1,4,96.23,3,0.62,0,5
3348,71,1,5,2,10,0,78.57,0,0.13,2,3
3349,29,4,2,15,2,0,85.65,8,0.08,2,0
3350,33,11,6,4,8,1,67.32,6,0.35,3,3
3351,6,1,8,9,10,2,81.65,2,0.59,0,2
3352,38,14,3,13,6,5,85.71,3,0.96,2,1
3353,2,13,7,16,6,1,94.67,3,0.69,2,4
3354,61,1,7,4,5,5,75.77,3,0.49,2,0
3355,62,1,3,14,9,5,66.64,2,0.89,3,2
3356,94,17,8,4,1,0,61.44,6,0.87,1,4
3357,62,2,6,14,3,1,71.27,3,0.96,3,4
3358,64,8,11,14,1,5,78.55,7,0.04,2,1
3359,81,5,3,7,7,2,90.09,7,0.87,0,3
3360,69,13,11,15,7,1,61.89,0,0.67,3,3
3361,67,11,5,15,7,4,62.12,8,0.03,0,1
3362,39,2,5,11,7,0,94.32,3,0.43,1,0
3363,79,12,9,11,7,1,84.47,2,0.93,0,4
3364,11,19,3,12,5,1,84.47,8,0.49,1,5
3365,49,10,11,5,2,0,63.75,6,0.76,3,3
3366,75,9,2,14,7,2,79.23,3,0.9,0,4
3367,6,9,5,6,10,0,88.19,2,0.71,3,2
3368,20,11,4,14,7,4,82.28,4,0.13,2,4
3369,64,18,9,5,1,1,95.32,8,0.72,1,3
3370,70,20,5,15,10,2,89.66,6,0.25,1,5
3371,89,5,2,12,4,2,79.27,7,0.8,3,0
3372,64,16,2,12,4,4,89.71,7,0.53,0,5
3373,50,13,11,10,8,2,71.25,3,0.94,2,3
3374,24,9,5,8,4,3,96.09,5,0.45,3,3
3375,15,13,7,15,1,5,86.76,6,0.9,1,2
3376,85,14,2,2,8,0,92.73,1,0.98,1,4
3377,83,6,3,14,9,3,86.23,4,0.1,3,4
3378,50,20,5,8,1,3,79.35,7,0.33,3,4
3379,39,12,7,3,4,2,80.41,0,0.55,3,2
3380,36,3,6,7,9,0,96.35,7,0.03,2,3
3381,61,8,9,14,9,1,78.1,4,0.73,2,5
3382,49,5,10,9,8,0,63.67,5,0.53,0,2
3383,56,6,11,4,1,3,73.14,1,0.82,2,0
3384,39,13,10,10,8,1,76.74,7,0.24,2,3
3385,18,5,3,4,9,4,97.82,3,0.6,0,0
3386,36,8,2,14,9,3,61.68,0,0.53,1,5
3387,79,10,2,12,2,3,96.68,2,0.57,0,1
3388,47,6,11,15,2,5,68.96,7,0.83,1,1
3389,83,11,2,6,2,5,91.34,6,0.48,2,4
3390,36,9,8,5,4,3,85.19,8,0.06,0,4
3391,14,10,11,2,3,4,85.46,1,0.37,1,4
3392,9,1,11,2,2,0,61.14,5,0.81,3,1
3393,65,12,2,14,10,1,67.44,1,0.31,0,2
3394,30,9,10,11,7,3,63.63,7,0.56,1,3
3395,9,3,4,4,4,0,73.89,2,0.12,1,2
3396,75,3,4,9,3,2,73.61,3,0.88,1,3
3397,92,15,2,5,6,3,66.09,3,0.89,2,2
3398,82,2,2,4,3,3,68.07,5,0.51,3,5
3399,92,5,11,3,8,4,67.98,5,0.27,0,3
3400,24,18,4,16,1,4,86.03,8,0.76,0,1
3401,58,8,2,4,4,5,74.54,6,0.28,0,1
3402,58,19,4,10,5,3,64.43,7,0.41,3,1
3403,12,6,3,8,5,3,94.88,3,0.85,1,3
3404,2,16,2,5,10,5,79.13,1,0.42,2,3
3405,96,18,4,9,8,2,71.7,0,0.53,1,3
3406,26,8,4,6,1,3,99.5,4,0.85,3,3
3407,27,20,8,8,8,2,83.43,8,0.42,1,5
3408,66,6,4,7,4,1,69.18,8,0.13,1,1
3409,100,20,2,11,5,1,96.75,5,0.49,0,0
3410,8,2,10,3,10,5,66.71,3,0.03,0,0
3411,73,19,10,2,9,4,76.94,5,0.57,2,5
3412,42,11,11,4,7,2,89.43,2,0.34,3,2
3413,12,3,5,4,3,4,79.53,0,0.05,1,3
3414,24,19,5,3,6,3,70.73,6,0.86,3,2
3415,27,13,7,10,9,4,82.96,8,0.98,1,1
3416,62,6,2,2,10,3,90.65,0,0.51,0,2
3417,95,13,11,9,1,4,88.93,7,0.19,1,1
3418,14,15,8,9,10,3,83.2,3,0.6,0,3
3419,14,3,9,16,3,1,85.78,5,0.55,2,0
3420,5,5,3,9,4,3,73.49,6,0.95,2,4
3421,62,12,5,8,6,1,71.9,2,0.89,2,4
3422,12,14,3,5,3,4,71.59,0,0.52,3,4
3423,72,3,8,5,9,0,99.19,4,0.64,1,5
3424,75,6,10,16,5,1,61.44,6,0.41,3,0
3425,54,13,2,4,6,2,61.8,1,0.78,2,3
3426,64,14,9,13,10,1,85.94,1,0.12,0,0
3427,59,13,9,13,2,5,63.36,1,0.47,3,1
3428,3,9,10,15,7,1,61.24,1,0.36,2,4
3429,17,15,3,12,4,5,77.25,7,0.75,3,0
3430,18,5,8,7,2,3,78.99,7,0.3,3,5
3431,57,14,9,10,10,5,64.48,3,0.39,1,4
3432,79,19,4,16,3,4,81.4,0,0.29,0,1
3433,92,20,8,2,7,1,91.16,2,0.64,2,4
3434,78,3,10,13,10,0,76.11,1,0.72,3,0
3435,71,9,3,10,1,3,63.62,6,0.28,3,3
3436,20,19,5,15,2,1,74.43,5,0.88,3,0
3437,59,12,2,5,5,2,87.12,8,0.24,2,3
3438,11,9,2,6,3,3,99.4,7,0.99,2,3
3439,88,5,9,12,4,1,88.17,5,0.54,2,2
3440,75,13,11,14,6,0,80.36,5,0.91,2,0
3441,47,7,3,9,1,2,61.58,0,0.49,1,0
3442,19,16,9,9,2,0,92.13,0,0.24,2,1
3443,33,6,2,9,9,4,79.21,2,0.1,1,0
3444,91,8,5,6,9,0,81.45,3,0.73,2,5
3445,2,3,9,14,8,0,64.2,5,0.65,2,5
3446,28,14,10,6,7,3,95.73,2,0.66,3,1
3447,53,14,8,3,3,3,77.51,8,0.44,0,4
3448,14,3,7,13,1,4,67.22,2,0.49,2,5
3449,27,6,4,14,5,5,83.96,7,0.18,0,1
3450,100,20,10,10,3,2,95.86,3,0.98,3,1
3451,26,3,7,4,5,3,69.79,8,0.48,0,5
3452,19,4,5,3,5,5,79.32,8,0.15,1,3
3453,18,1,5,13,5,1,65.09,4,0.27,2,4
3454,40,8,4,8,9,2,96.39,5,0.03,0,4
3455,94,15,2,8,10,2,74.48,2,0.59,3,4
3456,6,15,7,3,7,2,72.41,7,0.51,2,5
3457,62,12,11,15,6,5,68.95,7,0.06,1,2
3458,26,19,7,7,4,2,89.99,3,0.03,1,3
3459,23,1,3,6,6,3,95.53,2,0.32,0,5
3460,86,1,3,9,8,4,93.88,5,0.65,0,3
3461,85,10,8,2,6,5,72.38,3,0.59,2,0
3462,40,1,9,4,10,0,97.35,7,0.02,0,0
3463,11,18,5,8,2,4,98.06,3,0.23,3,5
3464,93,13,2,2,5,5,86.19,8,0.2,3,1
3465,100,16,4,15,4,3,75.86,8,0.18,1,1
3466,57,2,9,6,5,5,89.95,6,0.06,3,5
3467,90,16,9,6,1,5,81.78,4,0.75,2,0
3468,60,5,8,6,3,0,78.5,5,0.47,1,3
3469,92,2,3,10,5,5,76.49,5,0.37,2,1
3470,72,19,8,6,1,4,63.47,7,0.33,0,0
3471,84,2,11,6,8,0,60.09,0,0.7,2,0
3472,29,20,3,14,8,0,65.34,6,0.97,3,2
3473,6,11,6,9,7,1,84.47,7,0.57,3,5
3474,25,17,10,5,8,5,89.02,1,0.04,0,5
3475,15,10,4,4,4,2,61.06,8,0.28,1,4
3476,80,12,6,15,7,5,71.73,4,0.54,2,4
3477,96,15,4,8,3,1,77.11,3,0.36,0,4
3478,12,8,6,12,4,2,66.96,5,0.17,2,3
3479,87,7,10,2,7,1,93.11,5,0.3,1,0
3480,35,3,3,14,3,1,76.56,8,0.7,2,2
3481,92,14,5,16,10,0,90.9,2,0.11,1,2
3482,97,15,10,11,3,3,96.92,4,0.98,0,4
3483,6,13,9,9,10,0,61.93,6,0.17,2,5
3484,11,14,5,10,10,5,62.03,8,0.09,3,2
3485,70,8,9,10,7,5,92.5,0,0.03,0,2
3486,29,19,5,6,8,3,74.76,2,0.72,0,2
3487,74,19,5,7,2,2,85.8,7,0.94,2,2
3488,93,13,4,3,10,4,90.33,4,0.64,3,1
3489,73,11,11,5,1,0,91.92,0,0.97,2,2
3490,46,13,4,14,6,2,71.5,4,0.12,2,1
3491,3,17,8,6,4,3,67.87,3,0.83,0,4
3492,57,7,4,7,3,1,93.58,4,0.4,3,4
3493,31,5,10,6,3,0,83.93,8,0.91,1,2
3494,82,11,6,12,2,4,87.04,1,0.63,3,2
3495,95,6,4,14,9,1,65.74,1,0.35,3,5
3496,70,1,9,7,4,5,63.47,8,0.5,1,4
3497,56,1,3,7,1,2,72.11,0,0.69,1,4
3498,20,12,6,4,2,0,79.42,2,0.05,1,1
3499,76,2,10,5,6,4,68.17,8,0.81,3,2
3500,84,15,2,10,3,2,69.69,8,0.24,2,4
3501,36,9,7,16,3,4,82.66,7,0.72,1,1
3502,8,15,11,6,2,0,68.09,0,0.16,3,3
3503,3,7,8,11,8,2,86.53,1,0.54,1,4
3504,72,15,9,13,9,5,98.27,6,0.39,1,1
3505,79,12,5,3,10,4,60.54,0,0.76,1,1
3506,23,15,5,10,1,3,77.03,5,0.99,1,3
3507,72,3,9,12,10,4,76.44,3,0.68,3,5
3508,75,8,8,8,2,4,80.32,0,0.93,3,0
3509,4,18,3,15,10,3,83.22,6,0.92,2,4
3510,95,4,2,10,9,0,94.98,8,0.25,2,5
3511,5,3,3,3,8,4,79.64,5,0.04,3,1
3512,100,12,6,7,7,0,69.82,5,0.2,3,5
3513,70,1,5,9,8,2,95.63,8,0.28,3,5
3514,3,7,10,2,5,2,79.85,0,0.59,1,5
3515,15,10,4,16,1,0,72.94,1,0.13,2,3
3516,96,18,10,9,6,4,70.06,4,0.72,1,2
3517,34,8,3,7,2,5,88.08,7,0.92,0,2
3518,36,9,8,8,4,2,96.74,1,0.34,0,5
3519,5,2,3,3,7,1,60.78,3,0.24,0,1
3520,86,15,10,3,3,1,91.33,3,0.41,1,5
3521,22,18,5,10,2,3,79.48,6,0.93,3,1
3522,45,20,5,3,9,3,89.0,5,0.57,0,3
3523,67,14,9,10,4,5,85.18,7,0.23,0,1
3524,6,5,11,10,3,2,78.84,4,0.24,3,4
3525,5,15,9,11,10,3,95.76,3,0.07,0,1
3526,17,5,7,5,10,1,70.82,8,0.63,0,5
3527,20,14,5,7,6,3,90.37,7,0.77,3,2
3528,28,8,5,12,9,3,75.59,0,0.45,0,5
3529,55,6,5,2,8,4,70.11,4,0.71,1,5
3530,84,15,3,6,10,2,95.09,3,0.21,3,0
3531,12,6,2,7,3,1,91.77,0,0.16,3,3
3532,16,18,11,15,8,3,63.18,1,0.77,1,0
3533,47,2,8,16,9,4,88.46,6,0.6,1,2
3534,46,18,7,16,10,2,63.92,7,0.49,1,2
3535,94,11,9,2,8,1,65.72,6,0.08,1,2
3536,7,19,2,4,5,4,86.96,4,0.77,0,0
3537,55,14,11,8,10,5,95.76,7,0.17,1,0
3538,19,13,10,5,3,2,69.08,1,0.06,2,2
3539,8,9,8,10,5,2,84.49,4,0.69,3,5
3540,63,3,9,8,6,4,74.01,2,0.41,2,1
3541,34,7,6,12,6,2,67.46,6,0.33,0,4
3542,46,18,11,16,4,4,83.52,7,0.38,2,1
3543,1,5,9,5,3,0,61.74,7,0.12,3,0
3544,85,2,2,10,9,1,94.11,0,0.45,0,3
3545,97,16,7,8,6,4,78.94,2,0.03,2,5
3546,57,8,2,4,2,0,73.15,5,0.94,1,2
3547,78,4,10,6,4,5,76.0,0,0.79,1,3
3548,40,16,6,4,8,2,71.96,5,0.78,1,4
3549,59,12,5,9,5,4,68.57,1,0.09,2,4
3550,12,13,6,10,1,1,67.45,7,0.15,1,2
3551,44,5,6,16,2,4,82.63,0,0.05,3,3
3552,50,7,6,10,3,0,73.62,0,0.35,3,4
3553,7,11,10,8,8,5,95.21,1,0.6,3,4
3554,73,16,6,11,8,0,76.98,4,0.53,0,0
3555,64,12,8,10,7,1,97.48,7,0.05,1,5
3556,49,13,10,13,8,0,86.61,0,0.83,3,1
3557,35,12,8,4,10,4,91.54,8,0.02,0,0
3558,59,2,8,10,5,1,69.62,4,0.57,1,1
3559,43,6,10,11,10,3,92.22,6,0.95,3,3
3560,80,9,9,9,7,1,87.61,4,0.07,0,1
3561,26,1,2,8,9,0,72.06,5,0.43,0,0
3562,77,4,3,7,2,1,96.89,0,0.35,3,5
3563,83,2,5,13,1,1,74.5,1,1.0,0,1
3564,26,10,4,10,5,1,65.55,4,0.11,3,1
3565,46,12,8,3,9,4,98.91,4,0.31,1,2
3566,94,6,9,11,7,4,85.71,6,0.62,3,1
3567,92,13,11,9,4,5,72.13,5,0.77,2,1
3568,19,11,8,2,2,0,64.11,8,0.77,1,5
3569,29,16,8,13,6,1,83.29,6,0.02,2,4
3570,57,16,6,6,1,0,79.05,3,0.31,1,4
3571,64,1,6,15,5,5,66.17,2,0.58,0,1
3572,38,11,8,14,5,5,85.33,3,0.88,3,5
3573,51,20,9,15,8,3,94.9,8,0.46,2,3
3574,22,8,10,6,1,3,91.55,0,0.21,1,4
3575,91,6,4,10,9,2,85.44,3,0.31,2,5
3576,74,13,11,10,7,3,80.75,4,0.77,1,4
3577,23,14,6,14,7,0,72.07,2,0.9,0,2
3578,88,7,11,5,10,3,68.98,1,0.18,2,0
3579,50,9,6,11,10,5,77.65,5,0.62,3,5
3580,81,1,9,12,10,4,96.54,7,0.79,2,4
3581,77,18,5,5,3,5,72.28,2,0.97,1,0
3582,96,10,2,7,6,3,62.03,5,0.8,0,0
3583,25,1,2,16,5,0,80.4,7,0.19,2,0
3584,20,16,10,12,9,4,66.63,7,0.08,2,3
3585,18,1,4,14,2,2,66.81,6,0.54,3,3
3586,90,8,4,14,5,1,62.33,1,0.51,0,4
3587,92,12,11,11,5,0,82.93,3,0.79,2,2
3588,91,17,8,7,10,1,65.97,6,0.06,3,3
3589,45,12,8,11,10,2,64.91,1,0.22,2,0
3590,67,12,2,13,5,2,81.77,5,0.97,0,3
3591,62,1,7,4,2,5,92.89,5,0.21,1,2
3592,46,3,5,6,9,3,64.85,6,0.53,2,1
3593,73,8,5,6,7,2,85.24,3,0.03,2,4
3594,59,11,5,3,8,5,67.22,6,0.05,2,5
3595,93,17,7,7,6,1,68.16,2,0.84,2,5
3596,66,18,4,7,2,1,72.67,4,0.25,3,2
3597,37,5,9,11,4,2,86.12,5,0.58,1,0
3598,81,7,11,4,4,2,81.55,3,0.31,3,5
3599,66,8,4,9,1,2,91.45,5,0.54,3,4
3600,16,7,5,11,8,0,98.59,7,0.12,0,1
3601,84,7,11,6,8,4,87.85,7,0.99,2,3
3602,34,20,3,3,1,3,92.71,8,0.35,2,2
3603,77,14,10,11,1,1,91.72,8,0.45,3,5
3604,29,13,5,2,2,3,93.04,8,0.45,3,2
3605,23,3,7,8,5,3,79.05,0,0.53,3,0
3606,88,17,8,16,10,1,78.47,6,0.51,3,0
3607,71,10,4,12,6,2,66.34,0,0.9,2,0
3608,41,18,10,4,3,1,99.53,7,0.83,2,4
3609,14,8,9,3,5,5,99.48,0,0.41,3,2
3610,43,18,2,15,3,4,98.1,7,0.42,3,4
3611,70,3,10,10,8,1,86.44,3,0.06,2,5
3612,46,8,3,4,3,0,92.8,2,0.59,0,1
3613,98,1,4,14,3,3,70.82,4,0.23,2,2
3614,7,19,9,2,2,1,60.05,1,0.67,3,3
3615,31,19,2,12,7,3,86.53,7,0.52,3,5
3616,84,14,5,16,1,4,82.39,4,0.71,1,5
3617,33,14,7,3,6,5,69.6,3,0.02,1,2
3618,44,17,4,2,3,0,73.42,3,0.4,2,0
3619,5,12,10,14,7,4,90.22,0,0.01,2,1
3620,41,7,4,10,4,1,60.28,3,0.83,0,5
3621,28,8,11,2,4,4,89.2,6,0.07,0,0
3622,10,15,3,12,1,1,90.56,1,0.2,2,3
3623,45,4,11,3,3,2,73.3,3,0.51,0,1
3624,3,1,9,8,4,5,66.57,8,0.89,2,1
3625,22,1,8,13,6,0,81.78,5,0.63,1,5
3626,6,1,2,15,3,3,63.84,3,0.57,2,5
3627,50,9,3,5,1,2,67.95,0,0.83,0,1
3628,65,3,3,7,5,5,64.11,1,0.59,2,5
3629,97,11,9,9,5,0,72.54,3,0.45,1,5
3630,43,10,3,5,7,5,85.69,0,0.4,0,2
3631,52,12,11,14,8,1,85.93,8,0.22,3,1
3632,43,17,2,11,4,4,95.97,5,0.85,3,0
3633,20,14,10,11,1,5,68.88,5,0.01,1,4
3634,53,3,4,16,2,4,82.07,6,0.2,0,2
3635,69,6,4,3,10,3,64.12,0,0.37,2,4
3636,94,1,9,16,8,3,79.5,1,0.29,2,3
3637,2,9,4,6,1,1,98.21,5,0.78,1,0
3638,73,3,5,9,4,1,60.5,8,0.88,3,4
3639,98,13,2,4,5,3,72.88,8,0.73,3,0
3640,85,13,8,13,3,3,65.0,0,0.45,3,4
3641,19,8,7,11,8,2,75.86,7,0.29,2,1
3642,39,14,6,9,2,5,87.12,5,0.24,2,0
3643,99,10,9,16,5,3,77.25,2,0.98,2,1
3644,68,2,2,16,6,4,70.75,5,0.92,1,0
3645,68,11,4,11,2,0,63.71,4,0.59,1,3
3646,90,18,5,4,5,0,91.6,6,0.42,2,0
3647,22,4,3,3,5,0,76.61,7,0.91,2,1
3648,83,19,7,2,5,4,74.93,1,0.25,0,0
3649,83,8,7,4,7,2,73.32,5,0.03,1,0
3650,7,12,6,14,10,2,93.8,1,0.48,3,4
3651,47,8,6,16,2,3,94.72,5,0.86,2,1
3652,30,13,3,11,2,3,86.17,6,0.26,2,2
3653,93,3,7,10,6,5,61.77,2,0.72,0,4
3654,17,9,9,15,10,5,74.56,8,0.91,0,5
3655,33,18,4,9,5,4,93.18,4,0.24,3,4
3656,71,1,8,2,10,3,96.59,2,0.01,1,2
3657,73,6,2,15,2,4,67.45,5,0.56,1,0
3658,49,11,11,14,3,3,94.63,8,0.69,3,2
3659,26,3,11,8,2,2,61.56,0,0.19,2,1
3660,6,8,10,13,6,5,80.28,8,0.41,0,2
3661,75,10,8,7,4,0,96.58,0,0.42,1,1
3662,100,18,3,8,6,2,99.2,0,0.05,2,1
3663,98,15,2,4,5,1,81.29,4,0.48,0,0
3664,31,15,11,7,1,1,95.74,6,0.17,2,2
3665,58,11,3,14,5,2,80.32,4,0.63,3,4
3666,47,14,8,14,8,5,98.36,0,0.91,2,3
3667,42,5,2,13,9,5,72.41,0,0.13,3,4
3668,88,11,2,10,4,5,62.43,2,0.81,0,4
3669,20,4,7,3,3,4,78.7,3,0.4,1,0
3670,8,18,8,6,2,1,61.68,0,0.05,3,4
3671,38,4,9,7,2,4,73.64,2,1.0,1,2
3672,15,19,4,5,4,1,99.05,5,0.32,3,0
3673,21,7,3,8,1,5,93.0,2,0.1,3,4
3674,54,3,9,16,1,0,97.91,2,0.5,3,4
3675,89,20,3,6,2,0,86.95,1,0.5,2,3
3676,46,17,9,7,4,3,62.49,1,0.55,2,4
3677,14,9,6,15,2,5,99.23,7,0.29,3,4
3678,84,15,8,3,10,4,83.2,2,0.61,1,0
3679,22,9,9,13,4,0,65.9,0,0.44,2,2
3680,84,10,11,12,9,3,86.68,5,0.78,0,3
3681,49,5,10,7,8,4,99.4,3,0.28,1,4
3682,45,16,2,13,8,3,71.85,2,0.42,2,4
3683,12,9,8,11,5,5,71.79,4,0.13,1,4
3684,11,11,6,16,9,5,72.88,2,0.07,0,1
3685,30,12,2,12,9,1,76.13,2,0.67,3,1
3686,58,1,6,6,1,5,66.25,8,0.41,0,3
3687,13,1,11,13,8,2,61.65,1,0.03,2,4
3688,99,19,4,12,1,0,97.42,6,0.34,2,5
3689,46,14,6,2,2,5,72.73,6,0.87,1,0
3690,70,7,5,16,10,3,74.2,2,0.34,0,4
3691,8,6,9,13,9,4,93.06,0,0.83,2,3
3692,86,10,7,3,9,3,75.49,7,0.34,0,3
3693,37,1,7,5,3,0,78.56,5,0.1,0,3
3694,91,15,4,16,9,4,80.21,3,0.79,0,3
3695,81,5,7,12,8,5,87.83,0,0.75,1,1
3696,34,8,11,13,1,3,64.03,3,0.19,3,2
3697,38,6,10,8,8,0,71.63,2,0.38,3,4
3698,78,20,2,7,9,1,86.63,0,0.21,0,2
3699,25,15,6,12,3,1,75.37,6,0.46,1,5
3700,71,13,8,4,4,5,78.64,8,0.19,2,5
3701,97,16,10,15,9,4,71.77,5,0.1,1,1
3702,27,20,5,4,6,0,67.29,3,0.79,0,3
3703,76,13,4,9,8,3,92.94,4,0.27,3,5
3704,71,19,4,8,7,1,99.14,1,0.53,3,5
3705,86,5,9,9,3,5,81.89,7,0.88,1,4
3706,3,4,8,9,6,0,76.61,2,0.45,3,1
3707,67,14,9,15,3,0,79.99,6,0.26,2,5
3708,3,18,2,8,9,1,99.12,7,0.09,3,0
3709,14,8,3,14,4,0,71.08,5,0.69,2,5
3710,85,6,9,10,1,1,73.33,1,0.18,0,4
3711,72,2,7,16,10,2,82.61,4,0.45,0,2
3712,57,18,6,13,2,1,90.11,5,0.71,3,0
3713,24,14,3,2,4,5,63.42,1,0.2,0,2
3714,4,19,8,15,2,5,82.79,4,0.06,0,2
3715,61,5,2,3,9,5,99.84,2,0.66,3,2
3716,13,9,11,6,5,5,85.05,3,0.04,0,0
3717,73,4,2,3,7,0,67.73,3,0.64,0,3
3718,85,8,4,6,5,0,74.2,6,0.29,2,2
3719,13,13,8,3,8,3,80.52,0,0.72,0,2
3720,67,16,11,2,4,5,75.16,8,0.31,1,2
3721,78,20,2,8,4,2,73.41,2,0.31,0,1
3722,75,17,7,2,7,3,64.14,4,0.86,2,1
3723,58,6,5,14,3,5,64.2,0,0.07,3,2
3724,92,11,2,6,4,4,77.53,7,0.33,3,5
3725,86,15,6,2,4,0,92.59,0,0.55,0,4
3726,20,16,2,9,2,5,91.76,7,0.6,2,3
3727,50,14,7,11,6,0,76.67,5,0.23,1,4
3728,14,4,5,2,2,4,66.41,0,0.56,0,2
3729,1,1,10,13,3,1,81.02,0,0.75,0,3
