Logistique_id,Date_id,Fournisseur_id,Equipement_id,Nb_demandes_traitees,Délai_traitement_incident,Délai_de_livraison,Taux_satisfaction_interne,Taux_digitalisation_processus
2294,78,8,74,7,6,5,62.64,96.31
2295,47,23,76,5,7,9,79.19,75.66
2296,31,31,98,17,10,24,66.67,52.92
2297,42,23,98,44,3,12,62.52,61.11
2298,81,43,37,71,15,21,65.49,53.45
2299,6,21,89,57,2,4,69.5,82.72
2300,44,7,8,94,14,9,77.25,55.43
2301,97,46,64,27,4,15,81.22,60.21
2302,19,34,26,46,12,9,90.28,53.93
2303,47,4,49,91,6,2,96.81,46.85
2304,22,10,22,34,14,7,96.23,73.7
2305,2,19,59,21,10,4,75.71,76.37
2306,52,24,30,67,15,6,94.26,40.45
2307,76,1,52,4,14,12,61.72,87.11
2308,24,3,17,16,1,24,80.7,95.95
2309,48,39,94,17,13,1,68.96,94.84
2310,11,15,23,32,12,11,68.62,68.57
2311,86,1,27,27,7,15,83.42,46.8
2312,3,22,77,69,14,5,64.81,59.76
2313,8,2,5,4,13,21,74.79,72.15
2314,6,14,69,78,4,14,98.04,79.48
2315,31,29,56,9,10,9,99.94,58.45
2316,1,47,68,34,4,2,80.89,68.89
2317,82,4,3,36,12,27,71.09,51.02
2318,89,20,52,55,3,18,62.11,92.62
2319,49,6,57,17,2,25,75.41,49.33
2320,15,35,13,68,15,2,78.26,79.53
2321,11,12,25,83,13,1,63.74,57.4
2322,54,36,43,13,2,16,91.03,59.77
2323,86,14,38,72,13,8,78.75,88.38
2324,6,34,81,26,2,29,77.13,48.21
2325,75,11,12,3,13,13,93.0,55.61
2326,82,35,70,59,8,14,97.9,72.12
2327,17,35,53,77,3,23,80.74,42.48
2328,75,20,91,99,10,12,63.72,94.66
2329,81,16,33,90,9,28,64.04,40.68
2330,35,4,39,91,3,19,69.14,65.4
2331,97,4,50,15,9,20,81.95,88.45
2332,82,34,31,54,6,12,78.74,68.51
2333,16,47,10,35,10,15,76.43,44.8
2334,15,40,25,61,14,13,69.27,62.2
2335,60,20,84,30,5,12,77.61,71.0
2336,25,45,82,82,14,14,99.75,97.15
2337,54,10,7,48,15,26,78.71,70.37
2338,10,31,27,66,13,23,87.44,53.42
2339,14,46,79,76,9,13,72.71,86.13
2340,53,27,94,85,13,14,79.56,55.46
2341,63,13,47,32,2,13,99.4,67.3
2342,1,47,83,50,14,13,98.57,69.75
2343,61,47,79,42,4,24,62.2,67.76
2344,83,30,73,12,7,27,94.9,48.2
2345,10,49,78,18,13,26,71.12,67.33
2346,6,14,77,92,4,21,77.11,74.94
2347,26,38,43,64,9,16,72.84,64.97
2348,10,22,93,70,14,23,71.67,60.43
2349,15,41,7,56,9,3,78.6,92.85
2350,47,34,11,71,12,28,72.42,48.21
2351,69,20,72,19,4,19,83.26,93.47
2352,5,39,55,62,11,13,60.62,84.54
2353,100,45,53,82,15,17,71.79,78.42
2354,84,10,15,82,3,12,91.91,73.2
2355,46,27,43,8,8,2,71.11,42.22
2356,76,41,10,96,2,18,82.85,78.04
2357,98,40,40,88,7,30,89.58,55.18
2358,36,25,84,76,15,10,83.93,96.3
2359,65,16,65,92,9,7,65.82,88.36
2360,52,36,15,56,11,25,64.8,90.82
2361,54,7,33,69,14,27,60.06,87.25
2362,50,4,81,65,12,30,74.01,66.01
2363,29,4,37,83,2,14,60.83,42.94
2364,12,29,25,71,13,15,79.52,74.44
2365,30,29,55,44,3,14,87.82,57.55
2366,19,47,52,11,9,20,86.53,69.55
2367,89,29,49,88,13,16,88.53,73.67
2368,96,48,21,52,15,15,64.55,52.56
2369,94,17,12,19,5,23,97.76,80.56
2370,16,24,19,70,1,20,94.51,79.93
2371,51,14,34,78,8,9,67.64,95.5
2372,88,8,13,73,13,1,84.53,49.23
2373,16,5,47,25,12,7,75.99,85.38
2374,29,17,58,59,14,4,62.07,54.28
2375,50,45,23,1,1,30,99.85,80.59
2376,80,28,49,31,12,3,85.14,97.5
2377,79,50,94,52,14,16,89.85,80.93
2378,7,22,56,75,4,22,76.73,67.95
2379,42,25,16,83,2,21,76.83,85.6
2380,9,21,20,35,6,25,74.65,50.71
2381,52,26,56,64,11,5,65.79,54.88
2382,54,13,54,48,14,13,86.07,98.34
2383,39,41,96,21,11,8,91.55,86.49
2384,52,14,50,34,8,17,83.32,82.09
2385,66,44,4,30,1,18,70.19,62.32
2386,62,16,44,54,11,20,73.23,69.89
2387,10,15,69,80,3,17,74.58,62.64
2388,42,48,75,6,4,25,76.37,65.74
2389,95,17,22,40,13,9,91.33,65.61
2390,85,39,47,33,4,25,87.94,89.6
2391,76,1,77,14,4,6,78.42,91.26
2392,82,37,4,43,13,6,80.29,85.22
2393,20,10,15,13,3,25,64.25,92.6
2394,45,49,79,54,1,9,67.34,52.35
2395,44,15,69,21,9,9,78.17,71.78
2396,89,23,51,78,9,20,64.35,42.17
2397,70,47,27,16,14,4,97.38,79.37
2398,35,17,98,70,8,12,61.94,96.2
2399,94,47,85,90,2,4,60.21,54.91
2400,93,20,44,75,5,4,72.22,49.92
2401,22,40,59,20,8,4,99.75,54.5
2402,26,36,13,38,9,21,98.35,69.65
2403,42,21,79,89,6,29,63.0,41.18
2404,76,5,3,9,7,29,83.42,41.94
2405,52,32,17,31,14,21,86.09,41.11
2406,72,4,11,3,7,27,86.48,71.19
2407,42,11,53,22,11,27,84.88,96.47
2408,59,16,18,31,15,20,76.99,43.88
2409,3,43,48,29,8,1,99.02,43.6
2410,16,23,33,24,14,11,85.8,87.31
2411,10,26,13,13,2,2,64.08,92.28
2412,86,6,15,43,11,26,97.56,78.13
2413,51,16,8,92,10,15,93.62,83.06
2414,97,21,77,82,3,30,96.85,81.48
2415,67,3,97,19,14,23,87.53,77.23
2416,49,35,57,4,2,8,74.52,46.27
2417,64,25,37,20,8,19,84.9,78.39
2418,85,14,64,25,6,27,75.95,61.48
2419,68,40,86,97,9,27,63.73,76.23
2420,18,49,34,41,2,24,75.68,84.83
2421,98,45,4,88,12,25,80.25,53.94
2422,23,45,55,86,1,3,76.55,67.98
2423,64,5,84,26,5,1,96.2,63.98
2424,40,1,36,58,1,9,87.25,78.93
2425,82,7,2,18,8,11,73.29,67.18
2426,66,27,25,92,10,29,78.99,99.51
2427,21,32,75,65,11,17,83.85,58.61
2428,88,42,28,48,1,26,88.67,71.45
2429,14,20,77,50,6,19,80.21,62.22
2430,56,17,17,31,5,29,87.2,72.45
2431,86,27,11,34,1,12,77.3,53.32
2432,95,32,1,56,11,2,99.77,52.84
2433,54,44,29,68,6,27,76.49,75.21
2434,65,47,7,14,7,20,64.26,50.62
2435,22,10,49,35,3,10,69.85,70.71
2436,8,29,14,24,9,26,89.18,60.86
2437,19,35,69,19,6,10,79.86,66.87
2438,31,19,25,66,12,17,98.5,74.12
2439,1,33,40,40,15,22,99.8,55.1
2440,5,40,98,95,1,8,97.93,88.73
2441,95,24,80,39,13,17,75.14,42.54
2442,13,8,19,78,9,2,88.87,80.42
2443,57,41,58,54,4,17,75.05,83.16
2444,15,30,77,76,6,20,93.56,83.31
2445,48,23,41,53,7,1,80.02,80.52
2446,36,46,22,45,15,29,83.12,98.78
2447,69,34,33,68,12,7,70.78,56.31
2448,4,37,14,10,5,28,94.47,65.64
2449,36,21,80,17,6,16,61.3,52.11
2450,41,5,20,55,4,28,60.71,64.78
2451,60,5,2,29,10,19,78.15,88.86
2452,30,21,40,91,8,4,96.87,42.65
2453,57,39,99,31,9,6,60.17,47.88
2454,20,35,9,17,10,2,74.48,82.84
2455,46,37,94,65,11,20,97.15,92.07
2456,92,31,52,88,6,28,85.06,52.64
2457,93,28,58,68,15,6,96.21,95.99
2458,60,3,21,5,8,11,98.33,71.27
2459,71,50,99,14,9,20,68.85,66.78
2460,40,11,65,63,8,30,88.07,64.75
2461,19,5,57,83,3,13,94.4,45.26
2462,15,20,35,50,14,12,89.53,47.85
2463,10,44,52,66,6,10,72.62,53.8
2464,74,28,58,71,10,25,71.78,63.49
2465,87,5,21,15,5,21,66.23,47.34
2466,7,32,57,27,8,8,94.44,60.46
2467,14,47,11,85,9,13,77.14,86.88
2468,100,14,13,50,15,24,97.87,50.34
2469,17,33,75,46,4,6,82.06,55.81
2470,35,25,81,71,6,23,92.49,43.6
2471,53,46,78,39,9,9,90.03,52.76
2472,48,9,58,20,10,15,81.75,92.93
2473,93,4,51,52,14,6,98.35,87.68
2474,47,40,61,46,1,15,93.64,82.21
2475,99,49,19,77,8,21,89.32,59.66
2476,22,38,17,77,7,7,79.59,48.83
2477,62,37,14,86,13,5,98.0,85.41
2478,31,45,12,73,3,27,63.21,43.43
2479,68,23,51,72,2,2,72.92,88.23
2480,94,27,44,38,3,14,89.01,94.15
2481,20,2,70,94,4,2,96.36,56.6
2482,66,46,36,4,1,9,78.04,95.19
2483,61,44,69,13,11,21,64.91,53.07
2484,67,31,68,70,14,2,91.26,62.99
2485,3,1,60,42,14,12,90.28,84.58
2486,21,5,63,10,14,24,83.72,70.36
2487,100,31,99,48,6,3,82.49,49.17
2488,84,31,8,54,8,23,73.08,58.96
2489,28,44,32,31,14,30,99.21,99.15
2490,19,45,79,91,10,8,73.39,65.15
2491,90,17,92,87,3,5,76.86,47.49
2492,5,32,48,39,1,28,94.99,64.17
2493,9,19,48,34,5,26,60.24,66.48
2494,62,27,16,17,8,4,64.13,41.42
2495,27,25,51,31,1,12,61.83,71.29
2496,47,25,90,73,14,24,65.1,58.41
2497,55,16,33,20,10,3,79.18,69.36
2498,48,46,23,78,3,7,84.66,56.53
2499,31,33,70,83,6,1,74.77,92.94
2500,62,2,60,9,8,6,94.56,52.82
2501,52,24,4,91,1,15,76.76,90.01
2502,58,24,57,63,7,21,81.87,71.05
2503,38,33,5,63,7,13,63.92,68.77
2504,23,5,66,51,12,7,97.01,59.61
2505,88,2,33,69,15,21,65.78,48.65
2506,31,33,95,74,13,14,95.74,86.33
2507,72,6,70,62,11,3,82.16,60.51
2508,80,24,32,99,6,21,93.01,76.79
2509,20,26,99,43,5,9,93.16,44.26
2510,50,39,52,28,6,13,71.05,92.82
2511,40,24,6,36,4,9,80.97,52.93
2512,29,15,99,37,3,21,80.77,46.06
2513,28,10,70,39,15,9,93.29,40.6
2514,96,5,31,89,13,24,76.2,41.92
2515,39,21,49,35,3,25,61.44,51.73
2516,62,21,1,81,6,21,63.12,68.49
2517,19,42,90,16,10,8,85.28,54.79
2518,75,39,89,99,14,21,66.69,77.18
2519,4,2,46,10,2,29,69.6,47.22
2520,100,3,66,6,4,2,71.27,71.85
2521,74,31,47,3,11,25,82.06,97.74
2522,6,31,63,23,12,9,60.61,72.55
2523,82,18,18,0,9,11,71.69,61.16
2524,49,21,97,51,4,1,66.31,55.79
2525,15,27,57,35,8,14,86.2,66.29
2526,30,25,59,16,13,17,90.94,55.78
2527,32,15,29,92,3,9,80.81,67.45
2528,76,44,98,35,10,11,63.59,73.57
2529,22,40,62,64,2,17,87.16,95.22
2530,91,42,46,44,9,18,99.21,46.28
2531,51,23,43,58,4,24,88.56,99.96
2532,46,18,89,51,15,6,63.11,49.76
2533,2,41,71,42,5,10,67.16,85.99
2534,59,6,29,60,6,26,83.97,53.16
2535,69,33,34,90,10,20,88.94,55.21
2536,79,38,92,50,15,17,84.8,85.06
2537,64,6,12,31,10,6,78.1,93.18
2538,22,47,88,30,3,29,78.88,77.68
2539,19,17,53,28,4,12,61.3,75.77
2540,27,22,80,89,10,30,63.25,83.17
2541,18,49,4,16,2,21,61.89,59.41
2542,96,34,81,59,1,12,78.95,53.36
2543,31,16,1,72,14,4,93.34,44.59
2544,67,11,66,47,3,29,97.3,57.3
2545,92,36,41,2,12,29,68.05,63.56
2546,30,12,58,49,7,23,90.47,81.41
2547,3,48,40,40,10,25,76.14,59.31
2548,71,34,49,30,6,2,72.1,90.51
2549,49,44,61,7,9,18,77.38,68.28
2550,91,5,84,53,1,13,80.28,87.44
2551,39,43,30,13,4,6,71.69,89.39
2552,51,40,54,65,12,6,91.98,53.44
2553,95,3,73,25,14,16,80.73,67.06
2554,91,45,2,87,2,4,80.38,95.86
2555,61,14,95,49,12,22,98.7,57.69
2556,41,33,59,1,11,13,75.47,70.98
2557,84,1,59,57,1,29,71.78,79.86
2558,82,21,29,16,2,23,63.47,80.13
2559,29,44,50,46,6,13,94.45,79.85
2560,66,33,79,21,11,15,75.99,50.39
2561,68,16,71,84,14,24,62.99,47.82
2562,34,33,29,36,13,22,70.21,81.51
2563,5,31,14,97,14,28,73.15,58.81
2564,42,21,19,81,2,13,87.35,63.77
2565,33,23,51,46,2,15,67.72,74.39
2566,39,23,14,15,4,21,77.5,99.49
2567,25,5,59,18,2,19,65.14,56.58
2568,29,10,6,49,5,28,68.5,48.16
2569,45,48,20,43,10,2,65.54,51.47
2570,75,13,6,21,2,19,73.02,86.42
2571,67,28,94,90,7,15,62.39,81.13
2572,74,25,19,43,15,16,96.42,59.34
2573,69,36,38,15,14,27,75.86,87.28
2574,34,21,12,7,13,5,85.6,42.9
2575,44,16,30,57,4,8,78.76,88.92
2576,87,50,11,79,5,12,86.33,65.22
2577,59,44,87,99,7,10,93.54,57.78
2578,84,44,12,52,9,17,86.86,58.34
2579,1,28,47,13,2,29,88.47,55.46
2580,60,5,39,18,1,13,69.91,90.94
2581,54,28,71,65,14,7,86.28,58.97
2582,51,10,53,5,1,20,70.35,81.41
2583,50,26,94,19,9,2,72.92,58.94
2584,77,19,69,71,10,23,63.13,96.77
2585,96,44,29,15,12,25,87.84,48.39
2586,24,17,78,75,10,5,88.26,96.44
2587,88,27,94,30,3,24,63.15,47.47
2588,95,17,96,63,15,14,66.96,46.48
2589,58,33,32,74,15,26,77.47,41.5
2590,48,28,91,13,10,28,78.33,99.68
2591,42,50,72,63,13,26,95.24,79.26
2592,85,18,92,5,10,15,63.87,81.47
2593,87,36,1,25,4,7,97.11,59.74
2594,55,40,20,51,12,9,63.58,53.5
2595,57,45,8,56,7,27,60.89,97.81
2596,18,25,56,86,6,1,86.25,62.59
2597,34,38,13,84,11,21,78.8,91.01
2598,61,26,39,99,12,28,66.26,87.4
2599,25,2,55,40,5,23,70.78,82.82
2600,19,11,83,44,2,22,88.39,97.71
2601,34,45,67,73,4,1,96.2,86.46
2602,42,39,44,62,13,14,95.11,99.03
2603,92,13,12,75,5,6,72.28,71.76
2604,97,13,98,62,6,26,76.42,59.39
2605,81,28,13,72,12,23,68.82,99.82
2606,76,46,11,41,12,1,96.85,64.27
2607,65,14,65,87,5,5,69.31,55.81
2608,79,39,92,36,15,14,82.57,68.7
2609,3,18,36,21,2,5,86.96,43.7
2610,19,18,53,100,6,8,86.21,62.32
2611,92,26,87,73,2,27,85.27,73.39
2612,34,25,7,21,6,22,74.68,95.16
2613,59,18,67,8,8,19,98.32,80.29
2614,80,22,66,93,3,15,62.5,82.86
2615,77,2,98,10,8,14,79.76,60.1
2616,98,11,32,31,5,26,88.28,92.44
2617,2,35,55,26,5,16,95.57,56.04
2618,14,27,33,45,6,8,74.92,77.68
2619,57,27,23,54,2,3,94.1,66.04
2620,66,5,21,55,14,2,99.56,68.27
2621,35,21,3,59,11,14,76.92,95.77
2622,48,9,97,23,14,14,60.88,60.49
2623,12,7,7,30,14,29,79.08,89.32
2624,93,20,91,60,3,26,85.14,71.26
2625,78,26,95,81,3,3,95.25,88.19
2626,51,11,50,46,8,13,81.16,96.81
2627,47,26,36,62,7,18,65.53,74.69
2628,70,1,7,6,7,10,75.7,89.98
2629,23,32,38,34,6,23,65.38,48.82
2630,65,32,87,91,8,4,82.13,41.87
2631,77,10,46,38,3,20,83.28,47.25
2632,64,47,10,23,11,15,74.63,62.83
2633,65,7,6,91,11,28,89.33,85.04
2634,23,29,84,100,4,1,70.11,50.71
2635,76,23,98,83,9,18,88.73,40.64
2636,18,38,35,92,1,10,87.22,95.58
2637,25,50,28,15,1,16,78.38,65.3
2638,28,33,64,34,7,2,61.78,98.57
2639,33,50,12,78,5,16,98.84,55.69
2640,23,46,92,32,11,9,73.07,93.14
2641,76,29,12,20,9,25,62.62,98.03
2642,9,29,69,13,12,27,75.1,62.46
2643,31,50,83,49,9,28,92.46,58.4
2644,49,48,32,49,13,20,64.89,42.79
2645,71,49,9,81,13,18,78.95,68.07
2646,83,46,13,83,6,8,77.85,86.23
2647,75,12,63,16,15,17,91.9,78.57
2648,75,30,29,62,13,5,73.44,84.38
2649,54,44,33,49,7,2,80.07,53.63
2650,23,24,26,88,5,16,61.13,85.75
2651,28,26,64,78,6,5,94.47,85.92
2652,21,24,82,10,6,10,75.6,65.93
2653,45,30,95,78,7,2,94.83,92.73
2654,28,16,38,52,15,29,81.74,81.61
2655,91,27,48,39,6,24,84.61,40.17
2656,87,42,17,37,9,7,78.36,84.71
2657,2,1,27,27,1,3,81.85,68.14
2658,42,31,86,49,7,28,73.75,54.86
2659,49,45,95,8,6,6,94.16,63.65
2660,38,45,86,73,12,2,73.2,46.62
2661,98,9,71,51,10,24,68.96,57.17
2662,93,1,10,43,6,21,93.14,92.85
2663,99,17,24,58,5,13,82.27,49.33
2664,66,27,57,38,2,12,90.05,66.11
2665,14,37,32,8,12,16,67.41,91.79
2666,38,36,83,51,11,14,97.7,99.09
2667,92,26,6,91,8,9,69.6,75.1
2668,15,3,68,13,1,6,76.06,53.05
2669,53,18,50,31,3,25,86.43,67.57
2670,86,36,4,89,6,7,64.75,72.1
2671,21,19,30,64,9,18,97.91,59.37
2672,30,21,71,99,15,27,80.66,42.18
2673,99,49,56,26,13,9,84.15,64.61
2674,91,17,70,98,2,9,60.99,98.26
2675,41,1,67,98,11,17,84.96,69.5
2676,42,40,57,5,15,8,61.54,94.91
2677,95,9,1,40,5,14,66.83,51.78
2678,56,42,98,17,4,14,73.98,83.8
2679,52,42,28,54,8,22,96.6,58.6
2680,50,39,71,68,14,11,95.22,70.94
2681,83,35,68,98,8,27,82.94,95.15
2682,1,38,53,23,9,4,87.62,72.46
2683,91,34,72,71,9,23,94.66,62.99
2684,70,27,8,100,3,11,67.26,55.33
2685,58,9,6,45,7,1,89.56,56.18
2686,73,50,41,68,7,30,93.92,70.85
2687,24,7,68,17,14,6,65.69,72.34
2688,32,21,89,5,15,6,69.89,48.54
2689,84,49,96,15,5,3,93.41,92.39
2690,40,6,80,54,10,19,98.05,86.02
2691,71,42,46,53,1,21,80.73,49.89
2692,2,8,45,56,3,11,95.67,44.44
2693,63,22,43,99,4,14,75.89,72.41
2694,13,41,38,29,15,24,66.83,61.4
2695,60,41,66,45,3,25,77.84,97.09
2696,8,31,68,66,9,2,81.12,78.55
2697,92,14,61,10,1,19,92.5,80.84
2698,63,47,22,39,14,11,88.81,62.42
2699,86,16,86,67,11,19,93.34,86.27
2700,99,29,18,15,12,3,85.94,97.84
2701,56,36,90,60,10,1,65.66,91.01
2702,94,36,55,54,11,17,75.0,78.11
2703,38,19,44,6,5,6,81.38,96.35
2704,33,1,51,75,4,6,93.45,60.75
2705,57,11,60,57,12,29,73.04,84.77
2706,8,2,62,57,9,28,99.02,90.5
2707,90,8,73,65,12,22,71.8,60.47
2708,42,45,77,15,6,4,67.39,73.06
2709,88,30,71,80,6,9,65.98,59.85
2710,28,19,58,41,9,29,91.72,63.87
2711,80,24,90,88,6,6,65.81,70.48
2712,7,8,44,45,2,25,88.33,54.87
2713,79,47,34,47,5,26,78.83,70.58
2714,28,37,21,52,5,11,96.66,50.35
2715,21,48,9,90,11,9,74.79,76.24
2716,16,19,54,57,8,11,67.28,59.84
2717,57,46,80,34,7,8,96.16,97.35
2718,45,22,89,51,10,10,98.84,96.31
2719,15,9,44,27,7,30,60.79,45.61
2720,37,40,56,23,2,26,72.97,87.29
2721,87,33,57,6,9,17,60.41,43.26
2722,91,43,90,98,6,12,78.47,82.68
2723,26,43,13,99,9,15,60.26,93.57
2724,45,8,5,61,2,17,78.04,57.69
2725,59,24,54,5,14,5,91.07,70.89
2726,35,46,51,43,10,5,60.8,91.96
2727,2,41,52,83,15,10,98.4,65.44
2728,18,38,19,22,4,20,86.05,41.69
2729,50,47,3,78,12,2,96.31,44.7
2730,89,37,33,0,7,15,83.04,44.42
2731,13,49,86,33,5,11,84.77,91.62
2732,12,41,71,61,9,22,61.31,67.91
2733,89,44,56,18,4,2,72.6,70.98
2734,27,16,47,53,11,6,77.35,73.01
2735,83,8,42,35,6,7,92.79,46.67
2736,87,41,85,86,7,29,97.88,60.32
2737,23,6,20,97,6,16,75.72,72.47
2738,55,13,59,85,1,13,71.38,87.94
2739,37,39,54,19,14,23,79.28,69.66
2740,25,3,8,60,15,7,75.56,47.18
2741,23,9,35,44,1,14,80.44,76.74
2742,67,47,32,4,7,8,87.48,68.52
2743,60,4,7,64,8,8,67.66,48.49
2744,95,16,7,81,5,10,75.05,89.58
2745,17,2,70,41,5,14,68.59,77.4
2746,55,12,70,47,4,23,98.44,47.17
2747,76,19,58,26,10,5,97.82,62.72
2748,72,6,9,6,4,8,67.0,73.58
2749,91,7,100,19,2,30,89.56,61.17
2750,99,14,71,36,4,12,73.35,40.31
2751,50,14,51,47,8,22,63.41,56.32
2752,46,38,7,70,9,24,80.38,51.43
2753,74,33,61,56,1,22,66.24,82.17
2754,45,43,52,42,4,29,85.25,88.17
2755,14,25,61,52,14,18,61.23,88.18
2756,72,36,26,23,7,17,89.78,87.54
2757,54,45,26,7,9,23,84.67,43.66
2758,94,4,17,96,15,1,82.16,97.25
2759,3,32,76,80,2,15,95.25,64.65
2760,85,4,61,82,2,3,95.73,92.27
2761,73,47,59,25,4,28,82.58,99.04
2762,34,31,32,68,8,6,83.25,43.87
2763,98,18,21,55,12,5,92.66,89.65
2764,45,38,87,72,14,3,77.9,93.91
2765,18,45,46,81,15,7,94.06,82.61
2766,69,39,94,100,7,24,90.61,97.91
2767,67,10,40,66,12,14,73.56,47.23
2768,74,12,82,53,6,1,62.22,93.14
2769,100,22,42,98,11,16,79.14,93.53
2770,87,19,63,51,6,19,68.58,70.85
2771,1,21,4,45,12,5,78.93,88.03
2772,54,21,57,56,2,20,68.67,40.92
2773,9,48,13,7,8,19,60.39,53.35
2774,50,19,81,92,7,27,90.14,43.13
2775,68,34,36,4,11,10,77.57,84.39
2776,93,36,81,47,4,12,80.23,69.48
2777,14,26,74,95,2,13,97.47,87.97
2778,55,15,70,49,7,13,82.04,99.49
2779,10,26,38,84,2,6,83.84,44.9
2780,70,44,19,17,8,4,98.45,64.97
2781,45,44,41,59,6,10,65.12,65.64
2782,10,2,56,80,10,24,74.59,54.78
2783,47,46,6,97,2,2,66.93,57.69
2784,4,10,80,63,10,7,76.18,55.82
2785,36,17,27,51,8,12,81.98,63.23
2786,84,36,65,30,1,7,70.82,49.13
2787,99,44,38,68,8,7,87.44,90.87
2788,64,11,82,1,3,3,95.56,95.24
2789,5,1,73,40,10,20,84.36,43.03
2790,41,25,46,72,13,1,79.65,88.99
2791,64,50,47,77,15,8,81.29,96.57
2792,42,22,12,61,11,25,65.52,94.88
2793,80,25,88,35,4,23,97.37,51.46
2794,99,21,77,77,1,16,75.95,75.2
2795,58,33,40,14,15,2,62.41,62.32
2796,47,25,84,82,1,1,75.9,65.87
2797,73,20,69,68,6,6,69.41,83.41
2798,1,12,44,29,12,23,67.15,65.45
2799,57,45,6,98,9,29,82.3,60.85
2800,56,47,73,54,3,3,89.09,44.61
2801,90,31,88,43,2,6,94.85,67.77
2802,26,32,36,55,11,1,64.63,65.98
2803,84,40,46,30,8,26,72.08,58.3
2804,89,40,78,12,4,19,79.82,48.33
2805,95,2,77,71,12,2,98.77,67.56
2806,36,20,21,81,12,19,90.88,52.57
2807,91,25,20,44,4,25,79.55,41.52
2808,83,6,91,81,15,22,95.63,42.7
2809,39,42,71,98,5,22,64.91,80.72
2810,51,47,98,22,7,6,83.16,55.34
2811,23,28,72,45,15,27,74.21,45.22
2812,64,46,15,17,10,27,79.9,54.59
2813,16,7,29,46,8,8,76.77,57.14
2814,84,17,53,98,1,2,80.65,98.4
2815,17,50,49,28,9,15,87.87,96.17
2816,25,40,3,11,1,13,86.74,56.14
2817,60,16,94,31,9,2,88.02,60.02
2818,23,48,97,14,8,2,86.65,49.88
2819,27,37,36,94,3,26,69.02,45.39
2820,20,37,46,53,7,30,89.61,93.34
2821,98,14,28,57,2,6,78.13,98.01
2822,38,21,45,83,14,16,72.37,59.92
2823,70,30,74,65,14,13,96.69,80.52
2824,58,11,20,20,12,28,89.37,41.26
2825,85,16,66,64,12,1,83.88,81.84
2826,24,9,48,68,12,26,75.0,73.35
2827,96,7,95,57,5,11,90.82,49.66
2828,11,15,65,46,4,30,62.61,94.79
2829,30,36,34,69,4,19,74.01,87.27
2830,39,17,79,90,9,22,88.74,98.35
2831,30,40,71,62,5,6,83.97,82.51
2832,85,16,22,72,13,5,61.97,74.41
2833,35,27,78,73,9,19,77.39,98.52
2834,11,31,41,75,10,22,91.41,60.32
2835,81,47,92,36,14,4,89.09,46.87
2836,98,41,91,26,15,28,68.23,59.5
2837,69,6,55,79,13,15,62.36,45.97
2838,28,37,64,95,4,1,68.69,84.29
2839,57,47,33,32,3,5,70.92,46.23
2840,81,12,60,77,10,8,69.61,99.28
2841,68,36,67,76,11,17,78.92,75.17
2842,50,46,57,56,1,6,97.57,89.63
2843,66,39,95,93,14,8,80.35,56.39
2844,61,31,63,77,7,5,84.36,78.24
2845,56,40,98,84,10,26,83.86,91.52
2846,51,24,16,89,13,21,76.58,49.07
2847,30,48,88,23,11,11,80.32,71.37
2848,38,29,28,88,7,12,95.58,92.33
2849,51,9,70,88,1,9,61.77,47.94
2850,87,36,10,44,8,2,85.0,90.15
2851,2,15,44,39,4,26,95.05,74.98
2852,94,46,91,75,12,16,88.36,96.57
2853,36,38,9,51,8,18,81.31,77.29
2854,88,13,33,47,8,26,63.5,60.38
2855,33,30,95,97,4,30,70.44,95.67
2856,60,1,24,51,2,1,64.21,43.89
2857,77,12,65,60,10,13,97.2,77.11
2858,60,32,59,55,8,26,78.9,75.53
2859,50,27,48,63,4,8,99.21,77.73
2860,38,40,3,26,4,1,95.42,74.34
2861,20,10,16,13,6,15,89.16,88.82
2862,36,4,3,2,9,29,95.84,92.02
2863,91,39,31,43,9,7,66.88,84.6
2864,73,20,63,82,2,1,90.44,48.96
2865,4,27,68,55,8,13,78.68,74.2
2866,63,49,96,80,10,30,75.75,76.51
2867,54,25,68,79,11,25,93.99,61.93
2868,80,26,7,30,3,28,99.73,89.5
2869,56,2,9,8,9,7,69.03,68.12
2870,8,8,46,45,1,3,68.43,46.45
2871,99,48,36,61,2,6,96.43,47.2
2872,9,25,88,97,13,17,95.8,75.79
2873,12,39,6,68,2,16,70.79,86.05
2874,85,3,73,41,8,2,78.87,50.87
2875,21,4,2,81,13,16,72.68,75.42
2876,15,11,29,82,2,15,80.0,77.15
2877,80,8,57,66,12,1,84.09,72.23
2878,22,6,55,97,9,26,83.9,64.95
2879,81,38,85,66,15,16,88.13,63.21
2880,80,37,61,51,12,10,92.28,65.37
2881,71,21,1,59,9,14,81.56,84.15
2882,14,28,96,91,1,30,94.14,60.58
2883,47,22,57,62,9,29,70.22,43.94
2884,73,25,2,12,14,1,70.99,85.43
2885,7,13,19,9,7,15,83.49,55.44
2886,27,40,74,8,9,29,65.5,88.0
2887,21,47,42,76,11,6,65.13,88.51
2888,48,9,99,31,3,30,74.7,52.33
2889,40,30,30,53,11,15,78.69,94.59
2890,26,15,39,13,6,10,73.69,93.59
2891,43,12,92,54,5,23,61.98,75.54
2892,80,10,93,100,14,14,88.19,61.95
2893,72,36,87,47,5,5,60.98,74.86
2894,59,46,92,17,13,8,64.02,99.27
2895,16,35,37,80,10,9,62.49,63.95
2896,6,37,19,25,3,6,98.39,76.98
2897,21,6,6,95,7,20,69.77,80.91
